File.......:  600eis 1153h - OCT,30.2014

System.....:  
Potential..:  0.000V
Current....:  16.704uA
Temperature:  -0.9+-0.1C
Time.......:  17:12:00 - 17:14:57
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   51
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       6.7357e+00        1.7421e-02        1.000           0.0
   2      7.9606e+04       6.7656e+00       -3.9963e-02        1.000           1.5
   3      6.3371e+04       6.7973e+00       -7.5941e-02        1.000           2.0
   4      5.0448e+04       6.8304e+00       -1.1379e-01        1.000           2.4
   5      4.0159e+04       6.8579e+00       -1.3562e-01        1.000           2.8
   6      3.1969e+04       6.8838e+00       -1.6505e-01        1.000           3.2
   7      2.5450e+04       6.9120e+00       -1.9402e-01        1.000           3.7
   8      2.0259e+04       6.9447e+00       -2.0775e-01        1.000           4.1
   9      1.6128e+04       6.9733e+00       -2.3237e-01        1.000           4.6
  10      1.2839e+04       7.0037e+00       -2.5775e-01        1.000           5.0
  11      1.0220e+04       7.0374e+00       -2.8182e-01        1.000           5.4
  12      8.1360e+03       7.0764e+00       -3.1160e-01        1.000           5.9
  13      6.4768e+03       7.1190e+00       -3.3530e-01        1.000           6.3
  14      5.1559e+03       7.1669e+00       -3.6812e-01        1.000           6.8
  15      4.1044e+03       7.2175e+00       -3.9287e-01        1.000           7.2
  16      3.2674e+03       7.2700e+00       -4.2823e-01        1.000           7.6
  17      2.6010e+03       7.3293e+00       -4.5784e-01        1.000           8.1
  18      2.0706e+03       7.3937e+00       -4.8916e-01        1.000           8.5
  19      1.6483e+03       7.4665e+00       -5.1751e-01        1.000           9.0
  20      1.3122e+03       7.5392e+00       -5.5141e-01        1.000           9.4
  21      1.0446e+03       7.6150e+00       -5.8286e-01        1.000           9.9
  22      8.3153e+02       7.7003e+00       -6.1628e-01        1.000          10.5
  23      6.6195e+02       7.7898e+00       -6.4632e-01        1.000          10.9
  24      5.2695e+02       7.8834e+00       -6.7747e-01        1.000          11.4
  25      4.1949e+02       7.9844e+00       -7.0884e-01        1.000          11.9
  26      3.3394e+02       8.0898e+00       -7.3685e-01        1.000          12.3
  27      2.6584e+02       8.2028e+00       -7.6248e-01        1.000          12.7
  28      2.1162e+02       8.3197e+00       -7.8628e-01        1.000          13.2
  29      1.6846e+02       8.4442e+00       -8.0367e-01        1.000          13.6
  30      1.3411e+02       8.5734e+00       -8.1473e-01        1.000          14.0
  31      1.0676e+02       8.7062e+00       -8.1916e-01        1.000          14.5
  32      8.4986e+01       8.8407e+00       -8.1101e-01        1.000          15.0
  33      6.7654e+01       8.9736e+00       -7.9791e-01        1.000          15.4
  34      5.3524e+01       9.0883e+00       -7.6689e-01        1.000          16.7
  35      4.1896e+01       9.2141e+00       -7.2319e-01        1.000          18.3
  36      3.2409e+01       9.3351e+00       -6.6932e-01        1.000          19.4
  37      2.4746e+01       9.4460e+00       -6.0451e-01        1.000          20.6
  38      1.8624e+01       9.5439e+00       -5.2845e-01        1.000          21.9
  39      1.3792e+01       9.6262e+00       -4.5398e-01        1.000          23.4
  40      1.0031e+01       9.6931e+00       -3.7671e-01        1.000          25.0
  41      7.1499e+00       9.7458e+00       -3.0201e-01        1.000          26.8
  42      4.9825e+00       9.7897e+00       -2.3391e-01        1.000          29.0
  43      3.3858e+00       9.8240e+00       -1.7945e-01        1.000          31.7
  44      2.2374e+00       9.8540e+00       -1.3141e-01        1.000          35.1
  45      1.4343e+00       9.9019e+00       -9.2072e-02        1.000          41.1
  46      8.9031e-01       9.9649e+00       -6.1035e-02        1.000          47.9
  47      5.3506e-01       1.0066e+01       -4.2728e-02        1.000          57.8
  48      3.1211e-01       1.0155e+01       -2.7547e-02        1.000          72.8
  49      1.7783e-01       9.9640e+00       -1.3743e-02        0.999          97.3
  50      1.0000e-01       1.0118e+01       -1.3956e-02        1.000         133.1
  51      1.7783e-01       1.0057e+01       -1.2768e-02        0.999         162.8

