File.......:  600eis 1301h - NOV,05.2014

System.....:  
Potential..:  0.000V
Current....:  2.0872uA
Temperature:  -0.8+-0.1C
Time.......:  21:13:40 - 21:16:14
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       2.0000e+05       6.7056e+00        1.2052e-01        0.999           0.0
  2       1.5917e+05       6.7254e+00        5.3648e-02        0.999           1.4
  3       1.2668e+05       6.7442e+00        1.2348e-02        0.999           1.9
  4       1.0082e+05       6.7929e+00       -1.7051e-02        1.000           2.5
  5       8.0237e+04       6.8305e+00       -5.9098e-02        1.000           3.2
  6       6.3857e+04       6.8656e+00       -1.0298e-01        1.000           3.7
  7       5.0821e+04       6.8970e+00       -1.3344e-01        1.000           4.1
  8       4.0447e+04       6.9297e+00       -1.6380e-01        1.000           5.0
  9       3.2190e+04       6.9671e+00       -1.8536e-01        1.000           5.4
 10       2.5619e+04       6.9989e+00       -2.0251e-01        1.000           5.9
 11       2.0389e+04       7.0313e+00       -2.2301e-01        1.000           6.3
 12       1.6227e+04       7.0673e+00       -2.5021e-01        1.000           6.7
 13       1.2914e+04       7.1052e+00       -2.6686e-01        1.000           7.1
 14       1.0278e+04       7.1417e+00       -2.9057e-01        1.000           7.6
 15       8.1797e+03       7.1868e+00       -3.2424e-01        1.000           8.5
 16       6.5099e+03       7.2282e+00       -3.4896e-01        1.000           9.0
 17       5.1809e+03       7.2810e+00       -3.7478e-01        1.000           9.4
 18       4.1233e+03       7.3343e+00       -4.0490e-01        1.000           9.8
 19       3.2816e+03       7.3946e+00       -4.3681e-01        1.000          10.2
 20       2.6117e+03       7.4585e+00       -4.6928e-01        1.000          10.7
 21       2.0785e+03       7.5290e+00       -5.0242e-01        1.000          11.1
 22       1.6542e+03       7.5976e+00       -5.3344e-01        1.000          11.5
 23       1.3165e+03       7.6815e+00       -5.6599e-01        1.000          11.9
 24       1.0478e+03       7.7724e+00       -6.0033e-01        1.000          12.4
 25       8.3387e+02       7.8545e+00       -6.2979e-01        1.000          12.8
 26       6.6364e+02       7.9490e+00       -6.6816e-01        1.000          13.2
 27       5.2816e+02       8.0509e+00       -6.9843e-01        0.999          13.6
 28       4.2034e+02       8.1546e+00       -7.2706e-01        1.000          14.1
 29       3.3453e+02       8.2664e+00       -7.5896e-01        1.000          14.5
 30       2.6624e+02       8.3858e+00       -7.8469e-01        1.000          14.9
 31       2.1189e+02       8.5089e+00       -8.0615e-01        1.000          15.3
 32       1.6864e+02       8.6375e+00       -8.3024e-01        1.000          15.7
 33       1.3421e+02       8.7751e+00       -8.4262e-01        1.000          16.2
 34       1.0681e+02       8.9154e+00       -8.4910e-01        1.000          16.6
 35       8.5008e+01       9.0555e+00       -8.4374e-01        1.000          17.1
 36       6.7654e+01       9.1956e+00       -8.3060e-01        1.000          17.7
 37       5.3524e+01       9.3263e+00       -8.0842e-01        1.000          18.9
 38       4.1896e+01       9.4582e+00       -7.6243e-01        1.000          20.5
 39       3.2409e+01       9.5862e+00       -7.0596e-01        1.000          21.6
 40       2.4746e+01       9.7013e+00       -6.3838e-01        1.000          22.8
 41       1.8624e+01       9.8016e+00       -5.5792e-01        1.000          24.1
 42       1.3792e+01       9.8811e+00       -4.7972e-01        1.000          25.6
 43       1.0031e+01       9.9429e+00       -3.9701e-01        1.000          27.2
 44       7.1499e+00       9.9843e+00       -3.1275e-01        1.000          29.0
 45       4.9825e+00       1.0008e+01       -2.3996e-01        1.000          31.2
 46       3.3858e+00       1.0014e+01       -1.8181e-01        1.000          33.9
 47       2.2374e+00       1.0014e+01       -1.3247e-01        1.000          37.3
 48       1.4343e+00       1.0017e+01       -9.1953e-02        1.000          42.8
 49       8.9031e-01       1.0032e+01       -6.0326e-02        1.000          49.6
 50       5.3506e-01       1.0160e+01       -4.1686e-02        1.000          66.9
 51       3.1211e-01       1.0281e+01       -2.7405e-02        1.000          82.0
 52       1.7783e-01       1.0112e+01       -1.3097e-02        0.999         106.5
 53       1.0000e-01       1.0169e+01       -1.4576e-02        1.000         142.4

