File.......:  600eis 529h - OCT,04.2014

System.....:  
Potential..:  -0.001V
Current....:  -14.04uA
Temperature:  -1.0+-0.1C
Time.......:  17:41:46 - 17:44:11
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       6.2449e+00        3.8365e-01        1.000           0.0
   2      1.5917e+05       6.2675e+00        2.5641e-01        1.000           1.1
   3      1.2668e+05       6.2980e+00        1.6922e-01        1.000           1.5
   4      1.0082e+05       6.3280e+00        8.8500e-02        1.000           1.9
   5      8.0237e+04       6.3580e+00        2.7762e-02        1.000           2.4
   6      6.3857e+04       6.3869e+00       -2.0344e-02        1.000           2.8
   7      5.0821e+04       6.4141e+00       -6.1168e-02        1.000           3.3
   8      4.0447e+04       6.4427e+00       -9.4839e-02        1.000           3.7
   9      3.2190e+04       6.4714e+00       -1.2293e-01        1.000           4.1
  10      2.5619e+04       6.4986e+00       -1.5211e-01        1.000           4.6
  11      2.0389e+04       6.5278e+00       -1.7678e-01        1.000           5.0
  12      1.6227e+04       6.5591e+00       -2.0063e-01        1.000           5.4
  13      1.2914e+04       6.5914e+00       -2.2445e-01        1.000           5.9
  14      1.0278e+04       6.6270e+00       -2.4952e-01        1.000           6.3
  15      8.1797e+03       6.6653e+00       -2.7619e-01        1.000           6.8
  16      6.5099e+03       6.7076e+00       -3.0219e-01        1.000           7.2
  17      5.1809e+03       6.7540e+00       -3.2869e-01        1.000           7.6
  18      4.1233e+03       6.8050e+00       -3.5603e-01        1.000           8.1
  19      3.2816e+03       6.8605e+00       -3.8389e-01        1.000           8.5
  20      2.6117e+03       6.9201e+00       -4.1138e-01        1.000           9.0
  21      2.0785e+03       6.9850e+00       -4.3864e-01        1.000           9.4
  22      1.6542e+03       7.0542e+00       -4.6510e-01        1.000           9.8
  23      1.3165e+03       7.1276e+00       -4.9197e-01        1.000          10.3
  24      1.0478e+03       7.2058e+00       -5.1780e-01        1.000          10.7
  25      8.3387e+02       7.2888e+00       -5.4312e-01        1.000          11.2
  26      6.6364e+02       7.3770e+00       -5.6623e-01        1.000          11.6
  27      5.2816e+02       7.4696e+00       -5.8740e-01        1.000          12.1
  28      4.2034e+02       7.5669e+00       -6.0652e-01        1.000          12.5
  29      3.3453e+02       7.6675e+00       -6.2012e-01        1.000          12.9
  30      2.6624e+02       7.7733e+00       -6.2924e-01        1.000          13.4
  31      2.1189e+02       7.8819e+00       -6.3200e-01        1.000          13.8
  32      1.6864e+02       7.9889e+00       -6.2978e-01        1.000          14.3
  33      1.3421e+02       8.0973e+00       -6.1783e-01        1.000          14.7
  34      1.0681e+02       8.2046e+00       -6.0128e-01        1.000          15.2
  35      8.5008e+01       8.3042e+00       -5.7549e-01        1.000          15.6
  36      6.7654e+01       8.4014e+00       -5.4689e-01        1.000          16.1
  37      5.3524e+01       8.5031e+00       -5.0924e-01        1.000          17.4
  38      4.1896e+01       8.5928e+00       -4.6808e-01        1.000          19.0
  39      3.2409e+01       8.6775e+00       -4.2148e-01        1.000          20.2
  40      2.4746e+01       8.7545e+00       -3.7280e-01        1.000          21.4
  41      1.8624e+01       8.8251e+00       -3.2016e-01        1.000          22.7
  42      1.3792e+01       8.8877e+00       -2.7310e-01        1.000          24.1
  43      1.0031e+01       8.9427e+00       -2.2513e-01        1.000          25.7
  44      7.1499e+00       8.9911e+00       -1.7971e-01        1.000          27.6
  45      4.9825e+00       9.0386e+00       -1.3798e-01        1.000          29.8
  46      3.3858e+00       9.0804e+00       -1.0637e-01        1.000          32.5
  47      2.2374e+00       9.1119e+00       -7.7461e-02        1.000          35.9
  48      1.4343e+00       9.1340e+00       -5.1739e-02        1.000          41.4
  49      8.9031e-01       9.1184e+00       -3.3395e-02        1.000          48.2
  50      5.3506e-01       9.0197e+00       -2.1656e-02        0.999          58.1
  51      3.1211e-01       8.9097e+00       -1.4501e-02        1.000          73.1
  52      1.7783e-01       9.0278e+00       -1.3316e-02        1.000          97.6
  53      1.0000e-01       9.0243e+00       -1.3550e-03        0.999         133.5

