File.......:  600eis 1444h - NOV,11.2014

System.....:  
Potential..:  -0.001V
Current....:  -29.578uA
Temperature:  -1.0+-0.1C
Time.......:  19:23:43 - 19:26:37
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       6.7363e+00        3.0299e-01        1.000           0.0
   2      1.5917e+05       6.7751e+00        1.9385e-01        1.000           1.2
   3      1.2668e+05       6.8031e+00        1.0134e-01        1.000           1.6
   4      1.0082e+05       6.8397e+00        2.9389e-02        1.000           2.0
   5      8.0237e+04       6.8703e+00       -3.0041e-02        1.000           2.5
   6      6.3857e+04       6.9171e+00       -7.2689e-02        0.999           2.9
   7      5.0821e+04       6.9437e+00       -1.1035e-01        1.000           3.3
   8      4.0447e+04       6.9790e+00       -1.3954e-01        1.000           3.7
   9      3.2190e+04       7.0112e+00       -1.7413e-01        1.000           4.2
  10      2.5619e+04       7.0540e+00       -1.9908e-01        1.000           4.6
  11      2.0389e+04       7.0856e+00       -2.2372e-01        1.000           5.0
  12      1.6227e+04       7.1268e+00       -2.5029e-01        1.000           5.4
  13      1.2914e+04       7.1643e+00       -2.6968e-01        1.000           5.9
  14      1.0278e+04       7.2098e+00       -2.9797e-01        1.000           6.3
  15      8.1797e+03       7.2514e+00       -3.2463e-01        1.000           6.7
  16      6.5099e+03       7.2729e+00       -3.5109e-01        1.000          36.4
  17      5.1809e+03       7.3200e+00       -3.8033e-01        1.000          36.8
  18      4.1233e+03       7.3715e+00       -4.1106e-01        1.000          37.3
  19      3.2816e+03       7.4290e+00       -4.4124e-01        1.000          37.7
  20      2.6117e+03       7.4898e+00       -4.7412e-01        1.000          38.1
  21      2.0785e+03       7.5562e+00       -5.0750e-01        1.000          38.6
  22      1.6542e+03       7.6287e+00       -5.3992e-01        1.000          39.0
  23      1.3165e+03       7.7047e+00       -5.7490e-01        1.000          39.4
  24      1.0478e+03       7.7860e+00       -6.0966e-01        1.000          39.9
  25      8.3387e+02       7.8735e+00       -6.4538e-01        1.000          40.3
  26      6.6364e+02       7.9653e+00       -6.8098e-01        1.000          40.7
  27      5.2816e+02       8.0626e+00       -7.1777e-01        1.000          41.1
  28      4.2034e+02       8.1649e+00       -7.5745e-01        1.000          41.6
  29      3.3453e+02       8.2738e+00       -7.9396e-01        1.000          42.0
  30      2.6624e+02       8.3899e+00       -8.3097e-01        1.000          42.4
  31      2.1189e+02       8.5131e+00       -8.6749e-01        1.000          42.8
  32      1.6864e+02       8.6447e+00       -9.0420e-01        1.000          43.2
  33      1.3421e+02       8.7849e+00       -9.3662e-01        1.000          43.7
  34      1.0681e+02       8.9350e+00       -9.6579e-01        1.000          44.1
  35      8.5008e+01       9.0897e+00       -9.8578e-01        1.000          44.6
  36      6.7654e+01       9.2525e+00       -9.9938e-01        1.000          45.1
  37      5.3524e+01       9.4111e+00       -9.9384e-01        1.000          46.3
  38      4.1896e+01       9.5874e+00       -9.7383e-01        1.000          47.9
  39      3.2409e+01       9.7700e+00       -9.3827e-01        1.000          49.0
  40      2.4746e+01       9.9510e+00       -8.7836e-01        1.000          50.2
  41      1.8624e+01       1.0123e+01       -7.9529e-01        1.000          51.5
  42      1.3792e+01       1.0276e+01       -6.9876e-01        1.000          53.0
  43      1.0031e+01       1.0406e+01       -5.8774e-01        1.000          54.6
  44      7.1499e+00       1.0508e+01       -4.7361e-01        1.000          56.4
  45      4.9825e+00       1.0590e+01       -3.6589e-01        1.000          58.6
  46      3.3858e+00       1.0652e+01       -2.7500e-01        1.000          61.3
  47      2.2374e+00       1.0707e+01       -1.9783e-01        1.000          64.7
  48      1.4343e+00       1.0767e+01       -1.3600e-01        1.000          70.1
  49      8.9031e-01       1.0848e+01       -9.0170e-02        1.000          76.9
  50      5.3506e-01       1.0966e+01       -6.1635e-02        1.000          86.8
  51      3.1211e-01       1.1016e+01       -3.7652e-02        1.000         101.8
  52      1.7783e-01       1.0766e+01       -1.9150e-02        0.999         126.3
  53      1.0000e-01       1.0956e+01       -1.8925e-02        1.000         162.2

