File.......:  600eis 718h - OCT,12.2014

System.....:  
Potential..:  0.000V
Current....:  3.2563uA
Temperature:  -0.9+-0.1C
Time.......:  15:10:16 - 15:12:41
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       6.3842e+00        1.8931e-02        1.000           0.0
  2       7.9606e+04       6.4129e+00       -3.2340e-02        1.000           1.5
  3       6.3371e+04       6.4419e+00       -6.7618e-02        1.000           1.9
  4       5.0448e+04       6.4863e+00       -7.9076e-02        1.000           2.6
  5       4.0159e+04       6.5184e+00       -1.1068e-01        1.000           3.2
  6       3.1969e+04       6.5458e+00       -1.3892e-01        1.000           3.7
  7       2.5450e+04       6.5765e+00       -1.6513e-01        1.000           4.1
  8       2.0259e+04       6.6083e+00       -1.8871e-01        1.000           4.6
  9       1.6128e+04       6.6414e+00       -2.1055e-01        1.000           5.0
 10       1.2839e+04       6.6767e+00       -2.3510e-01        1.000           5.5
 11       1.0220e+04       6.7139e+00       -2.5990e-01        1.000           5.9
 12       8.1360e+03       6.7536e+00       -2.8701e-01        1.000           6.4
 13       6.4768e+03       6.7995e+00       -3.1300e-01        1.000           6.8
 14       5.1559e+03       6.8476e+00       -3.3987e-01        1.000           7.2
 15       4.1044e+03       6.9014e+00       -3.6788e-01        1.000           7.7
 16       3.2674e+03       6.9587e+00       -3.9688e-01        1.000           8.1
 17       2.6010e+03       7.0217e+00       -4.2505e-01        1.000           8.5
 18       2.0706e+03       7.0890e+00       -4.5315e-01        1.000           9.0
 19       1.6483e+03       7.1612e+00       -4.8188e-01        1.000           9.4
 20       1.3122e+03       7.2369e+00       -5.0832e-01        1.000           9.8
 21       1.0446e+03       7.3186e+00       -5.3489e-01        1.000          10.3
 22       8.3153e+02       7.4036e+00       -5.6204e-01        1.000          10.7
 23       6.6195e+02       7.4948e+00       -5.8637e-01        1.000          11.2
 24       5.2695e+02       7.5890e+00       -6.0800e-01        1.000          11.6
 25       4.1949e+02       7.6893e+00       -6.2846e-01        1.000          12.0
 26       3.3394e+02       7.7941e+00       -6.4336e-01        1.000          12.5
 27       2.6584e+02       7.9027e+00       -6.5382e-01        1.000          12.9
 28       2.1162e+02       8.0129e+00       -6.5914e-01        1.000          13.3
 29       1.6846e+02       8.1263e+00       -6.5761e-01        1.000          13.8
 30       1.3411e+02       8.2394e+00       -6.4922e-01        1.000          14.2
 31       1.0676e+02       8.3501e+00       -6.3267e-01        1.000          14.7
 32       8.4986e+01       8.4597e+00       -6.1040e-01        1.000          15.1
 33       6.7654e+01       8.5599e+00       -5.8185e-01        1.000          15.6
 34       5.3524e+01       8.6636e+00       -5.4427e-01        1.000          16.9
 35       4.1896e+01       8.7613e+00       -5.0359e-01        1.000          18.5
 36       3.2409e+01       8.8514e+00       -4.5587e-01        1.000          19.6
 37       2.4746e+01       8.9286e+00       -4.0531e-01        1.000          20.8
 38       1.8624e+01       8.9983e+00       -3.4902e-01        1.000          22.1
 39       1.3792e+01       9.0583e+00       -2.9969e-01        1.000          23.6
 40       1.0031e+01       9.1069e+00       -2.4787e-01        1.000          25.2
 41       7.1499e+00       9.1440e+00       -1.9743e-01        1.000          27.0
 42       4.9825e+00       9.1690e+00       -1.5275e-01        1.000          29.3
 43       3.3858e+00       9.1758e+00       -1.1653e-01        1.000          32.0
 44       2.2374e+00       9.1620e+00       -8.6213e-02        1.000          35.4
 45       1.4343e+00       9.1234e+00       -5.7708e-02        1.000          40.8
 46       8.9031e-01       9.0498e+00       -3.7690e-02        1.000          47.7
 47       5.3506e-01       8.9706e+00       -2.4523e-02        1.000          57.6
 48       3.1211e-01       8.9907e+00       -1.7958e-02        1.000          72.6
 49       1.7783e-01       9.1875e+00       -1.3241e-02        0.999          97.0
 50       1.0000e-01       8.9920e+00       -8.3739e-03        1.000         132.9

