File.......:  600eis 197h - SEP,20.2014

System.....:  
Potential..:  -0.001V
Current....:  -42.66uA
Temperature:  -1.1+-0.1C
Time.......:  21:12:28 - 21:15:23
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       6.2602e+00        6.3826e-02        1.000           0.0
  2       7.9606e+04       6.2801e+00        1.0392e-02        1.000           1.5
  3       6.3371e+04       6.3065e+00       -3.1565e-02        0.999           1.9
  4       5.0448e+04       6.3246e+00       -6.9498e-02        1.000           2.3
  5       4.0159e+04       6.3499e+00       -9.9271e-02        1.000           2.8
  6       3.1969e+04       6.3765e+00       -1.2490e-01        0.999           3.2
  7       2.5450e+04       6.4076e+00       -1.4476e-01        1.000           3.9
  8       2.0259e+04       6.4339e+00       -1.6888e-01        1.000           4.6
  9       1.6128e+04       6.4615e+00       -1.9077e-01        1.000           5.0
 10       1.2839e+04       6.4907e+00       -2.1352e-01        1.000           5.5
 11       1.0220e+04       6.5227e+00       -2.3650e-01        1.000           5.9
 12       8.1360e+03       6.5568e+00       -2.6179e-01        1.000           6.4
 13       6.4768e+03       6.5959e+00       -2.8439e-01        1.000           6.8
 14       5.1559e+03       6.6384e+00       -3.0847e-01        1.000           7.3
 15       4.1044e+03       6.6844e+00       -3.3362e-01        1.000           7.7
 16       3.2674e+03       6.7342e+00       -3.5824e-01        1.000           8.1
 17       2.6010e+03       6.7885e+00       -3.8301e-01        1.000           8.6
 18       2.0706e+03       6.8470e+00       -4.0744e-01        1.000           9.0
 19       1.6483e+03       6.9096e+00       -4.3125e-01        1.000           9.4
 20       1.3122e+03       6.9762e+00       -4.5498e-01        1.000           9.9
 21       1.0446e+03       7.0475e+00       -4.7874e-01        1.000          10.3
 22       8.3153e+02       7.1233e+00       -5.0193e-01        1.000          10.8
 23       6.6195e+02       7.2029e+00       -5.2278e-01        1.000          11.2
 24       5.2695e+02       7.2871e+00       -5.4088e-01        1.000          11.7
 25       4.1949e+02       7.3764e+00       -5.5834e-01        1.000          12.1
 26       3.3394e+02       7.4696e+00       -5.6873e-01        1.000          12.5
 27       2.6584e+02       7.5655e+00       -5.7343e-01        1.000          13.0
 28       2.1162e+02       7.6623e+00       -5.7182e-01        1.000          13.4
 29       1.6846e+02       7.7606e+00       -5.6357e-01        1.000          13.9
 30       1.3411e+02       7.8559e+00       -5.4773e-01        1.000          14.3
 31       1.0676e+02       7.9484e+00       -5.2719e-01        1.000          14.7
 32       8.4986e+01       8.0336e+00       -4.9629e-01        1.000          15.2
 33       6.7654e+01       8.1137e+00       -4.6481e-01        1.000          15.7
 34       5.3524e+01       8.1890e+00       -4.2599e-01        1.000          17.0
 35       4.1896e+01       8.2605e+00       -3.8153e-01        1.000          18.6
 36       3.2409e+01       8.3238e+00       -3.3828e-01        1.000          19.7
 37       2.4746e+01       8.3788e+00       -2.9265e-01        1.000          20.9
 38       1.8624e+01       8.4299e+00       -2.4555e-01        1.000          22.2
 39       1.3792e+01       8.4735e+00       -2.0479e-01        1.000          23.7
 40       1.0031e+01       8.5134e+00       -1.6441e-01        1.000          25.3
 41       7.1499e+00       8.5472e+00       -1.2866e-01        1.000          27.1
 42       4.9825e+00       8.5832e+00       -9.6427e-02        1.000          29.3
 43       3.3858e+00       8.6181e+00       -7.3597e-02        1.000          32.1
 44       2.2374e+00       8.6594e+00       -5.2842e-02        1.000          35.5
 45       1.4343e+00       8.7085e+00       -3.5426e-02        1.000          40.9
 46       8.9031e-01       8.7517e+00       -2.1736e-02        1.000          47.7
 47       5.3506e-01       8.7341e+00       -1.3933e-02        1.000          57.7
 48       3.1211e-01       8.5171e+00       -8.8084e-03        1.000          85.7
 49       1.7783e-01       8.6654e+00       -9.3295e-03        0.999         110.1
 50       1.0000e-01       8.5353e+00       -7.3403e-03        1.000         163.0

