File.......:  600eis 625h - OCT,08.2014

System.....:  
Potential..:  0.000V
Current....:  1.1187uA
Temperature:  -0.9+-0.1C
Time.......:  17:31:57 - 17:34:22
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       6.5188e+00        1.0229e-03        1.000           0.0
   2      7.9606e+04       6.5450e+00       -4.2928e-02        1.000           1.7
   3      6.3371e+04       6.5718e+00       -7.9812e-02        1.000           2.2
   4      5.0448e+04       6.5956e+00       -1.0842e-01        1.000           2.6
   5      4.0159e+04       6.6209e+00       -1.3508e-01        1.000           3.0
   6      3.1969e+04       6.6467e+00       -1.5566e-01        1.000           3.5
   7      2.5450e+04       6.6714e+00       -1.7871e-01        1.000           3.9
   8      2.0259e+04       6.6976e+00       -1.9958e-01        1.000           4.4
   9      1.6128e+04       6.7249e+00       -2.1997e-01        1.000           4.8
  10      1.2839e+04       6.7541e+00       -2.4146e-01        1.000           5.3
  11      1.0220e+04       6.7859e+00       -2.6474e-01        1.000           5.7
  12      8.1360e+03       6.8202e+00       -2.9069e-01        1.000           6.2
  13      6.4768e+03       6.8590e+00       -3.1608e-01        1.000           6.6
  14      5.1559e+03       6.9016e+00       -3.4193e-01        1.000           7.0
  15      4.1044e+03       6.9490e+00       -3.6912e-01        1.000           7.5
  16      3.2674e+03       7.0000e+00       -3.9755e-01        1.000           7.9
  17      2.6010e+03       7.0558e+00       -4.2549e-01        1.000           8.4
  18      2.0706e+03       7.1165e+00       -4.5329e-01        1.000           8.9
  19      1.6483e+03       7.1817e+00       -4.8128e-01        1.000           9.3
  20      1.3122e+03       7.2516e+00       -5.0841e-01        1.000           9.7
  21      1.0446e+03       7.3260e+00       -5.3491e-01        1.000          10.2
  22      8.3153e+02       7.4056e+00       -5.6227e-01        1.000          10.6
  23      6.6195e+02       7.4900e+00       -5.8668e-01        1.000          11.1
  24      5.2695e+02       7.5796e+00       -6.0960e-01        1.000          11.5
  25      4.1949e+02       7.6735e+00       -6.3000e-01        1.000          12.0
  26      3.3394e+02       7.7717e+00       -6.4718e-01        1.000          12.4
  27      2.6584e+02       7.8756e+00       -6.5990e-01        1.000          12.9
  28      2.1162e+02       7.9830e+00       -6.6562e-01        1.000          13.3
  29      1.6846e+02       8.0920e+00       -6.6676e-01        1.000          13.7
  30      1.3411e+02       8.2021e+00       -6.5843e-01        1.000          14.2
  31      1.0676e+02       8.3092e+00       -6.4392e-01        1.000          14.6
  32      8.4986e+01       8.4125e+00       -6.1897e-01        1.000          15.1
  33      6.7654e+01       8.5111e+00       -5.9013e-01        1.000          15.6
  34      5.3524e+01       8.5972e+00       -5.5308e-01        1.000          16.9
  35      4.1896e+01       8.6847e+00       -5.0596e-01        1.000          18.5
  36      3.2409e+01       8.7649e+00       -4.5659e-01        1.000          19.6
  37      2.4746e+01       8.8360e+00       -4.0267e-01        1.000          20.8
  38      1.8624e+01       8.9002e+00       -3.4566e-01        1.000          22.1
  39      1.3792e+01       8.9545e+00       -2.9461e-01        1.000          23.6
  40      1.0031e+01       9.0023e+00       -2.4213e-01        1.000          25.2
  41      7.1499e+00       9.0440e+00       -1.9155e-01        1.000          27.0
  42      4.9825e+00       9.0835e+00       -1.4781e-01        1.000          29.4
  43      3.3858e+00       9.1145e+00       -1.1190e-01        1.000          32.2
  44      2.2374e+00       9.1522e+00       -8.2520e-02        1.000          35.6
  45      1.4343e+00       9.2012e+00       -5.6667e-02        1.000          41.0
  46      8.9031e-01       9.2670e+00       -3.7289e-02        1.000          47.9
  47      5.3506e-01       9.3426e+00       -2.5453e-02        1.000          57.8
  48      3.1211e-01       9.3314e+00       -1.6051e-02        1.000          72.8
  49      1.7783e-01       9.1615e+00       -1.1521e-02        1.000          97.3
  50      1.0000e-01       9.3714e+00       -7.4723e-03        0.999         133.2

