File.......:  600eis 410h - SEP,29.2014

System.....:  
Potential..:  0.000V
Current....:  -8.274uA
Temperature:  -0.8+-0.1C
Time.......:  18:00:43 - 18:03:07
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       6.2782e+00        7.6687e-02        1.000           0.0
  2       7.9606e+04       6.3130e+00        1.1281e-02        1.000           1.4
  3       6.3371e+04       6.3393e+00       -3.3847e-02        0.999           1.9
  4       5.0448e+04       6.3686e+00       -6.6666e-02        0.999           2.3
  5       4.0159e+04       6.3894e+00       -1.0403e-01        1.000           2.8
  6       3.1969e+04       6.4246e+00       -1.2717e-01        1.000           3.2
  7       2.5450e+04       6.4579e+00       -1.4590e-01        1.000           3.9
  8       2.0259e+04       6.4866e+00       -1.7029e-01        1.000           4.6
  9       1.6128e+04       6.5166e+00       -1.9470e-01        1.000           5.0
 10       1.2839e+04       6.5489e+00       -2.1940e-01        1.000           5.5
 11       1.0220e+04       6.5835e+00       -2.4409e-01        1.000           5.9
 12       8.1360e+03       6.6203e+00       -2.7157e-01        1.000           6.3
 13       6.4768e+03       6.6622e+00       -2.9673e-01        1.000           6.8
 14       5.1559e+03       6.7076e+00       -3.2300e-01        1.000           7.2
 15       4.1044e+03       6.7574e+00       -3.4996e-01        1.000           7.6
 16       3.2674e+03       6.8108e+00       -3.7780e-01        1.000           8.1
 17       2.6010e+03       6.8689e+00       -4.0465e-01        1.000           8.5
 18       2.0706e+03       6.9322e+00       -4.3110e-01        1.000           9.0
 19       1.6483e+03       6.9991e+00       -4.5730e-01        1.000           9.4
 20       1.3122e+03       7.0709e+00       -4.8350e-01        1.000           9.8
 21       1.0446e+03       7.1471e+00       -5.0847e-01        1.000          10.3
 22       8.3153e+02       7.2277e+00       -5.3411e-01        1.000          10.7
 23       6.6195e+02       7.3129e+00       -5.5710e-01        1.000          11.1
 24       5.2695e+02       7.4032e+00       -5.7779e-01        1.000          11.6
 25       4.1949e+02       7.4980e+00       -5.9610e-01        1.000          12.0
 26       3.3394e+02       7.5975e+00       -6.0965e-01        1.000          12.5
 27       2.6584e+02       7.7010e+00       -6.1921e-01        1.000          12.9
 28       2.1162e+02       7.8065e+00       -6.2287e-01        1.000          13.3
 29       1.6846e+02       7.9138e+00       -6.1839e-01        1.000          13.8
 30       1.3411e+02       8.0210e+00       -6.0771e-01        1.000          14.2
 31       1.0676e+02       8.1245e+00       -5.9163e-01        1.000          14.7
 32       8.4986e+01       8.2235e+00       -5.6443e-01        1.000          15.1
 33       6.7654e+01       8.3174e+00       -5.3576e-01        1.000          15.6
 34       5.3524e+01       8.4154e+00       -5.0132e-01        1.000          16.9
 35       4.1896e+01       8.5034e+00       -4.5697e-01        1.000          18.5
 36       3.2409e+01       8.5854e+00       -4.1177e-01        1.000          19.6
 37       2.4746e+01       8.6592e+00       -3.6336e-01        1.000          20.8
 38       1.8624e+01       8.7271e+00       -3.1185e-01        1.000          22.1
 39       1.3792e+01       8.7873e+00       -2.6596e-01        1.000          23.6
 40       1.0031e+01       8.8405e+00       -2.1946e-01        1.000          25.2
 41       7.1499e+00       8.8871e+00       -1.7316e-01        1.000          27.0
 42       4.9825e+00       8.9328e+00       -1.3294e-01        1.000          29.3
 43       3.3858e+00       8.9740e+00       -1.0214e-01        1.000          31.9
 44       2.2374e+00       9.0124e+00       -7.5620e-02        1.000          35.4
 45       1.4343e+00       9.0400e+00       -5.0522e-02        1.000          40.8
 46       8.9031e-01       9.0231e+00       -3.1826e-02        1.000          47.6
 47       5.3506e-01       8.9208e+00       -1.9808e-02        1.000          57.6
 48       3.1211e-01       8.7822e+00       -1.3733e-02        1.000          72.5
 49       1.7783e-01       8.8736e+00       -1.1765e-02        0.999          97.0
 50       1.0000e-01       8.9109e+00       -2.1475e-03        1.000         132.9

