File.......:  lscf 1519h - NOV,14.2014

System.....:  
Potential..:  -0.001V
Current....:  -3.0933uA
Temperature:  1.4  +-0.0 C
Time.......:  20:54:29 - 20:57:36
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       5.5590e+00        1.4805e-01        1.000           0.0
   2      7.9606e+04       5.5829e+00        7.9644e-02        1.000           1.7
   3      6.3371e+04       5.5985e+00        3.0682e-02        1.000           2.8
   4      5.0448e+04       5.6203e+00       -1.6096e-02        1.000           3.8
   5      4.0159e+04       5.6436e+00       -5.3433e-02        1.000           4.8
   6      3.1969e+04       5.6672e+00       -9.0074e-02        0.999           5.9
   7      2.5450e+04       5.6974e+00       -1.2531e-01        1.000           6.9
   8      2.0259e+04       5.7231e+00       -1.5176e-01        1.000           7.9
   9      1.6128e+04       5.7515e+00       -1.7980e-01        1.000           9.0
  10      1.2839e+04       5.7812e+00       -2.0740e-01        1.000          10.0
  11      1.0220e+04       5.8147e+00       -2.3486e-01        1.000          11.1
  12      8.1360e+03       5.8495e+00       -2.6251e-01        1.000          12.1
  13      6.4768e+03       5.8913e+00       -2.8883e-01        1.000          13.2
  14      5.1559e+03       5.9357e+00       -3.1688e-01        1.000          14.2
  15      4.1044e+03       5.9784e+00       -3.4730e-01        1.000          15.2
  16      3.2674e+03       6.0283e+00       -3.7169e-01        1.000          16.3
  17      2.6010e+03       6.0803e+00       -3.9825e-01        1.000          17.3
  18      2.0706e+03       6.1375e+00       -4.2415e-01        1.000          18.4
  19      1.6483e+03       6.1991e+00       -4.4628e-01        1.000          19.4
  20      1.3122e+03       6.2598e+00       -4.7489e-01        1.000          20.4
  21      1.0446e+03       6.3281e+00       -5.0235e-01        1.000          21.5
  22      8.3153e+02       6.3968e+00       -5.2164e-01        1.000          22.5
  23      6.6195e+02       6.4710e+00       -5.4346e-01        1.000          23.6
  24      5.2695e+02       6.5488e+00       -5.6414e-01        1.000          24.6
  25      4.1949e+02       6.6305e+00       -5.8540e-01        1.000          25.7
  26      3.3394e+02       6.7164e+00       -6.0116e-01        1.000          26.7
  27      2.6584e+02       6.8059e+00       -6.1338e-01        1.000          27.7
  28      2.1162e+02       6.8988e+00       -6.2051e-01        1.000          28.8
  29      1.6846e+02       6.9945e+00       -6.2212e-01        1.000          29.8
  30      1.3411e+02       7.0918e+00       -6.1740e-01        1.000          30.8
  31      1.0676e+02       7.1877e+00       -6.0658e-01        1.000          31.9
  32      8.4986e+01       7.2815e+00       -5.8679e-01        1.000          33.0
  33      6.7654e+01       7.3721e+00       -5.6011e-01        1.000          34.1
  34      5.3524e+01       7.4493e+00       -5.2875e-01        1.000          36.3
  35      4.1896e+01       7.5301e+00       -4.8783e-01        1.000          39.4
  36      3.2409e+01       7.6077e+00       -4.4004e-01        1.000          42.1
  37      2.4746e+01       7.6819e+00       -3.8644e-01        1.000          45.0
  38      1.8624e+01       7.7503e+00       -3.3379e-01        1.000          47.9
  39      1.3792e+01       7.8125e+00       -2.8482e-01        1.000          51.0
  40      1.0031e+01       7.8708e+00       -2.3374e-01        1.000          54.2
  41      7.1499e+00       7.9251e+00       -1.9181e-01        1.000          57.8
  42      4.9825e+00       7.9817e+00       -1.5068e-01        1.000          61.9
  43      3.3858e+00       8.0327e+00       -1.1390e-01        1.000          66.4
  44      2.2374e+00       8.0861e+00       -8.3702e-02        1.000          71.4
  45      1.4343e+00       8.1313e+00       -6.2312e-02        1.000          77.3
  46      8.9031e-01       8.1415e+00       -4.8491e-02        1.000          85.0
  47      5.3506e-01       8.0708e+00       -3.0030e-02        0.999          95.9
  48      3.1211e-01       7.9702e+00       -1.8745e-02        1.000         114.4
  49      1.7783e-01       8.0721e+00       -1.6959e-02        1.000         139.3
  50      1.0000e-01       8.0422e+00       -4.0770e-03        0.999         175.0

