File.......:  600eis 1420h - NOV,10.2014

System.....:  
Potential..:  0.000V
Current....:  1.4192uA
Temperature:  -0.9+-0.1C
Time.......:  19:02:09 - 19:04:33
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       6.6419e+00        3.8715e-01        1.000           0.0
   2      1.5917e+05       6.6760e+00        2.6193e-01        1.000           1.0
   3      1.2668e+05       6.7104e+00        1.6411e-01        1.000           1.5
   4      1.0082e+05       6.7436e+00        7.2781e-02        1.000           1.9
   5      8.0237e+04       6.7793e+00        7.2024e-03        1.000           2.3
   6      6.3857e+04       6.8142e+00       -4.5111e-02        1.000           2.8
   7      5.0821e+04       6.8488e+00       -8.7864e-02        1.000           3.2
   8      4.0447e+04       6.8835e+00       -1.2479e-01        1.000           3.6
   9      3.2190e+04       6.9195e+00       -1.5382e-01        1.000           4.1
  10      2.5619e+04       6.9518e+00       -1.8385e-01        1.000           4.5
  11      2.0389e+04       6.9867e+00       -2.1033e-01        1.000           4.9
  12      1.6227e+04       7.0238e+00       -2.3405e-01        1.000           5.4
  13      1.2914e+04       7.0632e+00       -2.6016e-01        1.000           5.8
  14      1.0278e+04       7.1006e+00       -2.8565e-01        1.000           6.3
  15      8.1797e+03       7.1468e+00       -3.1494e-01        1.000           6.7
  16      6.5099e+03       7.1950e+00       -3.4199e-01        1.000           7.1
  17      5.1809e+03       7.2482e+00       -3.7147e-01        1.000           7.6
  18      4.1233e+03       7.3054e+00       -4.0287e-01        1.000           8.0
  19      3.2816e+03       7.3675e+00       -4.3520e-01        1.000           8.4
  20      2.6117e+03       7.4359e+00       -4.6830e-01        1.000           8.9
  21      2.0785e+03       7.5083e+00       -4.9955e-01        1.000           9.3
  22      1.6542e+03       7.5908e+00       -5.3631e-01        1.000           9.8
  23      1.3165e+03       7.6679e+00       -5.6737e-01        1.000          10.2
  24      1.0478e+03       7.7618e+00       -5.9832e-01        1.000          10.6
  25      8.3387e+02       7.8524e+00       -6.3614e-01        1.000          11.0
  26      6.6364e+02       7.9525e+00       -6.6799e-01        1.000          11.5
  27      5.2816e+02       8.0541e+00       -7.0116e-01        1.000          11.9
  28      4.2034e+02       8.1648e+00       -7.3795e-01        1.000          12.4
  29      3.3453e+02       8.2833e+00       -7.6796e-01        1.000          12.8
  30      2.6624e+02       8.4053e+00       -7.9828e-01        1.000          13.2
  31      2.1189e+02       8.5352e+00       -8.2756e-01        1.000          13.6
  32      1.6864e+02       8.6729e+00       -8.5182e-01        1.000          14.1
  33      1.3421e+02       8.8172e+00       -8.6872e-01        1.000          14.5
  34      1.0681e+02       8.9653e+00       -8.7998e-01        1.000          14.9
  35      8.5008e+01       9.1183e+00       -8.8015e-01        1.000          15.4
  36      6.7654e+01       9.2726e+00       -8.7412e-01        1.000          15.9
  37      5.3524e+01       9.4462e+00       -8.5319e-01        1.000          17.2
  38      4.1896e+01       9.6070e+00       -8.1652e-01        1.000          18.8
  39      3.2409e+01       9.7663e+00       -7.6636e-01        1.000          19.9
  40      2.4746e+01       9.9188e+00       -6.9792e-01        1.000          21.1
  41      1.8624e+01       1.0057e+01       -6.1750e-01        1.000          22.4
  42      1.3792e+01       1.0177e+01       -5.3424e-01        1.000          23.8
  43      1.0031e+01       1.0278e+01       -4.4296e-01        1.000          25.4
  44      7.1499e+00       1.0358e+01       -3.5629e-01        1.000          27.3
  45      4.9825e+00       1.0420e+01       -2.7627e-01        1.000          29.5
  46      3.3858e+00       1.0457e+01       -2.0856e-01        1.000          32.2
  47      2.2374e+00       1.0473e+01       -1.5197e-01        1.000          35.6
  48      1.4343e+00       1.0452e+01       -1.0248e-01        1.000          41.1
  49      8.9031e-01       1.0384e+01       -6.5511e-02        1.000          47.9
  50      5.3506e-01       1.0279e+01       -4.2193e-02        1.000          57.8
  51      3.1211e-01       1.0267e+01       -2.7910e-02        1.000          72.8
  52      1.7783e-01       1.0480e+01       -1.9882e-02        1.000          97.2
  53      1.0000e-01       1.0294e+01       -9.9128e-03        0.999         133.2

