File.......:  600eis 1182h - OCT,31.2014

System.....:  
Potential..:  0.000V
Current....:  1.2803uA
Temperature:  -1.0+-0.1C
Time.......:  22:14:37 - 22:16:46
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   49
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       6.6564e+00       -5.4782e-04        1.000           0.0
   2      7.9606e+04       6.6860e+00       -4.6998e-02        1.000           1.1
   3      6.3371e+04       6.7142e+00       -8.7690e-02        1.000           1.5
   4      5.0448e+04       6.7439e+00       -1.1929e-01        1.000           1.9
   5      4.0159e+04       6.7717e+00       -1.4590e-01        1.000           2.3
   6      3.1969e+04       6.8003e+00       -1.6812e-01        1.000           2.8
   7      2.5450e+04       6.8265e+00       -1.9860e-01        1.000           3.2
   8      2.0259e+04       6.8561e+00       -2.1923e-01        1.000           3.6
   9      1.6128e+04       6.8877e+00       -2.3955e-01        1.000           4.1
  10      1.2839e+04       6.9201e+00       -2.6223e-01        1.000           4.5
  11      1.0220e+04       6.9559e+00       -2.8552e-01        1.000           5.0
  12      8.1360e+03       6.9931e+00       -3.1294e-01        1.000           5.4
  13      6.4768e+03       7.0368e+00       -3.3774e-01        1.000           5.8
  14      5.1559e+03       7.0838e+00       -3.6548e-01        1.000           6.3
  15      4.1044e+03       7.1357e+00       -3.9530e-01        1.000           6.7
  16      3.2674e+03       7.1923e+00       -4.2396e-01        1.000           7.2
  17      2.6010e+03       7.2537e+00       -4.5525e-01        1.000           7.6
  18      2.0706e+03       7.3200e+00       -4.8650e-01        1.000           8.0
  19      1.6483e+03       7.3921e+00       -5.1669e-01        1.000           8.5
  20      1.3122e+03       7.4688e+00       -5.4917e-01        1.000           8.9
  21      1.0446e+03       7.5500e+00       -5.8136e-01        1.000           9.3
  22      8.3153e+02       7.6364e+00       -6.1431e-01        1.000           9.8
  23      6.6195e+02       7.7276e+00       -6.4555e-01        1.000          10.2
  24      5.2695e+02       7.8248e+00       -6.7828e-01        1.000          10.6
  25      4.1949e+02       7.9273e+00       -7.1293e-01        1.000          11.1
  26      3.3394e+02       8.0371e+00       -7.4239e-01        1.000          11.5
  27      2.6584e+02       8.1518e+00       -7.7059e-01        1.000          11.9
  28      2.1162e+02       8.2744e+00       -7.9755e-01        1.000          12.4
  29      1.6846e+02       8.4025e+00       -8.1959e-01        1.000          12.8
  30      1.3411e+02       8.5375e+00       -8.3483e-01        1.000          13.2
  31      1.0676e+02       8.6770e+00       -8.4312e-01        1.000          13.7
  32      8.4986e+01       8.8199e+00       -8.4088e-01        1.000          14.1
  33      6.7654e+01       8.9621e+00       -8.3227e-01        1.000          14.6
  34      5.3524e+01       9.1083e+00       -8.0414e-01        1.000          15.9
  35      4.1896e+01       9.2548e+00       -7.6417e-01        1.000          17.5
  36      3.2409e+01       9.3988e+00       -7.1431e-01        1.000          18.6
  37      2.4746e+01       9.5332e+00       -6.4846e-01        1.000          19.8
  38      1.8624e+01       9.6587e+00       -5.7199e-01        1.000          21.1
  39      1.3792e+01       9.7678e+00       -4.9240e-01        1.000          22.6
  40      1.0031e+01       9.8607e+00       -4.1037e-01        1.000          24.2
  41      7.1499e+00       9.9407e+00       -3.3317e-01        1.000          26.0
  42      4.9825e+00       1.0011e+01       -2.5911e-01        1.000          28.2
  43      3.3858e+00       1.0077e+01       -1.9951e-01        1.000          31.4
  44      2.2374e+00       1.0142e+01       -1.4606e-01        1.000          35.4
  45      1.4343e+00       1.0206e+01       -1.0136e-01        1.000          40.8
  46      8.9031e-01       1.0268e+01       -6.8528e-02        1.000          47.6
  47      5.3506e-01       1.0274e+01       -4.4469e-02        1.000          57.5
  48      3.1211e-01       1.0143e+01       -2.6366e-02        1.000          72.5
  49      1.7783e-01       1.0099e+01       -1.8944e-02        1.000          97.0

