File.......:  600eis 648h - OCT,09.2014

System.....:  
Potential..:  0.000V
Current....:  1.6958uA
Temperature:  -0.8+-0.0C
Time.......:  16:45:29 - 16:47:54
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       6.5226e+00        4.6424e-02        1.000           0.0
  2       7.9606e+04       6.5498e+00       -1.4959e-02        1.000           1.7
  3       6.3371e+04       6.5738e+00       -5.8212e-02        1.000           2.2
  4       5.0448e+04       6.6062e+00       -8.6246e-02        1.000           2.6
  5       4.0159e+04       6.6265e+00       -1.2109e-01        1.000           3.0
  6       3.1969e+04       6.6596e+00       -1.4105e-01        1.000           3.5
  7       2.5450e+04       6.6882e+00       -1.7140e-01        1.000           3.9
  8       2.0259e+04       6.7158e+00       -1.9343e-01        1.000           4.4
  9       1.6128e+04       6.7432e+00       -2.1153e-01        1.000           4.8
 10       1.2839e+04       6.7755e+00       -2.4001e-01        1.000           5.3
 11       1.0220e+04       6.8128e+00       -2.6263e-01        1.000           5.7
 12       8.1360e+03       6.8471e+00       -2.8967e-01        1.000           6.2
 13       6.4768e+03       6.8878e+00       -3.1357e-01        1.000           6.6
 14       5.1559e+03       6.9340e+00       -3.4323e-01        1.000           7.1
 15       4.1044e+03       6.9799e+00       -3.7068e-01        1.000           7.5
 16       3.2674e+03       7.0327e+00       -3.9720e-01        1.000           8.0
 17       2.6010e+03       7.0904e+00       -4.2781e-01        1.000           8.4
 18       2.0706e+03       7.1549e+00       -4.5483e-01        1.000           8.8
 19       1.6483e+03       7.2224e+00       -4.7997e-01        1.000           9.3
 20       1.3122e+03       7.2915e+00       -5.1040e-01        1.000           9.7
 21       1.0446e+03       7.3709e+00       -5.3719e-01        1.000          10.2
 22       8.3153e+02       7.4462e+00       -5.6614e-01        1.000          10.6
 23       6.6195e+02       7.5356e+00       -5.9246e-01        1.000          11.1
 24       5.2695e+02       7.6238e+00       -6.1294e-01        1.000          11.5
 25       4.1949e+02       7.7183e+00       -6.3543e-01        1.000          12.1
 26       3.3394e+02       7.8164e+00       -6.5089e-01        1.000          12.6
 27       2.6584e+02       7.9199e+00       -6.6481e-01        1.000          13.1
 28       2.1162e+02       8.0269e+00       -6.7004e-01        1.000          13.5
 29       1.6846e+02       8.1359e+00       -6.7139e-01        1.000          13.9
 30       1.3411e+02       8.2453e+00       -6.6340e-01        1.000          14.4
 31       1.0676e+02       8.3542e+00       -6.5000e-01        1.000          14.8
 32       8.4986e+01       8.4564e+00       -6.2461e-01        1.000          15.3
 33       6.7654e+01       8.5534e+00       -5.9571e-01        1.000          15.8
 34       5.3524e+01       8.6309e+00       -5.5701e-01        1.000          17.1
 35       4.1896e+01       8.7103e+00       -5.0848e-01        1.000          18.7
 36       3.2409e+01       8.7831e+00       -4.5838e-01        1.000          19.8
 37       2.4746e+01       8.8454e+00       -4.0451e-01        1.000          21.0
 38       1.8624e+01       8.8964e+00       -3.4656e-01        1.000          22.3
 39       1.3792e+01       8.9364e+00       -2.9484e-01        1.000          23.8
 40       1.0031e+01       8.9683e+00       -2.4192e-01        1.000          25.4
 41       7.1499e+00       8.9904e+00       -1.9120e-01        1.000          27.3
 42       4.9825e+00       9.0068e+00       -1.4691e-01        1.000          29.5
 43       3.3858e+00       9.0171e+00       -1.1160e-01        1.000          32.2
 44       2.2374e+00       9.0278e+00       -8.2123e-02        1.000          35.6
 45       1.4343e+00       9.0470e+00       -5.6056e-02        1.000          41.0
 46       8.9031e-01       9.0851e+00       -3.7546e-02        1.000          47.9
 47       5.3506e-01       9.1655e+00       -2.7205e-02        1.000          57.8
 48       3.1211e-01       9.2825e+00       -1.8496e-02        1.000          72.8
 49       1.7783e-01       9.1158e+00       -7.9150e-03        0.999          97.3
 50       1.0000e-01       9.1352e+00       -1.1816e-02        1.000         133.3

