File.......:  600eis 939h - OCT,21.2014

System.....:  
Potential..:  0.000V
Current....:  -861.58nA
Temperature:  -0.9+-0.1C
Time.......:  18:46:27 - 18:48:51
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       6.5092e+00        8.0252e-02        1.000           0.0
  2       7.9606e+04       6.5367e+00        2.0415e-02        1.000           1.7
  3       6.3371e+04       6.5616e+00       -3.2110e-02        1.000           2.1
  4       5.0448e+04       6.5878e+00       -7.2372e-02        1.000           2.5
  5       4.0159e+04       6.6148e+00       -1.0621e-01        1.000           3.0
  6       3.1969e+04       6.6409e+00       -1.3492e-01        1.000           3.4
  7       2.5450e+04       6.6679e+00       -1.6360e-01        1.000           3.8
  8       2.0259e+04       6.6949e+00       -1.8821e-01        1.000           4.2
  9       1.6128e+04       6.7232e+00       -2.1244e-01        1.000           4.7
 10       1.2839e+04       6.7547e+00       -2.3726e-01        1.000           5.1
 11       1.0220e+04       6.7881e+00       -2.6291e-01        1.000           5.6
 12       8.1360e+03       6.8240e+00       -2.9123e-01        1.000           6.0
 13       6.4768e+03       6.8650e+00       -3.1852e-01        1.000           6.4
 14       5.1559e+03       6.9100e+00       -3.4638e-01        1.000           6.9
 15       4.1044e+03       6.9595e+00       -3.7519e-01        1.000           7.3
 16       3.2674e+03       7.0135e+00       -4.0585e-01        1.000           7.7
 17       2.6010e+03       7.0725e+00       -4.3523e-01        1.000           8.2
 18       2.0706e+03       7.1367e+00       -4.6436e-01        1.000           8.6
 19       1.6483e+03       7.2054e+00       -4.9386e-01        1.000           9.0
 20       1.3122e+03       7.2785e+00       -5.2308e-01        1.000           9.4
 21       1.0446e+03       7.3567e+00       -5.5149e-01        1.000           9.9
 22       8.3153e+02       7.4396e+00       -5.8119e-01        1.000          10.3
 23       6.6195e+02       7.5278e+00       -6.0822e-01        1.000          10.7
 24       5.2695e+02       7.6221e+00       -6.3306e-01        1.000          11.2
 25       4.1949e+02       7.7211e+00       -6.5764e-01        1.000          11.6
 26       3.3394e+02       7.8251e+00       -6.7799e-01        1.000          12.0
 27       2.6584e+02       7.9340e+00       -6.9526e-01        1.000          12.4
 28       2.1162e+02       8.0473e+00       -7.0695e-01        1.000          12.9
 29       1.6846e+02       8.1649e+00       -7.1327e-01        1.000          13.3
 30       1.3411e+02       8.2832e+00       -7.1155e-01        1.000          13.7
 31       1.0676e+02       8.4045e+00       -7.0359e-01        1.000          14.1
 32       8.4986e+01       8.5193e+00       -6.8335e-01        1.000          14.6
 33       6.7654e+01       8.6333e+00       -6.5899e-01        1.000          15.1
 34       5.3524e+01       8.7418e+00       -6.2438e-01        1.000          16.4
 35       4.1896e+01       8.8472e+00       -5.7693e-01        1.000          17.9
 36       3.2409e+01       8.9480e+00       -5.2693e-01        1.000          19.1
 37       2.4746e+01       9.0385e+00       -4.6974e-01        1.000          20.2
 38       1.8624e+01       9.1199e+00       -4.0771e-01        1.000          21.5
 39       1.3792e+01       9.1934e+00       -3.5050e-01        1.000          23.0
 40       1.0031e+01       9.2597e+00       -2.9075e-01        1.000          24.6
 41       7.1499e+00       9.3167e+00       -2.3295e-01        1.000          26.4
 42       4.9825e+00       9.3733e+00       -1.8188e-01        1.000          28.6
 43       3.3858e+00       9.4275e+00       -1.4045e-01        1.000          31.3
 44       2.2374e+00       9.4769e+00       -1.0378e-01        1.000          34.7
 45       1.4343e+00       9.5365e+00       -7.3895e-02        1.000          40.1
 46       8.9031e-01       9.6004e+00       -4.9065e-02        1.000          47.0
 47       5.3506e-01       9.6301e+00       -3.2159e-02        1.000          56.9
 48       3.1211e-01       9.5193e+00       -1.9318e-02        1.000          71.9
 49       1.7783e-01       9.3631e+00       -1.4732e-02        1.000          96.3
 50       1.0000e-01       9.6169e+00       -8.6334e-03        1.000         132.2

