File.......:  600eis 989h - OCT,23.2014

System.....:  
Potential..:  0.000V
Current....:  -6.9614uA
Temperature:  -1.1+-0.1C
Time.......:  20:56:32 - 20:59:32
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   51
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       6.5732e+00        3.0866e-02        1.000           0.0
   2      7.9606e+04       6.5997e+00       -2.0812e-02        1.000           1.5
   3      6.3371e+04       6.6286e+00       -6.5652e-02        1.000           1.9
   4      5.0448e+04       6.6565e+00       -9.8941e-02        1.000           2.4
   5      4.0159e+04       6.6835e+00       -1.2924e-01        1.000           2.8
   6      3.1969e+04       6.7105e+00       -1.5473e-01        1.000           3.2
   7      2.5450e+04       6.7362e+00       -1.8466e-01        1.000           3.6
   8      2.0259e+04       6.7646e+00       -2.0567e-01        1.000           4.0
   9      1.6128e+04       6.7945e+00       -2.2756e-01        1.000           4.5
  10      1.2839e+04       6.8261e+00       -2.5013e-01        1.000           4.9
  11      1.0220e+04       6.8602e+00       -2.7409e-01        1.000           5.3
  12      8.1360e+03       6.8969e+00       -3.0115e-01        1.000           5.8
  13      6.4768e+03       6.9389e+00       -3.2621e-01        1.000           6.2
  14      5.1559e+03       6.9850e+00       -3.5409e-01        1.000           6.6
  15      4.1044e+03       7.0349e+00       -3.8264e-01        1.000           7.1
  16      3.2674e+03       7.0907e+00       -4.1035e-01        1.000           7.5
  17      2.6010e+03       7.1505e+00       -4.4053e-01        1.000           7.9
  18      2.0706e+03       7.2154e+00       -4.7064e-01        1.000           8.3
  19      1.6483e+03       7.2866e+00       -4.9918e-01        1.000           8.8
  20      1.3122e+03       7.3617e+00       -5.2992e-01        1.000           9.2
  21      1.0446e+03       7.4416e+00       -5.6014e-01        1.000           9.7
  22      8.3153e+02       7.5260e+00       -5.8962e-01        1.000          10.2
  23      6.6195e+02       7.6161e+00       -6.1855e-01        1.000          10.6
  24      5.2695e+02       7.7114e+00       -6.4716e-01        1.000          11.0
  25      4.1949e+02       7.8112e+00       -6.7774e-01        1.000          11.4
  26      3.3394e+02       7.9180e+00       -7.0117e-01        1.000          11.9
  27      2.6584e+02       8.0300e+00       -7.2163e-01        1.000          12.3
  28      2.1162e+02       8.1467e+00       -7.3819e-01        1.000          12.7
  29      1.6846e+02       8.2688e+00       -7.4831e-01        1.000          13.1
  30      1.3411e+02       8.3945e+00       -7.5160e-01        1.000          13.5
  31      1.0676e+02       8.5209e+00       -7.4837e-01        1.000          14.0
  32      8.4986e+01       8.6479e+00       -7.3245e-01        1.000          14.4
  33      6.7654e+01       8.7709e+00       -7.1059e-01        1.000          14.9
  34      5.3524e+01       8.8915e+00       -6.7109e-01        1.000          16.2
  35      4.1896e+01       9.0104e+00       -6.2460e-01        1.000          17.8
  36      3.2409e+01       9.1218e+00       -5.7268e-01        1.000          18.9
  37      2.4746e+01       9.2242e+00       -5.0971e-01        1.000          20.1
  38      1.8624e+01       9.3180e+00       -4.4236e-01        1.000          21.4
  39      1.3792e+01       9.3998e+00       -3.7558e-01        1.000          22.8
  40      1.0031e+01       9.4657e+00       -3.0973e-01        1.000          24.4
  41      7.1499e+00       9.5237e+00       -2.5150e-01        1.000          26.2
  42      4.9825e+00       9.5796e+00       -1.9570e-01        1.000          28.5
  43      3.3858e+00       9.6299e+00       -1.4946e-01        1.000          31.2
  44      2.2374e+00       9.6833e+00       -1.0976e-01        1.000          34.5
  45      1.4343e+00       9.7456e+00       -7.6913e-02        1.000          40.0
  46      8.9031e-01       9.8172e+00       -5.1326e-02        1.000          46.8
  47      5.3506e-01       9.8471e+00       -3.3395e-02        1.000          56.7
  48      3.1211e-01       9.7343e+00       -2.0005e-02        1.000          71.7
  49      1.7783e-01       9.6361e+00       -1.5256e-02        1.000          96.1
  50      1.0000e-01       9.8412e+00       -5.1071e-03        1.000         132.0
  51      1.7783e-01       9.6229e+00       -1.3495e-02        1.000         161.7

