File.......:  600eis 1275h - NOV,04.2014

System.....:  
Potential..:  0.000V
Current....:  -4.5404uA
Temperature:  -0.9+-0.1C
Time.......:  19:09:03 - 19:11:27
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       6.5707e+00        2.9593e-01        1.000           0.0
   2      1.5917e+05       6.6069e+00        1.8672e-01        1.000           1.0
   3      1.2668e+05       6.6398e+00        1.0499e-01        1.000           1.5
   4      1.0082e+05       6.6667e+00        3.0416e-02        1.000           1.9
   5      8.0237e+04       6.6991e+00       -2.2866e-02        1.000           2.3
   6      6.3857e+04       6.7334e+00       -7.1279e-02        1.000           2.8
   7      5.0821e+04       6.7635e+00       -1.0658e-01        1.000           3.2
   8      4.0447e+04       6.7949e+00       -1.3587e-01        1.000           3.6
   9      3.2190e+04       6.8273e+00       -1.6216e-01        1.000           4.0
  10      2.5619e+04       6.8597e+00       -1.9024e-01        1.000           4.5
  11      2.0389e+04       6.8928e+00       -2.1340e-01        1.000           4.9
  12      1.6227e+04       6.9281e+00       -2.3578e-01        1.000           5.3
  13      1.2914e+04       6.9645e+00       -2.5915e-01        1.000           5.7
  14      1.0278e+04       7.0034e+00       -2.8473e-01        1.000           6.2
  15      8.1797e+03       7.0451e+00       -3.1294e-01        1.000           6.6
  16      6.5099e+03       7.0917e+00       -3.4011e-01        1.000           7.0
  17      5.1809e+03       7.1425e+00       -3.6902e-01        1.000           7.4
  18      4.1233e+03       7.1981e+00       -3.9951e-01        1.000           7.9
  19      3.2816e+03       7.2582e+00       -4.2980e-01        1.000           8.3
  20      2.6117e+03       7.3229e+00       -4.6166e-01        1.000           8.7
  21      2.0785e+03       7.3938e+00       -4.9397e-01        1.000           9.2
  22      1.6542e+03       7.4691e+00       -5.2603e-01        1.000           9.6
  23      1.3165e+03       7.5494e+00       -5.5890e-01        1.000          10.0
  24      1.0478e+03       7.6354e+00       -5.9215e-01        1.000          10.5
  25      8.3387e+02       7.7259e+00       -6.2585e-01        1.000          10.9
  26      6.6364e+02       7.8215e+00       -6.5956e-01        1.000          11.3
  27      5.2816e+02       7.9231e+00       -6.9287e-01        1.000          11.7
  28      4.2034e+02       8.0303e+00       -7.2704e-01        1.000          12.2
  29      3.3453e+02       8.1439e+00       -7.5911e-01        1.000          12.6
  30      2.6624e+02       8.2652e+00       -7.9065e-01        1.000          13.0
  31      2.1189e+02       8.3910e+00       -8.1986e-01        1.000          13.5
  32      1.6864e+02       8.5256e+00       -8.4397e-01        1.000          13.9
  33      1.3421e+02       8.6672e+00       -8.6448e-01        1.000          14.3
  34      1.0681e+02       8.8146e+00       -8.7762e-01        1.000          14.7
  35      8.5008e+01       8.9652e+00       -8.7980e-01        1.000          15.2
  36      6.7654e+01       9.1188e+00       -8.7450e-01        1.000          15.7
  37      5.3524e+01       9.2858e+00       -8.5378e-01        1.000          16.9
  38      4.1896e+01       9.4506e+00       -8.1956e-01        1.000          18.5
  39      3.2409e+01       9.6126e+00       -7.7058e-01        1.000          19.6
  40      2.4746e+01       9.7681e+00       -7.0356e-01        1.000          20.8
  41      1.8624e+01       9.9111e+00       -6.2276e-01        1.000          22.1
  42      1.3792e+01       1.0037e+01       -5.3816e-01        1.000          23.6
  43      1.0031e+01       1.0145e+01       -4.4664e-01        1.000          25.2
  44      7.1499e+00       1.0235e+01       -3.5878e-01        1.000          27.0
  45      4.9825e+00       1.0311e+01       -2.7669e-01        1.000          29.2
  46      3.3858e+00       1.0370e+01       -2.0909e-01        1.000          31.9
  47      2.2374e+00       1.0414e+01       -1.5341e-01        1.000          35.3
  48      1.4343e+00       1.0438e+01       -1.0387e-01        1.000          40.7
  49      8.9031e-01       1.0414e+01       -6.7624e-02        1.000          47.5
  50      5.3506e-01       1.0307e+01       -4.0815e-02        1.000          57.5
  51      3.1211e-01       1.0195e+01       -2.8576e-02        1.000          72.4
  52      1.7783e-01       1.0331e+01       -2.0117e-02        1.000          96.9
  53      1.0000e-01       1.0309e+01       -6.8669e-03        0.999         132.8

