File.......:  600eis 1203h - NOV,01.2014

System.....:  
Potential..:  0.000V
Current....:  2.0536uA
Temperature:  -0.9+-0.1C
Time.......:  18:59:54 - 19:02:18
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       6.5759e+00        2.5233e-01        1.000           0.0
   2      1.5917e+05       6.6077e+00        1.5123e-01        1.000           1.0
   3      1.2668e+05       6.6458e+00        7.8170e-02        1.000           1.5
   4      1.0082e+05       6.6756e+00        7.1587e-03        1.000           1.9
   5      8.0237e+04       6.7136e+00       -4.2243e-02        1.000           2.3
   6      6.3857e+04       6.7446e+00       -8.4047e-02        1.000           2.7
   7      5.0821e+04       6.7789e+00       -1.1520e-01        1.000           3.2
   8      4.0447e+04       6.8117e+00       -1.4352e-01        1.000           3.6
   9      3.2190e+04       6.8454e+00       -1.6905e-01        1.000           4.0
  10      2.5619e+04       6.8780e+00       -1.9723e-01        1.000           4.4
  11      2.0389e+04       6.9125e+00       -2.1806e-01        1.000           4.8
  12      1.6227e+04       6.9496e+00       -2.3945e-01        1.000           5.3
  13      1.2914e+04       6.9881e+00       -2.6190e-01        1.000           5.7
  14      1.0278e+04       7.0274e+00       -2.8622e-01        1.000           6.1
  15      8.1797e+03       7.0706e+00       -3.1345e-01        1.000           6.6
  16      6.5099e+03       7.1192e+00       -3.3810e-01        1.000           7.0
  17      5.1809e+03       7.1704e+00       -3.6705e-01        1.000           7.4
  18      4.1233e+03       7.2267e+00       -3.9802e-01        1.000           7.8
  19      3.2816e+03       7.2885e+00       -4.2597e-01        1.000           8.3
  20      2.6117e+03       7.3546e+00       -4.5825e-01        1.000           8.7
  21      2.0785e+03       7.4260e+00       -4.9042e-01        1.000           9.1
  22      1.6542e+03       7.5041e+00       -5.2065e-01        1.000           9.6
  23      1.3165e+03       7.5840e+00       -5.5376e-01        1.000          10.0
  24      1.0478e+03       7.6703e+00       -5.8827e-01        1.000          10.4
  25      8.3387e+02       7.7622e+00       -6.1941e-01        1.000          10.8
  26      6.6364e+02       7.8586e+00       -6.5084e-01        1.000          11.3
  27      5.2816e+02       7.9602e+00       -6.8448e-01        1.000          11.7
  28      4.2034e+02       8.0659e+00       -7.2153e-01        1.000          12.1
  29      3.3453e+02       8.1797e+00       -7.5096e-01        1.000          12.5
  30      2.6624e+02       8.3000e+00       -7.7754e-01        1.000          13.0
  31      2.1189e+02       8.4253e+00       -8.0337e-01        1.000          13.4
  32      1.6864e+02       8.5572e+00       -8.2427e-01        1.000          13.8
  33      1.3421e+02       8.6953e+00       -8.3777e-01        1.000          14.2
  34      1.0681e+02       8.8382e+00       -8.4491e-01        1.000          14.7
  35      8.5008e+01       8.9828e+00       -8.4117e-01        1.000          15.1
  36      6.7654e+01       9.1278e+00       -8.3105e-01        1.000          15.6
  37      5.3524e+01       9.2772e+00       -8.0309e-01        1.000          16.9
  38      4.1896e+01       9.4189e+00       -7.5919e-01        1.000          18.4
  39      3.2409e+01       9.5592e+00       -7.0896e-01        1.000          19.6
  40      2.4746e+01       9.6887e+00       -6.4134e-01        1.000          20.7
  41      1.8624e+01       9.8027e+00       -5.6364e-01        1.000          22.0
  42      1.3792e+01       9.8988e+00       -4.8344e-01        1.000          23.5
  43      1.0031e+01       9.9737e+00       -4.0201e-01        1.000          25.1
  44      7.1499e+00       1.0026e+01       -3.2635e-01        1.000          26.9
  45      4.9825e+00       1.0059e+01       -2.5184e-01        1.000          29.1
  46      3.3858e+00       1.0068e+01       -1.9095e-01        1.000          31.8
  47      2.2374e+00       1.0052e+01       -1.4013e-01        1.000          35.2
  48      1.4343e+00       1.0015e+01       -9.4638e-02        1.000          40.6
  49      8.9031e-01       9.9643e+00       -6.1988e-02        1.000          47.5
  50      5.3506e-01       9.9482e+00       -4.0966e-02        1.000          57.4
  51      3.1211e-01       1.0040e+01       -2.8965e-02        1.000          72.4
  52      1.7783e-01       1.0205e+01       -1.6387e-02        1.000          96.8
  53      1.0000e-01       9.9778e+00       -1.1809e-02        1.000         132.7

