File.......:  600eis 368h - JUL,07.2014

System.....:  
Potential..:  0.000V
Current....:  -8.6204uA
Temperature:  -0.8+-0.1C
Time.......:  10:17:41 - 10:19:08
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   48
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       3.6342e+00        3.0049e-01        1.000           0.0
  2       7.9606e+04       3.6460e+00        2.1273e-01        1.000           1.4
  3       6.3371e+04       3.6615e+00        1.3687e-01        1.000           1.9
  4       5.0448e+04       3.6735e+00        7.5014e-02        1.000           2.3
  5       4.0159e+04       3.6917e+00        2.6630e-02        1.000           2.8
  6       3.1969e+04       3.7090e+00       -1.6149e-02        1.000           3.8
  7       2.5450e+04       3.7283e+00       -5.3278e-02        1.000           4.3
  8       2.0259e+04       3.7496e+00       -8.8013e-02        1.000           4.7
  9       1.6128e+04       3.7722e+00       -1.1767e-01        1.000           5.1
 10       1.2839e+04       3.8000e+00       -1.4484e-01        1.000           6.2
 11       1.0220e+04       3.8276e+00       -1.7076e-01        1.000           6.7
 12       8.1360e+03       3.8552e+00       -1.9695e-01        1.000           7.1
 13       6.4768e+03       3.8887e+00       -2.2089e-01        1.000           7.6
 14       5.1559e+03       3.9254e+00       -2.4407e-01        1.000           8.0
 15       4.1044e+03       3.9652e+00       -2.6746e-01        1.000           8.4
 16       3.2674e+03       4.0074e+00       -2.9069e-01        1.000           8.9
 17       2.6010e+03       4.0552e+00       -3.1190e-01        1.000           9.3
 18       2.0706e+03       4.1061e+00       -3.3340e-01        1.000           9.8
 19       1.6483e+03       4.1608e+00       -3.5208e-01        1.000          10.2
 20       1.3122e+03       4.2187e+00       -3.6837e-01        1.000          10.6
 21       1.0446e+03       4.2809e+00       -3.8396e-01        1.000          11.1
 22       8.3153e+02       4.3450e+00       -3.9749e-01        1.000          11.5
 23       6.6195e+02       4.4128e+00       -4.0273e-01        0.999          11.9
 24       5.2695e+02       4.4790e+00       -4.0582e-01        1.000          12.4
 25       4.1949e+02       4.5498e+00       -4.0703e-01        0.999          12.8
 26       3.3394e+02       4.6189e+00       -3.9887e-01        0.999          13.3
 27       2.6584e+02       4.6847e+00       -3.8898e-01        1.000          13.8
 28       2.1162e+02       4.7544e+00       -3.7257e-01        1.000          14.2
 29       1.6846e+02       4.8118e+00       -3.5685e-01        0.999          14.6
 30       1.3411e+02       4.8678e+00       -3.3442e-01        0.999          15.1
 31       1.0676e+02       4.9149e+00       -3.1663e-01        0.999          15.5
 32       8.4986e+01       4.9633e+00       -2.8576e-01        0.999          16.0
 33       6.7654e+01       5.0062e+00       -2.6106e-01        0.999          16.5
 34       5.3524e+01       5.0433e+00       -2.3808e-01        1.000          17.8
 35       4.1896e+01       5.0784e+00       -2.1248e-01        1.000          19.3
 36       3.2409e+01       5.1122e+00       -1.8532e-01        0.999          20.5
 37       2.4746e+01       5.1406e+00       -1.6064e-01        1.000          21.7
 38       1.8624e+01       5.1674e+00       -1.3679e-01        1.000          23.0
 39       1.3792e+01       5.1927e+00       -1.1954e-01        1.000          24.5
 40       1.0031e+01       5.2144e+00       -9.6720e-02        1.000          26.1
 41       7.1499e+00       5.2352e+00       -7.6955e-02        1.000          27.9
 42       4.9825e+00       5.2559e+00       -6.1579e-02        1.000          30.2
 43       3.3858e+00       5.2742e+00       -4.7460e-02        1.000          32.9
 44       2.2374e+00       5.2926e+00       -3.7177e-02        1.000          36.3
 45       1.4343e+00       5.3047e+00       -2.6285e-02        1.000          41.7
 46       8.9031e-01       5.3075e+00       -1.8094e-02        1.000          48.6
 47       5.3506e-01       5.2836e+00       -1.3010e-02        1.000          58.5
 

