File.......:  600eis 263h - JUL,02.2014

System.....:  
Potential..:  -0.001V
Current....:  -37.943uA
Temperature:  -1.3+-0.1C
Time.......:  22:26:32 - 22:29:16
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   30
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.5480e+00        2.8622e-01        1.000           0.0
   2      6.4710e+04       3.5696e+00        1.3836e-01        1.000           1.1
   3      4.1873e+04       3.5953e+00        3.7740e-02        1.000           1.5
   4      2.7096e+04       3.6262e+00       -4.3521e-02        1.000           2.0
   5      1.7534e+04       3.6632e+00       -1.0123e-01        1.000           2.4
   6      1.1346e+04       3.7072e+00       -1.4986e-01        1.000           2.8
   7      7.3420e+03       3.7593e+00       -1.9371e-01        1.000           3.2
   8      4.7510e+03       3.8237e+00       -2.3714e-01        1.000           3.7
   9      3.0744e+03       3.8989e+00       -2.7861e-01        1.000           4.1
  10      1.9894e+03       3.9872e+00       -3.1434e-01        1.000           4.5
  11      1.2873e+03       4.0899e+00       -3.4101e-01        1.000           5.0
  12      8.3303e+02       4.2001e+00       -3.5898e-01        1.000           5.4
  13      5.3905e+02       4.3156e+00       -3.5964e-01        1.000           5.8
  14      3.4882e+02       4.4283e+00       -3.4650e-01        1.000           6.2
  15      2.2572e+02       4.5323e+00       -3.1666e-01        1.000           6.7
  16      1.4606e+02       4.6204e+00       -2.8207e-01        1.000           7.1
  17      9.4517e+01       4.6960e+00       -2.4295e-01        1.000           7.5
  18      5.9852e+01       4.7467e+00       -2.0284e-01        1.000           8.7
  19      3.7406e+01       4.7970e+00       -1.6198e-01        1.000          10.2
  20      2.3071e+01       4.8306e+00       -1.2715e-01        1.000          11.4
  21      1.4044e+01       4.8578e+00       -9.8266e-02        1.000          12.7
  22      8.4383e+00       4.8765e+00       -7.3352e-02        1.000          14.2
  23      5.0071e+00       4.8897e+00       -5.1061e-02        1.000          16.2
  24      2.9361e+00       4.9008e+00       -3.6221e-02        1.000          18.9
  25      1.7030e+00       4.9300e+00       -2.4334e-02        1.000          33.4
  26      9.7825e-01       4.9509e+00       -1.6057e-02        1.000          39.2
  

