File.......:  600eis 552h - JUL,15.2014

System.....:  
Potential..:  -0.001V
Current....:  -72.534uA
Temperature:  -1.5+-0.1C
Time.......:  21:09:07 - 21:11:30
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.7046e+00        2.4186e-01        1.000           0.0
   2      7.9606e+04       3.7164e+00        1.6380e-01        1.000           1.1
   3      6.3371e+04       3.7298e+00        1.0375e-01        1.000           1.5
   4      5.0448e+04       3.7471e+00        5.1301e-02        1.000           1.9
   5      4.0159e+04       3.7633e+00        5.6633e-03        1.000           2.4
   6      3.1969e+04       3.7815e+00       -3.3421e-02        1.000           2.8
   7      2.5450e+04       3.7989e+00       -7.0742e-02        1.000           3.3
   8      2.0259e+04       3.8185e+00       -1.0045e-01        1.000           3.7
   9      1.6128e+04       3.8464e+00       -1.2390e-01        1.000           4.1
  10      1.2839e+04       3.8724e+00       -1.5263e-01        1.000           4.6
  11      1.0220e+04       3.8980e+00       -1.7652e-01        1.000           5.0
  12      8.1360e+03       3.9302e+00       -2.0077e-01        1.000           5.4
  13      6.4768e+03       3.9634e+00       -2.2160e-01        1.000           5.9
  14      5.1559e+03       3.9996e+00       -2.4630e-01        1.000           6.3
  15      4.1044e+03       4.0409e+00       -2.6915e-01        1.000           6.8
  16      3.2674e+03       4.0840e+00       -2.9141e-01        1.000           7.2
  17      2.6010e+03       4.1326e+00       -3.1413e-01        1.000           7.6
  18      2.0706e+03       4.1845e+00       -3.3446e-01        1.000           8.1
  19      1.6483e+03       4.2409e+00       -3.5115e-01        1.000           8.5
  20      1.3122e+03       4.3001e+00       -3.7154e-01        1.000           8.9
  21      1.0446e+03       4.3637e+00       -3.8452e-01        1.000           9.4
  22      8.3153e+02       4.4262e+00       -4.0002e-01        1.000           9.8
  23      6.6195e+02       4.4943e+00       -4.0762e-01        0.999          10.3
  24      5.2695e+02       4.5661e+00       -4.1354e-01        1.000          10.7
  25      4.1949e+02       4.6363e+00       -4.1594e-01        1.000          11.2
  26      3.3394e+02       4.7060e+00       -4.1216e-01        0.999          11.6
  27      2.6584e+02       4.7766e+00       -4.0481e-01        0.999          12.0
  28      2.1162e+02       4.8427e+00       -3.9281e-01        0.999          12.5
  29      1.6846e+02       4.9089e+00       -3.7680e-01        1.000          12.9
  30      1.3411e+02       4.9677e+00       -3.5486e-01        0.999          13.3
  31      1.0676e+02       5.0248e+00       -3.3408e-01        0.999          13.8
  32      8.4986e+01       5.0762e+00       -3.0780e-01        0.999          14.3
  33      6.7654e+01       5.1217e+00       -2.8242e-01        0.999          14.8
  34      5.3524e+01       5.1617e+00       -2.5569e-01        1.000          16.0
  35      4.1896e+01       5.1989e+00       -2.2917e-01        0.999          17.6
  36      3.2409e+01       5.2313e+00       -2.0109e-01        0.999          18.7
  37      2.4746e+01       5.2596e+00       -1.7388e-01        1.000          19.9
  38      1.8624e+01       5.2863e+00       -1.5002e-01        1.000          21.3
  39      1.3792e+01       5.3067e+00       -1.2741e-01        1.000          22.7
  40      1.0031e+01       5.3264e+00       -1.0510e-01        1.000          24.3
  41      7.1499e+00       5.3399e+00       -8.6495e-02        1.000          26.2
  42      4.9825e+00       5.3490e+00       -6.6410e-02        1.000          28.4
  43      3.3858e+00       5.3516e+00       -5.2907e-02        1.000          31.1
  44      2.2374e+00       5.3427e+00       -3.8793e-02        1.000          34.5
  45      1.4343e+00       5.3268e+00       -2.8133e-02        1.000          39.9
  46      8.9031e-01       5.2991e+00       -2.0271e-02        1.000          46.8
  47      5.3506e-01       5.2857e+00       -1.3985e-02        1.000          56.7
  48      3.1211e-01       5.2898e+00       -7.7203e-03        1.000          71.7
  49      1.7783e-01       5.3713e+00       -4.1049e-03        1.000          96.1
  50      1.0000e-01       5.2702e+00       -1.9569e-04        1.000         132.1

