File.......:  600eis 477h - JUL,12.2014

System.....:  
Potential..:  -0.001V
Current....:  -68.754uA
Temperature:  -1.5+-0.1C
Time.......:  17:54:18 - 17:55:43
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   48
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.5724e+00        2.1625e-01        1.000           0.0
   2      7.9606e+04       3.5862e+00        1.4647e-01        1.000           1.0
   3      6.3371e+04       3.5975e+00        9.0292e-02        1.000           2.1
   4      5.0448e+04       3.6114e+00        4.0464e-02        1.000           2.5
   5      4.0159e+04       3.6260e+00       -3.8019e-04        1.000           2.9
   6      3.1969e+04       3.6437e+00       -3.3067e-02        1.000           3.4
   7      2.5450e+04       3.6601e+00       -7.0118e-02        1.000           3.8
   8      2.0259e+04       3.6809e+00       -9.7335e-02        1.000           5.0
   9      1.6128e+04       3.7028e+00       -1.2214e-01        1.000           5.4
  10      1.2839e+04       3.7273e+00       -1.4600e-01        1.000           5.9
  11      1.0220e+04       3.7531e+00       -1.6920e-01        1.000           6.3
  12      8.1360e+03       3.7817e+00       -1.9191e-01        1.000           6.7
  13      6.4768e+03       3.8135e+00       -2.1339e-01        1.000           7.2
  14      5.1559e+03       3.8480e+00       -2.3442e-01        1.000           7.6
  15      4.1044e+03       3.8857e+00       -2.5686e-01        1.000           8.1
  16      3.2674e+03       3.9273e+00       -2.7861e-01        1.000           8.5
  17      2.6010e+03       3.9721e+00       -2.9944e-01        1.000           8.9
  18      2.0706e+03       4.0210e+00       -3.1887e-01        1.000           9.4
  19      1.6483e+03       4.0733e+00       -3.3657e-01        1.000           9.8
  20      1.3122e+03       4.1295e+00       -3.5297e-01        1.000          10.2
  21      1.0446e+03       4.1882e+00       -3.6712e-01        1.000          10.7
  22      8.3153e+02       4.2492e+00       -3.7953e-01        0.999          11.1
  23      6.6195e+02       4.3136e+00       -3.8862e-01        1.000          11.6
  24      5.2695e+02       4.3789e+00       -3.9322e-01        1.000          12.0
  25      4.1949e+02       4.4452e+00       -3.9570e-01        1.000          12.5
  26      3.3394e+02       4.5128e+00       -3.9145e-01        0.999          13.0
  27      2.6584e+02       4.5790e+00       -3.8443e-01        0.999          13.4
  28      2.1162e+02       4.6440e+00       -3.7251e-01        0.999          13.8
  29      1.6846e+02       4.7054e+00       -3.5727e-01        1.000          14.3
  30      1.3411e+02       4.7632e+00       -3.3767e-01        0.999          14.7
  31      1.0676e+02       4.8183e+00       -3.1529e-01        0.999          15.2
  32      8.4986e+01       4.8632e+00       -2.9078e-01        0.999          15.6
  33      6.7654e+01       4.9066e+00       -2.6759e-01        1.000          16.1
  34      5.3524e+01       4.9495e+00       -2.4444e-01        1.000          17.4
  35      4.1896e+01       4.9905e+00       -2.1539e-01        1.000          19.0
  36      3.2409e+01       5.0232e+00       -1.9028e-01        0.999          20.1
  37      2.4746e+01       5.0545e+00       -1.6538e-01        1.000          21.4
  38      1.8624e+01       5.0834e+00       -1.4145e-01        1.000          22.7
  39      1.3792e+01       5.1133e+00       -1.2066e-01        1.000          24.1
  40      1.0031e+01       5.1425e+00       -1.0001e-01        1.000          25.8
  41      7.1499e+00       5.1633e+00       -8.0890e-02        1.000          27.6
  42      4.9825e+00       5.1829e+00       -6.4878e-02        1.000          29.9
  43      3.3858e+00       5.2023e+00       -4.9222e-02        1.000          32.6
  44      2.2374e+00       5.2184e+00       -3.7926e-02        1.000          36.0
  45      1.4343e+00       5.2253e+00       -2.8485e-02        1.000          41.4
  46      8.9031e-01       5.2224e+00       -1.8092e-02        1.000          48.2
  
