File.......:  600eis 121h - JUN,26.2014

System.....:  
Potential..:  -0.001V
Current....:  -72.074uA
Temperature:  -1.1+-0.0C
Time.......:  23:04:41 - 23:07:06
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.3569e+00        2.9054e-01        1.000           0.0
   2      7.9606e+04       3.3647e+00        2.0902e-01        1.000           1.1
   3      6.3371e+04       3.3732e+00        1.4547e-01        1.000           1.5
   4      5.0448e+04       3.3829e+00        8.9699e-02        1.000           1.9
   5      4.0159e+04       3.3934e+00        4.3599e-02        1.000           2.4
   6      3.1969e+04       3.4065e+00        5.2036e-03        1.000           2.8
   7      2.5450e+04       3.4190e+00       -3.2391e-02        1.000           3.3
   8      2.0259e+04       3.4344e+00       -6.0729e-02        1.000           3.7
   9      1.6128e+04       3.4525e+00       -8.6989e-02        1.000           4.1
  10      1.2839e+04       3.4725e+00       -1.1199e-01        1.000           4.6
  11      1.0220e+04       3.4937e+00       -1.3507e-01        1.000           5.0
  12      8.1360e+03       3.5171e+00       -1.5768e-01        1.000           5.6
  13      6.4768e+03       3.5429e+00       -1.7795e-01        1.000           6.6
  14      5.1559e+03       3.5724e+00       -1.9820e-01        1.000           7.1
  15      4.1044e+03       3.6052e+00       -2.1848e-01        1.000           7.5
  16      3.2674e+03       3.6412e+00       -2.3840e-01        1.000           8.0
  17      2.6010e+03       3.6797e+00       -2.5508e-01        1.000           9.0
  18      2.0706e+03       3.7226e+00       -2.7050e-01        1.000           9.5
  19      1.6483e+03       3.7681e+00       -2.8381e-01        1.000           9.9
  20      1.3122e+03       3.8163e+00       -2.9410e-01        1.000          10.3
  21      1.0446e+03       3.8668e+00       -3.0154e-01        1.000          10.8
  22      8.3153e+02       3.9172e+00       -3.0690e-01        1.000          11.2
  23      6.6195e+02       3.9700e+00       -3.0699e-01        1.000          11.7
  24      5.2695e+02       4.0212e+00       -3.0289e-01        1.000          12.1
  25      4.1949e+02       4.0726e+00       -2.9529e-01        1.000          12.6
  26      3.3394e+02       4.1217e+00       -2.8464e-01        1.000          13.0
  27      2.6584e+02       4.1679e+00       -2.7066e-01        1.000          13.4
  28      2.1162e+02       4.2097e+00       -2.5559e-01        1.000          13.9
  29      1.6846e+02       4.2491e+00       -2.3755e-01        1.000          14.3
  30      1.3411e+02       4.2833e+00       -2.1962e-01        1.000          14.8
  31      1.0676e+02       4.3153e+00       -2.0081e-01        1.000          15.2
  32      8.4986e+01       4.3430e+00       -1.8208e-01        1.000          15.7
  33      6.7654e+01       4.3673e+00       -1.6591e-01        0.999          16.2
  34      5.3524e+01       4.3879e+00       -1.4968e-01        1.000          17.5
  35      4.1896e+01       4.4076e+00       -1.3117e-01        1.000          19.1
  36      3.2409e+01       4.4261e+00       -1.1433e-01        1.000          20.2
  37      2.4746e+01       4.4402e+00       -9.9475e-02        1.000          21.4
  38      1.8624e+01       4.4577e+00       -8.3818e-02        1.000          22.7
  39      1.3792e+01       4.4712e+00       -7.3244e-02        1.000          24.2
  40      1.0031e+01       4.4852e+00       -5.9700e-02        1.000          25.8
  41      7.1499e+00       4.4990e+00       -4.5371e-02        1.000          27.6
  42      4.9825e+00       4.5115e+00       -3.5961e-02        1.000          29.9
  43      3.3858e+00       4.5239e+00       -2.8581e-02        1.000          32.6
  44      2.2374e+00       4.5391e+00       -2.1204e-02        1.000          36.0
  45      1.4343e+00       4.5597e+00       -1.5176e-02        1.000          41.4
  46      8.9031e-01       4.5857e+00       -1.0857e-02        1.000          48.2
  47      5.3506e-01       4.5957e+00       -7.3175e-03        1.000          58.2
  48      3.1211e-01       4.5395e+00       -5.4133e-03        1.000          73.2
  49      1.7783e-01       4.5113e+00       -1.4324e-03        1.000          97.6
  50      1.0000e-01       4.5954e+00        2.8048e-03        1.000         133.6

