File.......:  600eis 637h - JUL,19.2014

System.....:  
Potential..:  0.000V
Current....:  -7.9104uA
Temperature:  -0.9+-0.1C
Time.......:  10:19:29 - 10:21:53
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       3.7677e+00        2.6555e-01        1.000           0.0
  2       7.9606e+04       3.7817e+00        1.8568e-01        1.000           1.4
  3       6.3371e+04       3.7956e+00        1.1692e-01        1.000           1.9
  4       5.0448e+04       3.8124e+00        5.8918e-02        1.000           2.3
  5       4.0159e+04       3.8265e+00        1.0300e-02        1.000           2.8
  6       3.1969e+04       3.8440e+00       -2.9509e-02        1.000           3.2
  7       2.5450e+04       3.8637e+00       -6.7290e-02        1.000           3.6
  8       2.0259e+04       3.8838e+00       -9.9000e-02        1.000           4.1
  9       1.6128e+04       3.9084e+00       -1.2740e-01        1.000           4.5
 10       1.2839e+04       3.9330e+00       -1.5479e-01        1.000           5.0
 11       1.0220e+04       3.9610e+00       -1.8019e-01        1.000           5.4
 12       8.1360e+03       3.9902e+00       -2.0736e-01        1.000           5.8
 13       6.4768e+03       4.0240e+00       -2.3137e-01        1.000           6.3
 14       5.1559e+03       4.0612e+00       -2.5518e-01        1.000           6.7
 15       4.1044e+03       4.1015e+00       -2.7960e-01        1.000           7.1
 16       3.2674e+03       4.1454e+00       -3.0349e-01        1.000           7.6
 17       2.6010e+03       4.1937e+00       -3.2597e-01        1.000           8.0
 18       2.0706e+03       4.2457e+00       -3.4770e-01        1.000           8.5
 19       1.6483e+03       4.3010e+00       -3.6776e-01        1.000           8.9
 20       1.3122e+03       4.3611e+00       -3.8569e-01        1.000           9.3
 21       1.0446e+03       4.4240e+00       -4.0192e-01        1.000           9.8
 22       8.3153e+02       4.4897e+00       -4.1588e-01        0.999          10.2
 23       6.6195e+02       4.5581e+00       -4.2583e-01        1.000          10.6
 24       5.2695e+02       4.6287e+00       -4.3234e-01        0.999          11.1
 25       4.1949e+02       4.6987e+00       -4.3518e-01        1.000          11.5
 26       3.3394e+02       4.7722e+00       -4.3474e-01        0.999          12.0
 27       2.6584e+02       4.8444e+00       -4.2858e-01        0.999          12.4
 28       2.1162e+02       4.9153e+00       -4.1570e-01        0.999          12.8
 29       1.6846e+02       4.9842e+00       -4.0389e-01        0.999          13.3
 30       1.3411e+02       5.0480e+00       -3.8431e-01        0.999          13.7
 31       1.0676e+02       5.1101e+00       -3.6050e-01        0.999          14.1
 32       8.4986e+01       5.1664e+00       -3.4022e-01        0.999          14.6
 33       6.7654e+01       5.2164e+00       -3.1374e-01        0.999          15.1
 34       5.3524e+01       5.2592e+00       -2.8660e-01        1.000          16.4
 35       4.1896e+01       5.3025e+00       -2.5549e-01        0.999          18.0
 36       3.2409e+01       5.3411e+00       -2.2519e-01        1.000          19.1
 37       2.4746e+01       5.3755e+00       -1.9748e-01        1.000          20.3
 38       1.8624e+01       5.4081e+00       -1.6951e-01        1.000          21.6
 39       1.3792e+01       5.4355e+00       -1.4566e-01        1.000          23.1
 40       1.0031e+01       5.4606e+00       -1.1773e-01        1.000          24.7
 41       7.1499e+00       5.4859e+00       -9.5531e-02        1.000          26.5
 42       4.9825e+00       5.5072e+00       -7.5012e-02        1.000          28.7
 43       3.3858e+00       5.5294e+00       -6.0223e-02        1.000          31.4
 44       2.2374e+00       5.5528e+00       -4.4976e-02        1.000          34.8
 45       1.4343e+00       5.5811e+00       -3.2740e-02        1.000          40.3
 46       8.9031e-01       5.6161e+00       -2.2768e-02        1.000          47.1
 47       5.3506e-01       5.6377e+00       -1.5649e-02        1.000          57.0
 48       3.1211e-01       5.5704e+00       -8.3625e-03        1.000          72.0
 49       1.7783e-01       5.5334e+00       -5.9625e-03        1.000          96.5
 50       1.0000e-01       5.6284e+00        2.3331e-03        1.000         132.4

