File.......:  600eis 438h - JUL,10.2014

System.....:  
Potential..:  0.000V
Current....:  7.6693uA
Temperature:  -1.1+-0.0C
Time.......:  08:00:15 - 08:02:39
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       3.7811e+00        3.1879e-01        1.000           0.0
  2       7.9606e+04       3.7922e+00        2.2182e-01        1.000           1.4
  3       6.3371e+04       3.8108e+00        1.4743e-01        0.999           1.9
  4       5.0448e+04       3.8223e+00        8.0740e-02        0.999           2.3
  5       4.0159e+04       3.8355e+00        3.0234e-02        1.000           2.8
  6       3.1969e+04       3.8537e+00       -1.4286e-02        1.000           3.2
  7       2.5450e+04       3.8688e+00       -5.6131e-02        1.000           3.7
  8       2.0259e+04       3.8941e+00       -9.2380e-02        1.000           4.1
  9       1.6128e+04       3.9136e+00       -1.2037e-01        1.000           4.6
 10       1.2839e+04       3.9419e+00       -1.4802e-01        1.000           5.0
 11       1.0220e+04       3.9670e+00       -1.7601e-01        1.000           5.5
 12       8.1360e+03       3.9965e+00       -2.0346e-01        1.000           5.9
 13       6.4768e+03       4.0294e+00       -2.2902e-01        1.000           6.4
 14       5.1559e+03       4.0668e+00       -2.5353e-01        1.000           6.8
 15       4.1044e+03       4.1068e+00       -2.7879e-01        1.000           7.2
 16       3.2674e+03       4.1496e+00       -3.0152e-01        1.000           7.7
 17       2.6010e+03       4.1968e+00       -3.2347e-01        1.000           8.1
 18       2.0706e+03       4.2471e+00       -3.4432e-01        1.000           8.6
 19       1.6483e+03       4.3023e+00       -3.6445e-01        1.000           9.0
 20       1.3122e+03       4.3609e+00       -3.8023e-01        1.000           9.4
 21       1.0446e+03       4.4232e+00       -3.9448e-01        1.000           9.9
 22       8.3153e+02       4.4876e+00       -4.0629e-01        1.000          10.3
 23       6.6195e+02       4.5535e+00       -4.1365e-01        0.999          10.7
 24       5.2695e+02       4.6206e+00       -4.1549e-01        0.999          11.2
 25       4.1949e+02       4.6879e+00       -4.1494e-01        1.000          11.6
 26       3.3394e+02       4.7552e+00       -4.0896e-01        0.999          12.1
 27       2.6584e+02       4.8202e+00       -3.9831e-01        0.999          12.5
 28       2.1162e+02       4.8834e+00       -3.8395e-01        0.999          12.9
 29       1.6846e+02       4.9417e+00       -3.6465e-01        0.999          13.4
 30       1.3411e+02       4.9965e+00       -3.4290e-01        0.999          13.8
 31       1.0676e+02       5.0459e+00       -3.1923e-01        0.999          14.3
 32       8.4986e+01       5.0919e+00       -2.9486e-01        0.999          14.7
 33       6.7654e+01       5.1308e+00       -2.7227e-01        0.999          15.2
 34       5.3524e+01       5.1562e+00       -2.4509e-01        1.000          16.5
 35       4.1896e+01       5.1856e+00       -2.1729e-01        1.000          18.1
 36       3.2409e+01       5.2109e+00       -1.9284e-01        0.999          19.2
 37       2.4746e+01       5.2318e+00       -1.6706e-01        1.000          20.4
 38       1.8624e+01       5.2525e+00       -1.4233e-01        0.999          21.7
 39       1.3792e+01       5.2679e+00       -1.2289e-01        1.000          23.2
 40       1.0031e+01       5.2815e+00       -1.0064e-01        1.000          24.8
 41       7.1499e+00       5.2964e+00       -8.1370e-02        1.000          26.6
 42       4.9825e+00       5.3031e+00       -6.3776e-02        1.000          28.8
 43       3.3858e+00       5.3129e+00       -5.0765e-02        1.000          31.5
 44       2.2374e+00       5.3199e+00       -3.7576e-02        1.000          34.9
 45       1.4343e+00       5.3312e+00       -2.9084e-02        1.000          40.4
 46       8.9031e-01       5.3582e+00       -1.8965e-02        1.000          47.2
 47       5.3506e-01       5.4079e+00       -1.5671e-02        1.000          57.1
 48       3.1211e-01       5.4496e+00       -8.9082e-03        1.000          72.1
 49       1.7783e-01       5.3732e+00       -1.8220e-03        1.000          96.6
 50       1.0000e-01       5.3818e+00       -3.9947e-04        0.999         132.5

