File.......:  600eis 158h - JUN,28.2014

System.....:  
Potential..:  0.000V
Current....:  1.5527uA
Temperature:  -0.9+-0.1C
Time.......:  14:09:47 - 14:12:11
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       3.4413e+00        2.8437e-01        1.000           0.0
  2       7.9606e+04       3.4526e+00        2.0154e-01        1.000           1.4
  3       6.3371e+04       3.4637e+00        1.3571e-01        1.000           1.9
  4       5.0448e+04       3.4780e+00        8.1564e-02        1.000           2.3
  5       4.0159e+04       3.4913e+00        3.4467e-02        1.000           2.8
  6       3.1969e+04       3.5040e+00       -3.6663e-03        0.999           3.2
  7       2.5450e+04       3.5259e+00       -3.9464e-02        1.000           3.6
  8       2.0259e+04       3.5421e+00       -7.1143e-02        1.000           4.1
  9       1.6128e+04       3.5657e+00       -9.5550e-02        1.000           4.5
 10       1.2839e+04       3.5858e+00       -1.2111e-01        1.000           5.0
 11       1.0220e+04       3.6106e+00       -1.4599e-01        1.000           5.4
 12       8.1360e+03       3.6384e+00       -1.6917e-01        1.000           5.8
 13       6.4768e+03       3.6670e+00       -1.9005e-01        1.000           6.3
 14       5.1559e+03       3.6973e+00       -2.1028e-01        1.000           6.7
 15       4.1044e+03       3.7350e+00       -2.3172e-01        1.000           7.2
 16       3.2674e+03       3.7736e+00       -2.5196e-01        1.000           7.6
 17       2.6010e+03       3.8173e+00       -2.7121e-01        1.000           8.0
 18       2.0706e+03       3.8629e+00       -2.8753e-01        1.000           8.5
 19       1.6483e+03       3.9132e+00       -3.0204e-01        1.000           8.9
 20       1.3122e+03       3.9641e+00       -3.1611e-01        1.000           9.3
 21       1.0446e+03       4.0182e+00       -3.2477e-01        1.000           9.8
 22       8.3153e+02       4.0753e+00       -3.3301e-01        1.000          10.2
 23       6.6195e+02       4.1341e+00       -3.3407e-01        1.000          10.6
 24       5.2695e+02       4.1920e+00       -3.3271e-01        1.000          11.1
 25       4.1949e+02       4.2497e+00       -3.2705e-01        1.000          11.5
 26       3.3394e+02       4.3047e+00       -3.1726e-01        1.000          12.0
 27       2.6584e+02       4.3577e+00       -3.0346e-01        1.000          12.4
 28       2.1162e+02       4.4057e+00       -2.8648e-01        1.000          12.8
 29       1.6846e+02       4.4522e+00       -2.6888e-01        0.999          13.3
 30       1.3411e+02       4.4935e+00       -2.5024e-01        0.999          13.7
 31       1.0676e+02       4.5302e+00       -2.2846e-01        0.999          14.2
 32       8.4986e+01       4.5643e+00       -2.1122e-01        0.999          14.6
 33       6.7654e+01       4.5924e+00       -1.9298e-01        0.999          15.1
 34       5.3524e+01       4.6191e+00       -1.7482e-01        1.000          16.4
 35       4.1896e+01       4.6456e+00       -1.5346e-01        1.000          18.0
 36       3.2409e+01       4.6681e+00       -1.3626e-01        1.000          19.1
 37       2.4746e+01       4.6884e+00       -1.1881e-01        0.999          20.3
 38       1.8624e+01       4.7046e+00       -9.8361e-02        0.999          21.6
 39       1.3792e+01       4.7170e+00       -8.4789e-02        1.000          23.1
 40       1.0031e+01       4.7288e+00       -6.9455e-02        1.000          24.7
 41       7.1499e+00       4.7365e+00       -5.5108e-02        1.000          26.5
 42       4.9825e+00       4.7407e+00       -4.1989e-02        1.000          28.8
 43       3.3858e+00       4.7404e+00       -3.4094e-02        1.000          31.4
 44       2.2374e+00       4.7331e+00       -2.4912e-02        1.000          34.9
 45       1.4343e+00       4.7183e+00       -1.9266e-02        1.000          40.3
 46       8.9031e-01       4.6961e+00       -1.2990e-02        1.000          47.1
 47       5.3506e-01       4.6868e+00       -1.0089e-02        1.000          57.1
 48       3.1211e-01       4.6950e+00       -6.3269e-03        1.000          72.0
 49       1.7783e-01       4.7632e+00       -2.5106e-03        1.000          96.5
 50       1.0000e-01       4.6922e+00       -1.0524e-03        1.000         132.4

