File.......:  600eis 20h - JUN,22.2014

System.....:  
Potential..:  -0.001V
Current....:  -56.031uA
Temperature:  -1.2+-0.1C
Time.......:  18:11:02 - 18:11:48
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       4.2506e+00        2.3195e-01        1.000           0.0
   2      7.9606e+04       4.2568e+00        1.6155e-01        1.000           1.1
   3      6.3371e+04       4.2681e+00        1.0299e-01        1.000           1.5
   4      5.0448e+04       4.2813e+00        5.4032e-02        1.000           1.9
   5      4.0159e+04       4.2948e+00        1.1139e-02        1.000           2.4
   6      3.1969e+04       4.3071e+00       -2.4022e-02        1.000           2.8
   7      2.5450e+04       4.3235e+00       -6.1925e-02        1.000           3.3
   8      2.0259e+04       4.3428e+00       -9.3198e-02        1.000           3.7
   9      1.6128e+04       4.3643e+00       -1.2171e-01        1.000           4.1
  10      1.2839e+04       4.3887e+00       -1.4878e-01        1.000           4.6
  11      1.0220e+04       4.4182e+00       -1.7674e-01        1.000           5.5
  12      8.1360e+03       4.4473e+00       -2.0593e-01        1.000           6.0
  13      6.4768e+03       4.4814e+00       -2.3218e-01        1.000           6.4
  14      5.1559e+03       4.5198e+00       -2.6087e-01        1.000           6.9
  15      4.1044e+03       4.5628e+00       -2.8921e-01        1.000           7.3
  16      3.2674e+03       4.6101e+00       -3.1811e-01        1.000           7.8
  17      2.6010e+03       4.6639e+00       -3.4515e-01        1.000           8.2
  18      2.0706e+03       4.7243e+00       -3.7040e-01        1.000           9.2
  19      1.6483e+03       4.7863e+00       -3.9397e-01        1.000           9.6
  20      1.3122e+03       4.8537e+00       -4.1476e-01        1.000          10.1
  21      1.0446e+03       4.9240e+00       -4.3256e-01        1.000          10.5
  22      8.3153e+02       4.9982e+00       -4.4831e-01        1.000          11.0
  23      6.6195e+02       5.0763e+00       -4.5876e-01        1.000          11.4
  24      5.2695e+02       5.1548e+00       -4.6361e-01        1.000          11.9
  25      4.1949e+02       5.2351e+00       -4.6542e-01        1.000          12.3
  26      3.3394e+02       5.3162e+00       -4.5896e-01        1.000          12.7
  27      2.6584e+02       5.3954e+00       -4.4993e-01        1.000          13.2
  28      2.1162e+02       5.4736e+00       -4.3560e-01        1.000          13.7
  29      1.6846e+02       5.5470e+00       -4.1428e-01        1.000          14.1
  30      1.3411e+02       5.6159e+00       -3.8725e-01        1.000          14.5
  31      1.0676e+02       5.6770e+00       -3.5951e-01        1.000          15.0
  32      8.4986e+01       5.7336e+00       -3.2469e-01        1.000          15.5
  33      6.7654e+01       5.7831e+00       -2.9416e-01        1.000          16.0
  34      5.3524e+01       5.8216e+00       -2.5832e-01        1.000          17.3
  35      4.1896e+01       5.8606e+00       -2.2700e-01        1.000          18.8
  36      3.2409e+01       5.8898e+00       -1.9100e-01        0.999          20.0
  37      2.4746e+01       5.9169e+00       -1.6042e-01        0.999          21.2
  38      1.8624e+01       5.9379e+00       -1.2951e-01        1.000          22.5
  39      1.3792e+01       5.9522e+00       -1.0599e-01        1.000          23.9
  40      1.0031e+01       5.9629e+00       -8.1082e-02        1.000          25.5
  41      7.1499e+00       5.9683e+00       -6.1981e-02        1.000          27.4
  42      4.9825e+00       5.9690e+00       -4.6571e-02        1.000          29.6
  43      3.3858e+00       5.9670e+00       -3.5095e-02        1.000          32.3
  44      2.2374e+00       5.9518e+00       -2.5177e-02        1.000          35.7
  45      1.4343e+00       5.9258e+00       -1.8156e-02        1.000          41.2

