File.......:  600eis 352h - JUL,06.2014

System.....:  
Potential..:  -0.001V
Current....:  -34.449uA
Temperature:  -1.4+-0.1C
Time.......:  18:03:42 - 18:05:12
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   48
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.5965e+00        3.8056e-01        1.000           0.0
   2      7.9606e+04       3.6094e+00        2.7683e-01        1.000           1.1
   3      6.3371e+04       3.6234e+00        1.9045e-01        1.000           1.5
   4      5.0448e+04       3.6388e+00        1.1896e-01        1.000           2.0
   5      4.0159e+04       3.6528e+00        5.8947e-02        1.000           2.4
   6      3.1969e+04       3.6739e+00        1.0196e-02        1.000           2.9
   7      2.5450e+04       3.6900e+00       -3.4670e-02        1.000           3.3
   8      2.0259e+04       3.7128e+00       -7.3558e-02        1.000           3.8
   9      1.6128e+04       3.7368e+00       -1.0546e-01        1.000           4.2
  10      1.2839e+04       3.7631e+00       -1.3616e-01        1.000           4.7
  11      1.0220e+04       3.7916e+00       -1.6452e-01        1.000           5.1
  12      8.1360e+03       3.8200e+00       -1.8926e-01        1.000           5.5
  13      6.4768e+03       3.8544e+00       -2.1324e-01        1.000           6.0
  14      5.1559e+03       3.8901e+00       -2.3725e-01        1.000           6.4
  15      4.1044e+03       3.9303e+00       -2.6181e-01        1.000           6.9
  16      3.2674e+03       3.9735e+00       -2.8565e-01        1.000           7.3
  17      2.6010e+03       4.0224e+00       -3.0656e-01        1.000           7.8
  18      2.0706e+03       4.0727e+00       -3.2595e-01        1.000           8.2
  19      1.6483e+03       4.1271e+00       -3.4567e-01        1.000           8.7
  20      1.3122e+03       4.1862e+00       -3.6059e-01        1.000           9.1
  21      1.0446e+03       4.2474e+00       -3.7304e-01        1.000           9.5
  22      8.3153e+02       4.3111e+00       -3.8298e-01        1.000          10.0
  23      6.6195e+02       4.3775e+00       -3.8935e-01        1.000          11.0
  24      5.2695e+02       4.4454e+00       -3.8704e-01        1.000          11.4
  25      4.1949e+02       4.5121e+00       -3.8353e-01        0.999          11.9
  26      3.3394e+02       4.5777e+00       -3.7753e-01        0.999          12.3
  27      2.6584e+02       4.6404e+00       -3.6314e-01        1.000          12.7
  28      2.1162e+02       4.7085e+00       -3.5545e-01        1.000          13.8
  29      1.6846e+02       4.7537e+00       -3.3040e-01        1.000          14.2
  30      1.3411e+02       4.8067e+00       -3.0677e-01        0.999          14.7
  31      1.0676e+02       4.8589e+00       -2.6662e-01        0.999          15.1
  32      8.4986e+01       4.9002e+00       -2.6717e-01        1.000          15.6
  33      6.7654e+01       4.9317e+00       -2.4167e-01        0.999          16.1
  34      5.3524e+01       4.9668e+00       -2.1839e-01        1.000          17.4
  35      4.1896e+01       5.0014e+00       -1.9478e-01        1.000          18.9
  36      3.2409e+01       5.0322e+00       -1.7263e-01        0.999          20.1
  37      2.4746e+01       5.0614e+00       -1.5041e-01        0.999          21.3
  38      1.8624e+01       5.0862e+00       -1.2895e-01        1.000          22.6
  39      1.3792e+01       5.1098e+00       -1.1287e-01        1.000          24.0
  40      1.0031e+01       5.1327e+00       -9.0537e-02        1.000          25.7
  41      7.1499e+00       5.1520e+00       -7.6524e-02        1.000          27.5
  42      4.9825e+00       5.1664e+00       -5.8488e-02        1.000          29.7
  43      3.3858e+00       5.1797e+00       -4.4580e-02        1.000          32.4
  44      2.2374e+00       5.1882e+00       -3.4554e-02        1.000          35.8
  45      1.4343e+00       5.1862e+00       -2.7260e-02        1.000          41.3
  46      8.9031e-01       5.1684e+00       -1.7390e-02        1.000          48.1
  47      5.3506e-01       5.1382e+00       -1.3168e-02        1.000          58.0
  48      3.1211e-01       5.1037e+00       -8.1924e-03        1.000          73.0

