File.......:  600eis 296h - JUL,04.2014

System.....:  
Potential..:  -0.001V
Current....:  -48.091uA
Temperature:  -1.4+-0.1C
Time.......:  09:55:26 - 09:57:52
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.5784e+00        5.1502e-01        1.000           0.0
   2      7.9606e+04       3.5862e+00        3.8465e-01        1.000           1.1
   3      6.3371e+04       3.5976e+00        2.7553e-01        1.000           1.5
   4      5.0448e+04       3.6093e+00        1.8824e-01        1.000           2.0
   5      4.0159e+04       3.6226e+00        1.1651e-01        1.000           3.0
   6      3.1969e+04       3.6383e+00        5.6857e-02        1.000           3.4
   7      2.5450e+04       3.6534e+00        1.4220e-03        1.000           3.9
   8      2.0259e+04       3.6735e+00       -4.0709e-02        1.000           4.3
   9      1.6128e+04       3.6942e+00       -7.8861e-02        1.000           4.8
  10      1.2839e+04       3.7156e+00       -1.1143e-01        1.000           5.8
  11      1.0220e+04       3.7411e+00       -1.4317e-01        1.000           6.2
  12      8.1360e+03       3.7682e+00       -1.7227e-01        1.000           6.7
  13      6.4768e+03       3.7985e+00       -1.9741e-01        1.000           7.2
  14      5.1559e+03       3.8327e+00       -2.2378e-01        1.000           7.7
  15      4.1044e+03       3.8690e+00       -2.4852e-01        1.000           8.1
  16      3.2674e+03       3.9099e+00       -2.7273e-01        1.000           8.6
  17      2.6010e+03       3.9546e+00       -2.9531e-01        1.000           9.0
  18      2.0706e+03       4.0029e+00       -3.1483e-01        1.000           9.5
  19      1.6483e+03       4.0548e+00       -3.3234e-01        1.000           9.9
  20      1.3122e+03       4.1102e+00       -3.4758e-01        1.000          10.4
  21      1.0446e+03       4.1683e+00       -3.5932e-01        1.000          10.8
  22      8.3153e+02       4.2281e+00       -3.6840e-01        1.000          11.2
  23      6.6195e+02       4.2895e+00       -3.7165e-01        1.000          11.7
  24      5.2695e+02       4.3522e+00       -3.7090e-01        1.000          12.2
  25      4.1949e+02       4.4135e+00       -3.6619e-01        1.000          12.7
  26      3.3394e+02       4.4725e+00       -3.5659e-01        1.000          13.1
  27      2.6584e+02       4.5289e+00       -3.4276e-01        1.000          13.5
  28      2.1162e+02       4.5831e+00       -3.2558e-01        1.000          14.0
  29      1.6846e+02       4.6325e+00       -3.0655e-01        1.000          14.4
  30      1.3411e+02       4.6773e+00       -2.8658e-01        0.999          14.8
  31      1.0676e+02       4.7180e+00       -2.6412e-01        0.999          15.3
  32      8.4986e+01       4.7532e+00       -2.4306e-01        0.999          15.8
  33      6.7654e+01       4.7844e+00       -2.2200e-01        0.999          16.3
  34      5.3524e+01       4.8056e+00       -2.0012e-01        1.000          17.6
  35      4.1896e+01       4.8331e+00       -1.7965e-01        1.000          19.1
  36      3.2409e+01       4.8557e+00       -1.5847e-01        1.000          20.3
  37      2.4746e+01       4.8769e+00       -1.3856e-01        1.000          21.5
  38      1.8624e+01       4.8971e+00       -1.1885e-01        1.000          22.8
  39      1.3792e+01       4.9151e+00       -1.0302e-01        1.000          24.3
  40      1.0031e+01       4.9319e+00       -8.4964e-02        1.000          25.9
  41      7.1499e+00       4.9448e+00       -6.8537e-02        1.000          27.8
  42      4.9825e+00       4.9582e+00       -5.2872e-02        1.000          30.0
  43      3.3858e+00       4.9706e+00       -4.2603e-02        1.000          32.7
  44      2.2374e+00       4.9874e+00       -3.3222e-02        1.000          36.1
  45      1.4343e+00       5.0085e+00       -2.3400e-02        0.999          41.9
  46      8.9031e-01       5.0382e+00       -1.6719e-02        1.000          48.8
  47      5.3506e-01       5.0828e+00       -1.1163e-02        1.000          58.7
  48      3.1211e-01       5.0719e+00       -8.4984e-03        1.000          73.7
  49      1.7783e-01       4.9844e+00       -3.3868e-03        1.000          98.1
 

