File.......:  600eis 130h - JUN,27.2014

System.....:  
Potential..:  -0.001V
Current....:  -67.059uA
Temperature:  -1.0+-0.1C
Time.......:  08:20:41 - 08:23:04
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.4068e+00        3.0792e-01        1.000           0.0
   2      7.9606e+04       3.4166e+00        2.2222e-01        1.000           1.1
   3      6.3371e+04       3.4288e+00        1.5327e-01        1.000           1.5
   4      5.0448e+04       3.4415e+00        9.3775e-02        1.000           1.9
   5      4.0159e+04       3.4522e+00        4.5897e-02        1.000           2.4
   6      3.1969e+04       3.4708e+00        6.7771e-03        1.000           2.8
   7      2.5450e+04       3.4840e+00       -3.0625e-02        1.000           3.3
   8      2.0259e+04       3.5023e+00       -6.1977e-02        1.000           3.7
   9      1.6128e+04       3.5218e+00       -8.7649e-02        1.000           4.1
  10      1.2839e+04       3.5434e+00       -1.1539e-01        1.000           4.6
  11      1.0220e+04       3.5670e+00       -1.3638e-01        1.000           5.0
  12      8.1360e+03       3.5935e+00       -1.6157e-01        1.000           5.5
  13      6.4768e+03       3.6229e+00       -1.8191e-01        1.000           5.9
  14      5.1559e+03       3.6551e+00       -2.0394e-01        1.000           6.3
  15      4.1044e+03       3.6893e+00       -2.2434e-01        1.000           6.8
  16      3.2674e+03       3.7270e+00       -2.4527e-01        1.000           7.2
  17      2.6010e+03       3.7693e+00       -2.6287e-01        1.000           7.6
  18      2.0706e+03       3.8150e+00       -2.7895e-01        1.000           8.1
  19      1.6483e+03       3.8640e+00       -2.9445e-01        1.000           8.5
  20      1.3122e+03       3.9140e+00       -3.0603e-01        1.000           9.0
  21      1.0446e+03       3.9663e+00       -3.1429e-01        1.000           9.4
  22      8.3153e+02       4.0220e+00       -3.2271e-01        1.000           9.8
  23      6.6195e+02       4.0775e+00       -3.2430e-01        1.000          10.3
  24      5.2695e+02       4.1335e+00       -3.2131e-01        1.000          10.7
  25      4.1949e+02       4.1891e+00       -3.1485e-01        0.999          11.2
  26      3.3394e+02       4.2425e+00       -3.0458e-01        1.000          11.6
  27      2.6584e+02       4.2937e+00       -2.9031e-01        1.000          12.0
  28      2.1162e+02       4.3399e+00       -2.7402e-01        1.000          12.5
  29      1.6846e+02       4.3837e+00       -2.5645e-01        1.000          12.9
  30      1.3411e+02       4.4238e+00       -2.3733e-01        1.000          13.4
  31      1.0676e+02       4.4567e+00       -2.1847e-01        1.000          13.8
  32      8.4986e+01       4.4889e+00       -1.9783e-01        1.000          14.3
  33      6.7654e+01       4.5172e+00       -1.8006e-01        0.999          14.8
  34      5.3524e+01       4.5452e+00       -1.6364e-01        1.000          16.1
  35      4.1896e+01       4.5666e+00       -1.4409e-01        1.000          17.6
  36      3.2409e+01       4.5876e+00       -1.2506e-01        1.000          18.8
  37      2.4746e+01       4.6045e+00       -1.0907e-01        1.000          20.0
  38      1.8624e+01       4.6220e+00       -9.1815e-02        1.000          21.3
  39      1.3792e+01       4.6339e+00       -7.9819e-02        1.000          22.8
  40      1.0031e+01       4.6448e+00       -6.4404e-02        1.000          24.4
  41      7.1499e+00       4.6523e+00       -4.8800e-02        1.000          26.2
  42      4.9825e+00       4.6558e+00       -3.8273e-02        1.000          28.4
  43      3.3858e+00       4.6565e+00       -2.9511e-02        1.000          31.1
  44      2.2374e+00       4.6481e+00       -2.3958e-02        1.000          34.5
  45      1.4343e+00       4.6328e+00       -1.6442e-02        1.000          40.0
  46      8.9031e-01       4.6083e+00       -1.0971e-02        1.000          46.8
  47      5.3506e-01       4.5960e+00       -8.5974e-03        1.000          56.7
  48      3.1211e-01       4.5989e+00       -6.4586e-03        1.000          71.7
  49      1.7783e-01       4.6684e+00       -1.8218e-03        0.999          96.1
  50      1.0000e-01       4.5873e+00        4.0324e-04        1.000         132.1

