File.......:  600eis 48h - JUN,23.2014

System.....:  
Potential..:  0.000V
Current....:  7.6609uA
Temperature:  -1.1+-0.1C
Time.......:  22:11:02 - 22:13:27
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.2408e+00        4.1123e-01        1.000           0.0
   2      7.9606e+04       3.2485e+00        3.0757e-01        1.000           1.1
   3      6.3371e+04       3.2549e+00        2.2032e-01        1.000           1.6
   4      5.0448e+04       3.2628e+00        1.5041e-01        1.000           2.0
   5      4.0159e+04       3.2736e+00        9.1426e-02        1.000           2.5
   6      3.1969e+04       3.2854e+00        4.4583e-02        1.000           2.9
   7      2.5450e+04       3.2976e+00       -4.9495e-03        1.000           3.4
   8      2.0259e+04       3.3136e+00       -4.0838e-02        1.000           3.8
   9      1.6128e+04       3.3314e+00       -7.6038e-02        1.000           4.2
  10      1.2839e+04       3.3513e+00       -1.0714e-01        1.000           4.7
  11      1.0220e+04       3.3743e+00       -1.3631e-01        1.000           5.1
  12      8.1360e+03       3.4000e+00       -1.6460e-01        1.000           5.5
  13      6.4768e+03       3.4300e+00       -1.8890e-01        1.000           5.9
  14      5.1559e+03       3.4622e+00       -2.1346e-01        1.000           6.4
  15      4.1044e+03       3.4986e+00       -2.3666e-01        1.000           6.8
  16      3.2674e+03       3.5382e+00       -2.5755e-01        1.000           7.2
  17      2.6010e+03       3.5819e+00       -2.7578e-01        1.000           7.7
  18      2.0706e+03       3.6285e+00       -2.9250e-01        1.000           8.1
  19      1.6483e+03       3.6772e+00       -3.0501e-01        1.000           8.5
  20      1.3122e+03       3.7285e+00       -3.1442e-01        1.000           9.0
  21      1.0446e+03       3.7811e+00       -3.2117e-01        1.000           9.4
  22      8.3153e+02       3.8352e+00       -3.2432e-01        1.000           9.8
  23      6.6195e+02       3.8887e+00       -3.2297e-01        1.000          10.3
  24      5.2695e+02       3.9422e+00       -3.1737e-01        1.000          10.7
  25      4.1949e+02       3.9952e+00       -3.0823e-01        1.000          11.3
  26      3.3394e+02       4.0441e+00       -2.9439e-01        1.000          11.8
  27      2.6584e+02       4.0897e+00       -2.7822e-01        1.000          12.2
  28      2.1162e+02       4.1295e+00       -2.5917e-01        1.000          12.7
  29      1.6846e+02       4.1685e+00       -2.3800e-01        1.000          13.1
  30      1.3411e+02       4.2015e+00       -2.1675e-01        1.000          13.6
  31      1.0676e+02       4.2290e+00       -1.9300e-01        1.000          14.0
  32      8.4986e+01       4.2524e+00       -1.7257e-01        1.000          14.5
  33      6.7654e+01       4.2716e+00       -1.5302e-01        1.000          15.0
  34      5.3524e+01       4.2770e+00       -1.3230e-01        1.000          16.2
  35      4.1896e+01       4.2864e+00       -1.1208e-01        0.999          17.8
  36      3.2409e+01       4.2960e+00       -9.4997e-02        1.000          18.9
  37      2.4746e+01       4.2998e+00       -7.7648e-02        1.000          20.1
  38      1.8624e+01       4.3047e+00       -6.3840e-02        0.999          21.4
  39      1.3792e+01       4.3059e+00       -5.1280e-02        1.000          22.9
  40      1.0031e+01       4.3046e+00       -4.0033e-02        0.999          25.0
  41      7.1499e+00       4.3027e+00       -3.2848e-02        1.000          27.5
  42      4.9825e+00       4.3023e+00       -2.5296e-02        0.999          29.8
  43      3.3858e+00       4.3010e+00       -1.8158e-02        1.000          32.5
  44      2.2374e+00       4.3028e+00       -1.4236e-02        0.999          35.9
  45      1.4343e+00       4.3073e+00       -1.1121e-02        1.000          41.3
  46      8.9031e-01       4.3220e+00       -7.3001e-03        1.000          48.1
  
