File.......:  600eis 472h - JAN,13.2015

System.....:  
Potential..:  0.000V
Current....:  -735.41nA
Temperature:  -0.8+-0.1C
Time.......:  14:40:39 - 14:43:03
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.0645e+00        3.5448e-01        1.000           0.0
   2      1.5917e+05       5.0904e+00        2.1464e-01        0.999           1.0
   3      1.2668e+05       5.1198e+00        9.9890e-02        0.999           1.5
   4      1.0082e+05       5.1545e+00       -7.9764e-03        1.000           1.9
   5      8.0237e+04       5.1893e+00       -9.8709e-02        1.000           2.3
   6      6.3857e+04       5.2295e+00       -1.8047e-01        1.000           2.7
   7      5.0821e+04       5.2794e+00       -2.5447e-01        1.000           3.2
   8      4.0447e+04       5.3355e+00       -3.2192e-01        1.000           3.6
   9      3.2190e+04       5.4004e+00       -3.8416e-01        1.000           4.0
  10      2.5619e+04       5.4726e+00       -4.4567e-01        1.000           4.4
  11      2.0389e+04       5.5481e+00       -4.9921e-01        1.000           4.8
  12      1.6227e+04       5.6284e+00       -5.4941e-01        1.000           5.3
  13      1.2914e+04       5.7159e+00       -5.9632e-01        1.000           5.7
  14      1.0278e+04       5.8135e+00       -6.3977e-01        1.000           6.1
  15      8.1797e+03       5.9158e+00       -6.8190e-01        1.000           6.6
  16      6.5099e+03       6.0269e+00       -7.1887e-01        1.000           7.0
  17      5.1809e+03       6.1405e+00       -7.5405e-01        1.000           7.4
  18      4.1233e+03       6.2570e+00       -7.8747e-01        1.000           7.8
  19      3.2816e+03       6.3755e+00       -8.1897e-01        1.000           8.3
  20      2.6117e+03       6.4981e+00       -8.4996e-01        1.000           8.7
  21      2.0785e+03       6.6254e+00       -8.8078e-01        1.000           9.1
  22      1.6542e+03       6.7562e+00       -9.1154e-01        1.000           9.5
  23      1.3165e+03       6.8947e+00       -9.4375e-01        1.000           9.9
  24      1.0478e+03       7.0340e+00       -9.7677e-01        1.000          10.4
  25      8.3387e+02       7.1754e+00       -1.0112e+00        1.000          10.8
  26      6.6364e+02       7.3252e+00       -1.0462e+00        1.000          11.2
  27      5.2816e+02       7.4809e+00       -1.0829e+00        1.000          11.7
  28      4.2034e+02       7.6426e+00       -1.1219e+00        1.000          12.1
  29      3.3453e+02       7.8067e+00       -1.1614e+00        0.999          12.5
  30      2.6624e+02       7.9791e+00       -1.2023e+00        0.999          12.9
  31      2.1189e+02       8.1561e+00       -1.2458e+00        0.999          13.4
  32      1.6864e+02       8.3354e+00       -1.2880e+00        0.999          13.8
  33      1.3421e+02       8.5260e+00       -1.3311e+00        0.999          14.2
  34      1.0681e+02       8.7264e+00       -1.3766e+00        0.999          14.6
  35      8.5008e+01       8.9359e+00       -1.4198e+00        0.999          15.1
  36      6.7654e+01       9.1553e+00       -1.4638e+00        0.999          15.6
  37      5.3524e+01       9.4164e+00       -1.5082e+00        0.999          16.8
  38      4.1896e+01       9.6855e+00       -1.5432e+00        0.999          18.4
  39      3.2409e+01       9.9765e+00       -1.5759e+00        0.999          19.5
  40      2.4746e+01       1.0292e+01       -1.5917e+00        0.999          20.7
  41      1.8624e+01       1.0634e+01       -1.5860e+00        0.999          22.0
  42      1.3792e+01       1.0998e+01       -1.5545e+00        0.999          23.5
  43      1.0031e+01       1.1390e+01       -1.4817e+00        0.999          25.0
  44      7.1499e+00       1.1774e+01       -1.3530e+00        0.999          26.9
  45      4.9825e+00       1.2140e+01       -1.1667e+00        0.999          29.1
  46      3.3858e+00       1.2478e+01       -9.4867e-01        0.999          31.8
  47      2.2374e+00       1.2725e+01       -7.1391e-01        0.999          35.2
  48      1.4343e+00       1.2904e+01       -4.9612e-01        0.999          40.6
  49      8.9031e-01       1.2991e+01       -3.2333e-01        0.999          47.4
  50      5.3506e-01       1.2903e+01       -1.9414e-01        0.999          57.3
  51      3.1211e-01       1.2635e+01       -1.1121e-01        0.999          72.3
  52      1.7783e-01       1.2618e+01       -6.8742e-02        1.000          96.8
  53      1.0000e-01       1.3008e+01       -2.8035e-02        0.999         132.6

