File.......:  600eis 161h - DEC,31.2014

System.....:  
Potential..:  -0.001V
Current....:  -45.213uA
Temperature:  -0.9+-0.1C
Time.......:  14:27:48 - 14:30:13
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.5176e+00        3.1338e-01        0.998           0.0
   2      1.5917e+05       4.5403e+00        1.7559e-01        0.999           1.0
   3      1.2668e+05       4.5694e+00        8.2374e-02        0.998           1.5
   4      1.0082e+05       4.6063e+00       -1.0257e-02        0.999           1.9
   5      8.0237e+04       4.6333e+00       -1.0303e-01        0.999           2.3
   6      6.3857e+04       4.6808e+00       -1.6722e-01        0.999           2.7
   7      5.0821e+04       4.7224e+00       -2.4944e-01        1.000           3.4
   8      4.0447e+04       4.7646e+00       -3.0171e-01        0.999           4.1
   9      3.2190e+04       4.8365e+00       -3.6510e-01        0.999           4.5
  10      2.5619e+04       4.8985e+00       -4.1522e-01        1.000           4.9
  11      2.0389e+04       4.9736e+00       -4.5867e-01        0.999           5.3
  12      1.6227e+04       5.0504e+00       -5.0358e-01        1.000           5.8
  13      1.2914e+04       5.1355e+00       -5.3690e-01        1.000           6.2
  14      1.0278e+04       5.2161e+00       -5.7347e-01        1.000           6.6
  15      8.1797e+03       5.3080e+00       -6.0284e-01        1.000           7.1
  16      6.5099e+03       5.4000e+00       -6.3350e-01        1.000           7.5
  17      5.1809e+03       5.4936e+00       -6.6167e-01        1.000           7.9
  18      4.1233e+03       5.5921e+00       -6.8496e-01        1.000           8.4
  19      3.2816e+03       5.6899e+00       -7.0715e-01        1.000           8.8
  20      2.6117e+03       5.7924e+00       -7.3254e-01        1.000           9.2
  21      2.0785e+03       5.8978e+00       -7.5728e-01        0.999           9.7
  22      1.6542e+03       6.0062e+00       -7.8198e-01        0.999          10.1
  23      1.3165e+03       6.1186e+00       -8.0942e-01        1.000          10.5
  24      1.0478e+03       6.2351e+00       -8.3380e-01        0.999          10.9
  25      8.3387e+02       6.3520e+00       -8.6342e-01        1.000          11.4
  26      6.6364e+02       6.4757e+00       -8.9100e-01        0.999          11.8
  27      5.2816e+02       6.6038e+00       -9.1793e-01        1.000          12.2
  28      4.2034e+02       6.7448e+00       -9.4679e-01        0.999          12.9
  29      3.3453e+02       6.8834e+00       -9.7544e-01        0.999          13.6
  30      2.6624e+02       7.0279e+00       -1.0025e+00        0.999          14.0
  31      2.1189e+02       7.1785e+00       -1.0281e+00        0.999          14.4
  32      1.6864e+02       7.3344e+00       -1.0521e+00        0.999          14.8
  33      1.3421e+02       7.4969e+00       -1.0716e+00        0.999          15.3
  34      1.0681e+02       7.6663e+00       -1.0854e+00        0.999          15.7
  35      8.5008e+01       7.8391e+00       -1.0910e+00        0.999          16.2
  36      6.7654e+01       8.0161e+00       -1.0901e+00        0.999          16.6
  37      5.3524e+01       8.1883e+00       -1.0715e+00        0.999          17.9
  38      4.1896e+01       8.3743e+00       -1.0361e+00        0.999          19.5
  39      3.2409e+01       8.5643e+00       -9.8480e-01        0.999          20.6
  40      2.4746e+01       8.7491e+00       -9.0980e-01        0.999          21.8
  41      1.8624e+01       8.9207e+00       -8.1221e-01        0.999          23.1
  42      1.3792e+01       9.0685e+00       -7.0218e-01        0.999          24.5
  43      1.0031e+01       9.1908e+00       -5.7937e-01        0.999          26.1
  44      7.1499e+00       9.2808e+00       -4.5394e-01        0.999          27.9
  45      4.9825e+00       9.3496e+00       -3.3974e-01        0.999          30.2
  46      3.3858e+00       9.4096e+00       -2.4799e-01        0.999          32.9
  47      2.2374e+00       9.4350e+00       -1.7082e-01        0.999          36.3
  48      1.4343e+00       9.4824e+00       -1.1335e-01        0.999          41.7
  49      8.9031e-01       9.5530e+00       -7.2302e-02        0.999          48.5
  50      5.3506e-01       9.6567e+00       -4.7447e-02        0.999          58.4
  51      3.1211e-01       9.7084e+00       -2.7953e-02        0.999          73.4
  52      1.7783e-01       9.4411e+00       -1.5314e-02        0.999          97.8
  53      1.0000e-01       9.6678e+00       -1.1374e-02        0.999         133.8

