File.......:  600eis 788h - JAN,26.2015

System.....:  
Potential..:  0.000V
Current....:  17.623uA
Temperature:  -0.8+-0.1C
Time.......:  19:54:52 - 19:57:19
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.4069e+00        4.0312e-01        1.000           0.0
   2      1.5917e+05       5.4356e+00        2.3989e-01        0.999           2.5
   3      1.2668e+05       5.4662e+00        1.2262e-01        1.000           3.0
   4      1.0082e+05       5.5044e+00        2.6453e-03        1.000           3.4
   5      8.0237e+04       5.5450e+00       -9.5282e-02        1.000           3.8
   6      6.3857e+04       5.5931e+00       -1.8170e-01        1.000           4.3
   7      5.0821e+04       5.6595e+00       -2.6109e-01        0.999           4.7
   8      4.0447e+04       5.7071e+00       -3.3240e-01        1.000           5.1
   9      3.2190e+04       5.7762e+00       -4.0146e-01        1.000           5.6
  10      2.5619e+04       5.8498e+00       -4.6740e-01        1.000           6.0
  11      2.0389e+04       5.9402e+00       -5.1695e-01        0.999           6.5
  12      1.6227e+04       6.0247e+00       -5.8290e-01        1.000           6.9
  13      1.2914e+04       6.1316e+00       -6.3572e-01        1.000           7.3
  14      1.0278e+04       6.2388e+00       -6.8971e-01        1.000           7.8
  15      8.1797e+03       6.3484e+00       -7.3491e-01        1.000           8.3
  16      6.5099e+03       6.4691e+00       -7.7396e-01        1.000           8.8
  17      5.1809e+03       6.5922e+00       -8.1712e-01        1.000           9.3
  18      4.1233e+03       6.7180e+00       -8.5866e-01        1.000           9.7
  19      3.2816e+03       6.8556e+00       -8.9077e-01        1.000          10.1
  20      2.6117e+03       6.9940e+00       -9.2635e-01        1.000          10.6
  21      2.0785e+03       7.1287e+00       -9.6141e-01        1.000          11.0
  22      1.6542e+03       7.2735e+00       -9.9888e-01        0.999          11.5
  23      1.3165e+03       7.4119e+00       -1.0330e+00        1.000          11.9
  24      1.0478e+03       7.5723e+00       -1.0678e+00        1.000          12.3
  25      8.3387e+02       7.7139e+00       -1.1043e+00        1.000          12.8
  26      6.6364e+02       7.8798e+00       -1.1476e+00        1.000          13.2
  27      5.2816e+02       8.0429e+00       -1.1871e+00        1.000          13.6
  28      4.2034e+02       8.2103e+00       -1.2342e+00        1.000          14.1
  29      3.3453e+02       8.3818e+00       -1.2756e+00        1.000          14.5
  30      2.6624e+02       8.5647e+00       -1.3288e+00        1.000          15.0
  31      2.1189e+02       8.7580e+00       -1.3844e+00        0.999          15.4
  32      1.6864e+02       8.9645e+00       -1.4434e+00        1.000          15.8
  33      1.3421e+02       9.1764e+00       -1.5022e+00        0.999          16.2
  34      1.0681e+02       9.3960e+00       -1.5660e+00        0.999          16.7
  35      8.5008e+01       9.6207e+00       -1.6370e+00        0.999          17.2
  36      6.7654e+01       9.8574e+00       -1.7118e+00        0.999          17.7
  37      5.3524e+01       1.0146e+01       -1.7927e+00        0.999          18.9
  38      4.1896e+01       1.0438e+01       -1.8804e+00        0.999          20.5
  39      3.2409e+01       1.0788e+01       -1.9788e+00        0.999          21.7
  40      2.4746e+01       1.1163e+01       -2.0754e+00        0.999          22.9
  41      1.8624e+01       1.1578e+01       -2.1688e+00        0.999          24.2
  42      1.3792e+01       1.2044e+01       -2.2526e+00        0.999          25.6
  43      1.0031e+01       1.2564e+01       -2.2987e+00        0.999          27.2
  44      7.1499e+00       1.3169e+01       -2.2923e+00        0.999          29.1
  45      4.9825e+00       1.3773e+01       -2.1701e+00        0.999          31.3
  46      3.3858e+00       1.4335e+01       -1.9201e+00        0.999          34.0
  47      2.2374e+00       1.4790e+01       -1.5493e+00        0.999          37.4
  48      1.4343e+00       1.5110e+01       -1.1318e+00        0.999          42.8
  49      8.9031e-01       1.5311e+01       -7.6285e-01        1.000          49.7
  50      5.3506e-01       1.5302e+01       -4.7482e-01        0.999          59.6
  51      3.1211e-01       1.5305e+01       -2.8618e-01        1.000          74.6
  52      1.7783e-01       1.5832e+01       -1.8446e-01        1.000          99.0
  53      1.0000e-01       1.5423e+01       -1.0210e-01        1.000         134.9

