File.......:  600eis 423h - JAN,11.2015

System.....:  
Potential..:  0.000V
Current....:  3.1645uA
Temperature:  -0.8+-0.1C
Time.......:  12:46:32 - 12:49:01
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.0622e+00        3.2937e-01        0.999           0.0
   2      1.5917e+05       5.0834e+00        1.8334e-01        0.999           1.0
   3      1.2668e+05       5.1143e+00        8.2384e-02        1.000           1.5
   4      1.0082e+05       5.1568e+00       -2.2103e-02        1.000           1.9
   5      8.0237e+04       5.2070e+00       -1.1685e-01        0.999           2.3
   6      6.3857e+04       5.2531e+00       -1.8182e-01        1.000           2.8
   7      5.0821e+04       5.2998e+00       -2.6442e-01        1.000           3.2
   8      4.0447e+04       5.3486e+00       -3.4400e-01        1.000           3.9
   9      3.2190e+04       5.4184e+00       -4.0040e-01        1.000           4.6
  10      2.5619e+04       5.4964e+00       -4.5924e-01        1.000           5.0
  11      2.0389e+04       5.5688e+00       -5.1788e-01        0.999           5.4
  12      1.6227e+04       5.6664e+00       -5.6252e-01        1.000           5.9
  13      1.2914e+04       5.7551e+00       -6.1220e-01        1.000           6.3
  14      1.0278e+04       5.8582e+00       -6.5329e-01        1.000           6.7
  15      8.1797e+03       5.9611e+00       -6.9398e-01        1.000           7.2
  16      6.5099e+03       6.0723e+00       -7.3112e-01        1.000           7.6
  17      5.1809e+03       6.1867e+00       -7.5952e-01        1.000           8.0
  18      4.1233e+03       6.3023e+00       -7.9231e-01        1.000           8.5
  19      3.2816e+03       6.4321e+00       -8.2705e-01        1.000           8.9
  20      2.6117e+03       6.5577e+00       -8.5737e-01        1.000           9.3
  21      2.0785e+03       6.6886e+00       -8.8638e-01        0.999           9.8
  22      1.6542e+03       6.8238e+00       -9.2424e-01        1.000          10.5
  23      1.3165e+03       6.9586e+00       -9.5003e-01        1.000          11.2
  24      1.0478e+03       7.1018e+00       -9.9283e-01        1.000          11.7
  25      8.3387e+02       7.2444e+00       -1.0158e+00        0.999          12.2
  26      6.6364e+02       7.3973e+00       -1.0520e+00        1.000          12.8
  27      5.2816e+02       7.5516e+00       -1.0921e+00        0.999          13.2
  28      4.2034e+02       7.7094e+00       -1.1299e+00        1.000          13.7
  29      3.3453e+02       7.8747e+00       -1.1711e+00        0.999          14.1
  30      2.6624e+02       8.0420e+00       -1.2126e+00        1.000          14.5
  31      2.1189e+02       8.2214e+00       -1.2552e+00        0.999          15.0
  32      1.6864e+02       8.4100e+00       -1.2989e+00        0.999          15.4
  33      1.3421e+02       8.5989e+00       -1.3450e+00        0.999          15.8
  34      1.0681e+02       8.8035e+00       -1.3920e+00        0.999          16.3
  35      8.5008e+01       9.0145e+00       -1.4356e+00        0.999          16.7
  36      6.7654e+01       9.2343e+00       -1.4784e+00        0.999          17.2
  37      5.3524e+01       9.4938e+00       -1.5250e+00        0.999          18.5
  38      4.1896e+01       9.7480e+00       -1.5511e+00        0.999          20.1
  39      3.2409e+01       1.0040e+01       -1.5740e+00        0.999          21.2
  40      2.4746e+01       1.0340e+01       -1.5777e+00        0.999          22.4
  41      1.8624e+01       1.0675e+01       -1.5561e+00        0.999          23.7
  42      1.3792e+01       1.1029e+01       -1.5055e+00        0.999          25.2
  43      1.0031e+01       1.1355e+01       -1.3984e+00        0.999          26.7
  44      7.1499e+00       1.1657e+01       -1.2340e+00        0.999          28.6
  45      4.9825e+00       1.1924e+01       -1.0296e+00        0.999          30.8
  46      3.3858e+00       1.2117e+01       -8.0213e-01        0.999          33.5
  47      2.2374e+00       1.2168e+01       -5.7562e-01        0.999          36.9
  48      1.4343e+00       1.2188e+01       -3.8479e-01        0.999          42.3
  49      8.9031e-01       1.2158e+01       -2.4355e-01        0.999          52.2
  50      5.3506e-01       1.2254e+01       -1.5425e-01        0.999          62.1
  51      3.1211e-01       1.2591e+01       -1.0415e-01        1.000          77.1
  52      1.7783e-01       1.2846e+01       -5.8862e-02        0.999         101.5
  53      1.0000e-01       1.2279e+01       -3.2086e-02        1.000         137.4

