File.......:  600eis 592h - JAN,18.2015

System.....:  
Potential..:  -0.001V
Current....:  -11.892uA
Temperature:  -0.8+-0.0C
Time.......:  14:45:58 - 14:48:22
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.2264e+00        2.4375e-01        1.000           0.0
   2      1.5917e+05       5.2448e+00        1.2469e-01        1.000           1.3
   3      1.2668e+05       5.2853e+00        1.9696e-02        0.999           1.7
   4      1.0082e+05       5.3102e+00       -7.4861e-02        1.000           2.1
   5      8.0237e+04       5.3471e+00       -1.5181e-01        1.000           2.6
   6      6.3857e+04       5.4003e+00       -2.3883e-01        1.000           3.0
   7      5.0821e+04       5.4490e+00       -3.0030e-01        1.000           3.4
   8      4.0447e+04       5.5143e+00       -3.6700e-01        1.000           3.8
   9      3.2190e+04       5.5746e+00       -4.2266e-01        0.999           4.3
  10      2.5619e+04       5.6464e+00       -4.8378e-01        1.000           4.7
  11      2.0389e+04       5.7327e+00       -5.3738e-01        0.999           5.1
  12      1.6227e+04       5.8250e+00       -5.8651e-01        1.000           5.5
  13      1.2914e+04       5.9261e+00       -6.3561e-01        1.000           6.0
  14      1.0278e+04       6.0297e+00       -6.7810e-01        0.999           6.4
  15      8.1797e+03       6.1452e+00       -7.1698e-01        1.000           6.8
  16      6.5099e+03       6.2666e+00       -7.5624e-01        1.000           7.3
  17      5.1809e+03       6.3908e+00       -7.9097e-01        1.000           7.7
  18      4.1233e+03       6.5154e+00       -8.2703e-01        1.000           8.1
  19      3.2816e+03       6.6420e+00       -8.5930e-01        0.999           8.6
  20      2.6117e+03       6.7906e+00       -8.9144e-01        1.000           9.2
  21      2.0785e+03       6.9275e+00       -9.2163e-01        1.000           9.9
  22      1.6542e+03       7.0754e+00       -9.5232e-01        1.000          10.3
  23      1.3165e+03       7.2153e+00       -9.8838e-01        0.999          10.7
  24      1.0478e+03       7.3545e+00       -1.0168e+00        1.000          11.2
  25      8.3387e+02       7.5132e+00       -1.0570e+00        1.000          11.6
  26      6.6364e+02       7.6790e+00       -1.0971e+00        0.999          12.0
  27      5.2816e+02       7.8413e+00       -1.1422e+00        0.999          12.5
  28      4.2034e+02       8.0023e+00       -1.1856e+00        0.999          12.9
  29      3.3453e+02       8.1652e+00       -1.2305e+00        0.999          13.3
  30      2.6624e+02       8.3542e+00       -1.2739e+00        0.999          13.7
  31      2.1189e+02       8.5493e+00       -1.3255e+00        0.999          14.2
  32      1.6864e+02       8.7354e+00       -1.3744e+00        0.999          14.6
  33      1.3421e+02       8.9445e+00       -1.4301e+00        0.999          15.0
  34      1.0681e+02       9.1634e+00       -1.4808e+00        0.999          15.5
  35      8.5008e+01       9.3792e+00       -1.5455e+00        0.999          15.9
  36      6.7654e+01       9.6030e+00       -1.6007e+00        0.999          16.4
  37      5.3524e+01       9.8659e+00       -1.6859e+00        0.999          17.7
  38      4.1896e+01       1.0112e+01       -1.6906e+00        0.999          19.2
  39      3.2409e+01       1.0376e+01       -1.7500e+00        0.999          20.3
  40      2.4746e+01       1.0703e+01       -1.7943e+00        0.996          21.5
  41      1.8624e+01       1.1064e+01       -1.8146e+00        0.999          22.8
  42      1.3792e+01       1.1455e+01       -1.8144e+00        0.999          24.3
  43      1.0031e+01       1.1871e+01       -1.7654e+00        0.999          25.9
  44      7.1499e+00       1.2297e+01       -1.6525e+00        0.999          27.7
  45      4.9825e+00       1.2710e+01       -1.4616e+00        0.999          29.9
  46      3.3858e+00       1.3038e+01       -1.2014e+00        0.999          32.6
  47      2.2374e+00       1.3242e+01       -9.0547e-01        0.999          36.0
  48      1.4343e+00       1.3326e+01       -6.2085e-01        0.999          41.4
  49      8.9031e-01       1.3324e+01       -3.9829e-01        0.999          48.3
  50      5.3506e-01       1.3287e+01       -2.4495e-01        0.999          58.2
  51      3.1211e-01       1.3380e+01       -1.5350e-01        0.999          73.1
  52      1.7783e-01       1.3764e+01       -9.7358e-02        0.999          97.6
  53      1.0000e-01       1.3347e+01       -5.3935e-02        0.999         133.5

