File.......:  600eis 906h - JAN,31.2015

System.....:  
Potential..:  -0.001V
Current....:  -19.624uA
Temperature:  -0.7+-0.1C
Time.......:  18:00:38 - 18:03:06
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.2382e+00        2.3449e-01        0.999           0.0
   2      1.5917e+05       5.2547e+00        1.0933e-01        0.999           1.5
   3      1.2668e+05       5.2974e+00        1.7283e-02        0.999           1.9
   4      1.0082e+05       5.3314e+00       -6.5106e-02        1.000           2.4
   5      8.0237e+04       5.3619e+00       -1.7699e-01        1.000           2.8
   6      6.3857e+04       5.4107e+00       -2.1523e-01        0.999           3.2
   7      5.0821e+04       5.4659e+00       -2.9180e-01        1.000           3.7
   8      4.0447e+04       5.5159e+00       -3.2999e-01        1.000           4.1
   9      3.2190e+04       5.5782e+00       -4.1163e-01        0.999           4.5
  10      2.5619e+04       5.6518e+00       -4.6982e-01        1.000           5.0
  11      2.0389e+04       5.7351e+00       -5.1966e-01        0.998           5.4
  12      1.6227e+04       5.8155e+00       -5.7704e-01        0.999           5.9
  13      1.2914e+04       5.9105e+00       -6.1892e-01        1.000           6.3
  14      1.0278e+04       6.0159e+00       -6.6614e-01        1.000           6.9
  15      8.1797e+03       6.1107e+00       -7.0655e-01        1.000           7.3
  16      6.5099e+03       6.2221e+00       -7.4885e-01        1.000           7.7
  17      5.1809e+03       6.3336e+00       -7.8779e-01        1.000           8.2
  18      4.1233e+03       6.4505e+00       -8.1769e-01        0.999           8.7
  19      3.2816e+03       6.5733e+00       -8.5347e-01        0.999           9.1
  20      2.6117e+03       6.6960e+00       -8.8726e-01        1.000           9.5
  21      2.0785e+03       6.8309e+00       -9.1830e-01        1.000          10.2
  22      1.6542e+03       6.9665e+00       -9.5172e-01        1.000          10.9
  23      1.3165e+03       7.0968e+00       -9.8555e-01        1.000          11.4
  24      1.0478e+03       7.2351e+00       -1.0217e+00        1.000          11.8
  25      8.3387e+02       7.3787e+00       -1.0599e+00        1.000          12.3
  26      6.6364e+02       7.5279e+00       -1.0978e+00        1.000          12.8
  27      5.2816e+02       7.6815e+00       -1.1374e+00        1.000          13.2
  28      4.2034e+02       7.8417e+00       -1.1789e+00        0.999          13.6
  29      3.3453e+02       8.0073e+00       -1.2234e+00        0.999          14.1
  30      2.6624e+02       8.1777e+00       -1.2703e+00        0.999          14.5
  31      2.1189e+02       8.3539e+00       -1.3172e+00        0.999          14.9
  32      1.6864e+02       8.5377e+00       -1.3726e+00        0.999          15.3
  33      1.3421e+02       8.7296e+00       -1.4264e+00        0.999          15.8
  34      1.0681e+02       8.9303e+00       -1.4893e+00        0.999          16.2
  35      8.5008e+01       9.1410e+00       -1.5483e+00        0.999          16.7
  36      6.7654e+01       9.3587e+00       -1.6182e+00        0.999          17.3
  37      5.3524e+01       9.5801e+00       -1.6840e+00        0.999          18.5
  38      4.1896e+01       9.8353e+00       -1.7540e+00        0.999          20.1
  39      3.2409e+01       1.0121e+01       -1.8309e+00        0.999          21.2
  40      2.4746e+01       1.0445e+01       -1.9073e+00        0.999          22.4
  41      1.8624e+01       1.0815e+01       -1.9752e+00        0.999          23.7
  42      1.3792e+01       1.1192e+01       -2.0234e+00        0.999          25.6
  43      1.0031e+01       1.1695e+01       -2.0489e+00        0.999          28.2
  44      7.1499e+00       1.2230e+01       -2.0061e+00        0.999          30.5
  45      4.9825e+00       1.2788e+01       -1.8753e+00        0.999          32.7
  46      3.3858e+00       1.3309e+01       -1.6383e+00        0.999          35.4
  47      2.2374e+00       1.3747e+01       -1.3133e+00        0.999          38.9
  48      1.4343e+00       1.4094e+01       -9.6246e-01        0.999          44.3
  49      8.9031e-01       1.4375e+01       -5.5803e-01        0.998          51.2
  50      5.3506e-01       1.4578e+01       -4.2904e-01        0.999          61.1
  51      3.1211e-01       1.4818e+01       -2.6726e-01        0.999          76.1
  52      1.7783e-01       1.4492e+01       -1.4238e-01        1.000         100.5
  53      1.0000e-01       1.4761e+01       -9.4598e-02        0.999         136.4

