File.......:  600eis 378h - JAN,09.2015

System.....:  
Potential..:  0.000V
Current....:  -1.078uA
Temperature:  -0.8+-0.1C
Time.......:  15:42:10 - 15:44:35
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.0510e+00        2.5313e-01        1.000           0.0
   2      1.5917e+05       5.0808e+00        1.2645e-01        1.000           1.0
   3      1.2668e+05       5.0989e+00        2.9350e-02        0.999           1.5
   4      1.0082e+05       5.1327e+00       -6.3346e-02        1.000           1.9
   5      8.0237e+04       5.1862e+00       -1.5365e-01        0.999           2.3
   6      6.3857e+04       5.2114e+00       -2.0982e-01        0.999           2.7
   7      5.0821e+04       5.2709e+00       -2.8950e-01        1.000           3.2
   8      4.0447e+04       5.3234e+00       -3.3117e-01        0.999           3.6
   9      3.2190e+04       5.4038e+00       -4.0769e-01        0.999           4.0
  10      2.5619e+04       5.4724e+00       -4.7194e-01        1.000           4.4
  11      2.0389e+04       5.5768e+00       -5.2423e-01        1.000           4.9
  12      1.6227e+04       5.6617e+00       -5.6579e-01        0.999           5.3
  13      1.2914e+04       5.7572e+00       -6.1313e-01        1.000           5.7
  14      1.0278e+04       5.8666e+00       -6.5649e-01        1.000           6.1
  15      8.1797e+03       5.9686e+00       -6.9205e-01        0.999           6.6
  16      6.5099e+03       6.0775e+00       -7.2705e-01        1.000           7.0
  17      5.1809e+03       6.1908e+00       -7.6142e-01        1.000           7.4
  18      4.1233e+03       6.3150e+00       -7.9575e-01        1.000           7.9
  19      3.2816e+03       6.4331e+00       -8.2191e-01        1.000           8.3
  20      2.6117e+03       6.5521e+00       -8.5345e-01        1.000           8.7
  21      2.0785e+03       6.6806e+00       -8.8249e-01        1.000           9.2
  22      1.6542e+03       6.8137e+00       -9.2052e-01        1.000           9.8
  23      1.3165e+03       6.9492e+00       -9.4255e-01        1.000          10.5
  24      1.0478e+03       7.0959e+00       -9.7804e-01        1.000          10.9
  25      8.3387e+02       7.2341e+00       -1.0129e+00        1.000          11.3
  26      6.6364e+02       7.3842e+00       -1.0461e+00        1.000          11.8
  27      5.2816e+02       7.5389e+00       -1.0838e+00        1.000          12.2
  28      4.2034e+02       7.7050e+00       -1.1284e+00        1.000          12.6
  29      3.3453e+02       7.8762e+00       -1.1702e+00        0.999          13.1
  30      2.6624e+02       8.0530e+00       -1.2103e+00        1.000          13.5
  31      2.1189e+02       8.2353e+00       -1.2501e+00        0.999          13.9
  32      1.6864e+02       8.4228e+00       -1.2959e+00        0.999          14.3
  33      1.3421e+02       8.6163e+00       -1.3396e+00        0.999          14.7
  34      1.0681e+02       8.8148e+00       -1.3831e+00        0.999          15.2
  35      8.5008e+01       9.0306e+00       -1.4248e+00        0.999          15.7
  36      6.7654e+01       9.2523e+00       -1.4662e+00        0.999          16.1
  37      5.3524e+01       9.4669e+00       -1.4880e+00        0.999          17.4
  38      4.1896e+01       9.7184e+00       -1.5162e+00        0.999          19.0
  39      3.2409e+01       9.9975e+00       -1.5299e+00        0.999          20.1
  40      2.4746e+01       1.0269e+01       -1.5170e+00        0.999          21.3
  41      1.8624e+01       1.0568e+01       -1.4767e+00        0.999          22.6
  42      1.3792e+01       1.0873e+01       -1.4043e+00        0.999          24.0
  43      1.0031e+01       1.1190e+01       -1.2909e+00        0.999          25.6
  44      7.1499e+00       1.1434e+01       -1.1195e+00        0.999          27.4
  45      4.9825e+00       1.1648e+01       -9.1508e-01        0.999          29.7
  46      3.3858e+00       1.1802e+01       -7.0398e-01        0.999          32.4
  47      2.2374e+00       1.1880e+01       -5.0436e-01        0.999          35.8
  48      1.4343e+00       1.1950e+01       -3.4055e-01        1.000          41.2
  49      8.9031e-01       1.1968e+01       -2.1663e-01        0.999          48.0
  50      5.3506e-01       1.2095e+01       -1.4037e-01        0.999          57.9
  51      3.1211e-01       1.2356e+01       -8.8845e-02        0.999          72.9
  52      1.7783e-01       1.2196e+01       -4.4800e-02        0.999          97.3
  53      1.0000e-01       1.1991e+01       -3.0693e-02        1.000         133.2

