File.......:  600eis 143h - DEC,30.2014

System.....:  
Potential..:  -0.001V
Current....:  -37.598uA
Temperature:  -0.9+-0.1C
Time.......:  18:36:02 - 18:38:26
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.5495e+00        2.5489e-01        1.000           0.0
   2      1.5917e+05       4.5662e+00        1.4447e-01        0.999           1.1
   3      1.2668e+05       4.5862e+00        4.3276e-02        1.000           1.5
   4      1.0082e+05       4.6105e+00       -4.4781e-02        1.000           1.9
   5      8.0237e+04       4.6430e+00       -1.2240e-01        1.000           2.4
   6      6.3857e+04       4.6824e+00       -1.8720e-01        1.000           2.8
   7      5.0821e+04       4.7261e+00       -2.5187e-01        1.000           3.2
   8      4.0447e+04       4.7758e+00       -3.0849e-01        1.000           3.7
   9      3.2190e+04       4.8337e+00       -3.6222e-01        1.000           4.1
  10      2.5619e+04       4.8992e+00       -4.1357e-01        1.000           4.5
  11      2.0389e+04       4.9707e+00       -4.5904e-01        1.000           5.0
  12      1.6227e+04       5.0469e+00       -5.0095e-01        1.000           5.4
  13      1.2914e+04       5.1301e+00       -5.3567e-01        1.000           5.8
  14      1.0278e+04       5.2151e+00       -5.7147e-01        1.000           6.3
  15      8.1797e+03       5.3035e+00       -6.0409e-01        1.000           6.7
  16      6.5099e+03       5.3971e+00       -6.2993e-01        1.000           7.1
  17      5.1809e+03       5.4906e+00       -6.5727e-01        1.000           7.6
  18      4.1233e+03       5.5867e+00       -6.8308e-01        1.000           8.0
  19      3.2816e+03       5.6876e+00       -7.0991e-01        0.999           8.4
  20      2.6117e+03       5.7897e+00       -7.3482e-01        1.000           8.9
  21      2.0785e+03       5.8954e+00       -7.5809e-01        0.999           9.3
  22      1.6542e+03       6.0032e+00       -7.8344e-01        0.999           9.7
  23      1.3165e+03       6.1136e+00       -8.0979e-01        1.000          10.2
  24      1.0478e+03       6.2314e+00       -8.3495e-01        0.999          10.6
  25      8.3387e+02       6.3514e+00       -8.6271e-01        0.999          11.0
  26      6.6364e+02       6.4772e+00       -8.9028e-01        0.999          11.5
  27      5.2816e+02       6.6086e+00       -9.1784e-01        0.999          11.9
  28      4.2034e+02       6.7522e+00       -9.4838e-01        0.999          12.6
  29      3.3453e+02       6.8924e+00       -9.7663e-01        0.999          13.3
  30      2.6624e+02       7.0370e+00       -1.0044e+00        0.999          13.7
  31      2.1189e+02       7.1885e+00       -1.0304e+00        0.999          14.1
  32      1.6864e+02       7.3478e+00       -1.0561e+00        0.999          14.6
  33      1.3421e+02       7.5128e+00       -1.0774e+00        0.999          15.0
  34      1.0681e+02       7.6842e+00       -1.0935e+00        0.999          15.4
  35      8.5008e+01       7.8632e+00       -1.1022e+00        0.999          15.9
  36      6.7654e+01       8.0455e+00       -1.1039e+00        0.999          16.4
  37      5.3524e+01       8.2325e+00       -1.0922e+00        0.999          17.7
  38      4.1896e+01       8.4331e+00       -1.0619e+00        0.999          19.2
  39      3.2409e+01       8.6370e+00       -1.0133e+00        0.999          20.4
  40      2.4746e+01       8.8361e+00       -9.4185e-01        0.999          21.6
  41      1.8624e+01       9.0263e+00       -8.4466e-01        0.999          22.9
  42      1.3792e+01       9.1894e+00       -7.3350e-01        0.999          24.3
  43      1.0031e+01       9.3319e+00       -6.0726e-01        0.999          25.9
  44      7.1499e+00       9.4329e+00       -4.7526e-01        0.999          27.7
  45      4.9825e+00       9.5235e+00       -3.5754e-01        0.999          30.0
  46      3.3858e+00       9.5909e+00       -2.5956e-01        0.999          32.7
  47      2.2374e+00       9.6385e+00       -1.7981e-01        0.999          36.1
  48      1.4343e+00       9.6808e+00       -1.1880e-01        0.999          41.5
  49      8.9031e-01       9.7438e+00       -7.5459e-02        0.999          48.3
  50      5.3506e-01       9.8108e+00       -4.8594e-02        0.999          58.3
  51      3.1211e-01       9.7078e+00       -2.6606e-02        0.999          73.3
  52      1.7783e-01       9.5541e+00       -1.7765e-02        0.999          97.7
  53      1.0000e-01       9.7961e+00       -8.7771e-03        0.999         133.6

