File.......:  600eis 882h - JAN,30.2015

System.....:  
Potential..:  -0.001V
Current....:  -19.196uA
Temperature:  -0.7+-0.1C
Time.......:  18:05:30 - 18:07:54
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.3600e+00        2.7644e-01        1.000           0.0
   2      1.5917e+05       5.4008e+00        1.4299e-01        1.000           1.0
   3      1.2668e+05       5.4373e+00        4.5951e-02        0.999           1.5
   4      1.0082e+05       5.4765e+00       -5.7783e-02        0.999           1.9
   5      8.0237e+04       5.5039e+00       -1.4703e-01        1.000           2.3
   6      6.3857e+04       5.5568e+00       -2.1993e-01        0.999           2.7
   7      5.0821e+04       5.6130e+00       -2.9276e-01        1.000           3.2
   8      4.0447e+04       5.6788e+00       -3.6691e-01        1.000           3.6
   9      3.2190e+04       5.7454e+00       -4.2067e-01        1.000           4.0
  10      2.5619e+04       5.8188e+00       -4.8072e-01        1.000           4.4
  11      2.0389e+04       5.8965e+00       -5.4214e-01        1.000           4.9
  12      1.6227e+04       5.9926e+00       -5.9280e-01        1.000           5.3
  13      1.2914e+04       6.0893e+00       -6.3985e-01        1.000           5.7
  14      1.0278e+04       6.1940e+00       -6.9113e-01        1.000           6.2
  15      8.1797e+03       6.3015e+00       -7.4056e-01        1.000           6.6
  16      6.5099e+03       6.4128e+00       -7.7891e-01        1.000           7.0
  17      5.1809e+03       6.5386e+00       -8.1290e-01        1.000           7.5
  18      4.1233e+03       6.6613e+00       -8.4868e-01        1.000           7.9
  19      3.2816e+03       6.7853e+00       -8.8142e-01        1.000           8.3
  20      2.6117e+03       6.9133e+00       -9.1492e-01        1.000           8.8
  21      2.0785e+03       7.0424e+00       -9.4569e-01        1.000           9.2
  22      1.6542e+03       7.1836e+00       -9.8220e-01        0.999           9.6
  23      1.3165e+03       7.3154e+00       -1.0135e+00        1.000          10.1
  24      1.0478e+03       7.4566e+00       -1.0538e+00        1.000          10.5
  25      8.3387e+02       7.6079e+00       -1.0818e+00        0.999          10.9
  26      6.6364e+02       7.7645e+00       -1.1208e+00        1.000          11.4
  27      5.2816e+02       7.9176e+00       -1.1642e+00        1.000          11.8
  28      4.2034e+02       8.0835e+00       -1.2053e+00        0.999          12.2
  29      3.3453e+02       8.2530e+00       -1.2554e+00        0.999          12.6
  30      2.6624e+02       8.4265e+00       -1.3004e+00        0.999          13.1
  31      2.1189e+02       8.6099e+00       -1.3568e+00        0.999          13.5
  32      1.6864e+02       8.7946e+00       -1.4064e+00        0.999          13.9
  33      1.3421e+02       8.9943e+00       -1.4646e+00        0.999          14.3
  34      1.0681e+02       9.2006e+00       -1.5253e+00        0.999          14.8
  35      8.5008e+01       9.4167e+00       -1.5899e+00        0.999          15.3
  36      6.7654e+01       9.6399e+00       -1.6608e+00        0.999          15.7
  37      5.3524e+01       9.8560e+00       -1.7351e+00        0.999          17.0
  38      4.1896e+01       1.0121e+01       -1.8051e+00        0.999          18.6
  39      3.2409e+01       1.0421e+01       -1.8867e+00        0.999          19.7
  40      2.4746e+01       1.0747e+01       -1.9672e+00        0.999          20.9
  41      1.8624e+01       1.1118e+01       -2.0406e+00        0.999          22.2
  42      1.3792e+01       1.1532e+01       -2.1038e+00        0.999          23.7
  43      1.0031e+01       1.2007e+01       -2.1298e+00        0.999          25.2
  44      7.1499e+00       1.2541e+01       -2.0914e+00        0.999          27.1
  45      4.9825e+00       1.3102e+01       -1.9625e+00        0.999          29.3
  46      3.3858e+00       1.3622e+01       -1.7172e+00        0.999          32.0
  47      2.2374e+00       1.4029e+01       -1.3725e+00        0.999          35.4
  48      1.4343e+00       1.4354e+01       -1.0013e+00        0.999          40.8
  49      8.9031e-01       1.4582e+01       -6.7879e-01        0.999          47.6
  50      5.3506e-01       1.4770e+01       -4.4118e-01        0.999          57.5
  51      3.1211e-01       1.5087e+01       -2.8017e-01        0.999          72.5
  52      1.7783e-01       1.4970e+01       -1.5179e-01        1.000          97.0
  53      1.0000e-01       1.4784e+01       -1.0128e-01        0.999         132.9

