File.......:  600eis 25h - DEC,25.2014

System.....:  
Potential..:  -0.001V
Current....:  -35.298uA
Temperature:  -0.8+-0.1C
Time.......:  20:37:24 - 20:39:48
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.6566e+00        3.9924e-01        0.999           0.0
   2      1.5917e+05       4.6742e+00        2.5550e-01        0.998           1.2
   3      1.2668e+05       4.7021e+00        1.3825e-01        0.998           1.6
   4      1.0082e+05       4.7352e+00        2.9172e-02        0.999           2.0
   5      8.0237e+04       4.7682e+00       -6.2780e-02        0.999           2.5
   6      6.3857e+04       4.8067e+00       -1.4386e-01        0.999           2.9
   7      5.0821e+04       4.8530e+00       -2.1592e-01        0.999           3.3
   8      4.0447e+04       4.9005e+00       -2.8350e-01        0.999           3.7
   9      3.2190e+04       4.9577e+00       -3.4247e-01        0.999           4.1
  10      2.5619e+04       5.0254e+00       -3.9839e-01        1.000           4.6
  11      2.0389e+04       5.0926e+00       -4.4883e-01        0.999           5.0
  12      1.6227e+04       5.1665e+00       -4.9441e-01        1.000           5.4
  13      1.2914e+04       5.2420e+00       -5.3603e-01        0.999           5.8
  14      1.0278e+04       5.3306e+00       -5.7369e-01        0.999           6.3
  15      8.1797e+03       5.4270e+00       -6.0966e-01        0.999           6.7
  16      6.5099e+03       5.5349e+00       -6.4222e-01        1.000           7.1
  17      5.1809e+03       5.6412e+00       -6.7148e-01        1.000           7.6
  18      4.1233e+03       5.7516e+00       -6.9994e-01        1.000           8.0
  19      3.2816e+03       5.8641e+00       -7.2552e-01        1.000           8.4
  20      2.6117e+03       5.9739e+00       -7.5150e-01        1.000           8.8
  21      2.0785e+03       6.0839e+00       -7.7679e-01        1.000           9.3
  22      1.6542e+03       6.1999e+00       -8.0129e-01        1.000           9.7
  23      1.3165e+03       6.3198e+00       -8.2698e-01        1.000          10.1
  24      1.0478e+03       6.4420e+00       -8.5268e-01        1.000          10.6
  25      8.3387e+02       6.5676e+00       -8.7819e-01        1.000          11.0
  26      6.6364e+02       6.6965e+00       -9.0396e-01        1.000          11.4
  27      5.2816e+02       6.8291e+00       -9.2896e-01        1.000          11.8
  28      4.2034e+02       6.9644e+00       -9.5492e-01        1.000          12.3
  29      3.3453e+02       7.1029e+00       -9.7809e-01        1.000          12.7
  30      2.6624e+02       7.2489e+00       -9.9933e-01        0.999          13.1
  31      2.1189e+02       7.4033e+00       -1.0171e+00        0.999          13.5
  32      1.6864e+02       7.5636e+00       -1.0314e+00        0.999          13.9
  33      1.3421e+02       7.7282e+00       -1.0410e+00        0.999          14.4
  34      1.0681e+02       7.8953e+00       -1.0414e+00        0.999          14.8
  35      8.5008e+01       8.0618e+00       -1.0317e+00        0.999          15.3
  36      6.7654e+01       8.2299e+00       -1.0120e+00        0.999          15.8
  37      5.3524e+01       8.3854e+00       -9.7099e-01        0.999          17.0
  38      4.1896e+01       8.5455e+00       -9.1204e-01        0.999          18.6
  39      3.2409e+01       8.6993e+00       -8.3858e-01        0.999          19.7
  40      2.4746e+01       8.8427e+00       -7.4589e-01        0.999          20.9
  41      1.8624e+01       8.9687e+00       -6.4065e-01        0.999          22.2
  42      1.3792e+01       9.0710e+00       -5.3372e-01        0.999          23.6
  43      1.0031e+01       9.1498e+00       -4.2592e-01        0.999          25.2
  44      7.1499e+00       9.1994e+00       -3.2401e-01        0.999          27.1
  45      4.9825e+00       9.2482e+00       -2.3840e-01        0.999          29.3
  46      3.3858e+00       9.3148e+00       -1.7215e-01        0.999          32.0
  47      2.2374e+00       9.3693e+00       -1.1877e-01        0.999          35.4
  48      1.4343e+00       9.4670e+00       -7.9280e-02        0.999          40.8
  49      8.9031e-01       9.5868e+00       -5.1308e-02        0.999          47.6
  50      5.3506e-01       9.7366e+00       -3.4909e-02        0.999          57.5
  51      3.1211e-01       9.6083e+00       -1.8013e-02        0.999          72.5
  52      1.7783e-01       9.2849e+00       -1.1879e-02        0.999          96.9
  53      1.0000e-01       9.6363e+00       -1.0908e-02        1.000         132.8

