File.......:  600eis 664h - JAN,21.2015

System.....:  
Potential..:  0.000V
Current....:  12.529uA
Temperature:  -0.8+-0.1C
Time.......:  15:16:17 - 15:18:43
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.0867e+00        2.5965e-01        1.000           0.0
   2      1.5917e+05       5.1069e+00        1.4452e-01        1.000           1.3
   3      1.2668e+05       5.1309e+00        3.8061e-02        0.999           1.7
   4      1.0082e+05       5.1619e+00       -6.3120e-02        1.000           2.1
   5      8.0237e+04       5.2056e+00       -1.4211e-01        1.000           2.5
   6      6.3857e+04       5.2477e+00       -2.1556e-01        1.000           3.0
   7      5.0821e+04       5.2951e+00       -2.8746e-01        1.000           3.4
   8      4.0447e+04       5.3557e+00       -3.4518e-01        1.000           3.8
   9      3.2190e+04       5.4163e+00       -4.0092e-01        1.000           4.2
  10      2.5619e+04       5.4826e+00       -4.6285e-01        1.000           4.7
  11      2.0389e+04       5.5643e+00       -5.1442e-01        1.000           5.1
  12      1.6227e+04       5.6538e+00       -5.6297e-01        1.000           5.5
  13      1.2914e+04       5.7485e+00       -6.0908e-01        1.000           6.0
  14      1.0278e+04       5.8487e+00       -6.5076e-01        1.000           6.4
  15      8.1797e+03       5.9536e+00       -6.9131e-01        1.000           6.8
  16      6.5099e+03       6.0654e+00       -7.2893e-01        1.000           7.3
  17      5.1809e+03       6.1782e+00       -7.6327e-01        1.000           7.7
  18      4.1233e+03       6.2964e+00       -7.9595e-01        1.000           8.1
  19      3.2816e+03       6.4164e+00       -8.2583e-01        1.000           8.6
  20      2.6117e+03       6.5388e+00       -8.5639e-01        1.000           9.0
  21      2.0785e+03       6.6681e+00       -8.8849e-01        1.000           9.4
  22      1.6542e+03       6.8158e+00       -9.1993e-01        1.000          10.1
  23      1.3165e+03       6.9512e+00       -9.5332e-01        1.000          10.8
  24      1.0478e+03       7.0897e+00       -9.8695e-01        1.000          11.3
  25      8.3387e+02       7.2346e+00       -1.0208e+00        1.000          11.7
  26      6.6364e+02       7.3836e+00       -1.0607e+00        1.000          12.2
  27      5.2816e+02       7.5378e+00       -1.0989e+00        0.999          12.6
  28      4.2034e+02       7.7001e+00       -1.1426e+00        1.000          13.0
  29      3.3453e+02       7.8679e+00       -1.1874e+00        0.999          13.5
  30      2.6624e+02       8.0396e+00       -1.2319e+00        0.999          13.9
  31      2.1189e+02       8.2200e+00       -1.2811e+00        0.999          14.3
  32      1.6864e+02       8.4103e+00       -1.3333e+00        0.999          14.7
  33      1.3421e+02       8.6067e+00       -1.3866e+00        0.999          15.2
  34      1.0681e+02       8.8191e+00       -1.4442e+00        0.999          15.6
  35      8.5008e+01       9.0336e+00       -1.5055e+00        0.999          16.1
  36      6.7654e+01       9.2639e+00       -1.5698e+00        0.999          16.6
  37      5.3524e+01       9.5185e+00       -1.6350e+00        0.999          17.8
  38      4.1896e+01       9.7996e+00       -1.6995e+00        0.999          19.4
  39      3.2409e+01       1.0107e+01       -1.7682e+00        0.999          20.6
  40      2.4746e+01       1.0450e+01       -1.8296e+00        0.999          21.8
  41      1.8624e+01       1.0854e+01       -1.8840e+00        0.999          23.1
  42      1.3792e+01       1.1295e+01       -1.9167e+00        0.999          24.6
  43      1.0031e+01       1.1779e+01       -1.9040e+00        0.999          26.2
  44      7.1499e+00       1.2285e+01       -1.8281e+00        0.999          28.0
  45      4.9825e+00       1.2813e+01       -1.6644e+00        0.999          30.2
  46      3.3858e+00       1.3279e+01       -1.4152e+00        0.999          32.9
  47      2.2374e+00       1.3632e+01       -1.1021e+00        0.999          36.3
  48      1.4343e+00       1.3897e+01       -7.8909e-01        0.999          41.7
  49      8.9031e-01       1.4030e+01       -5.1995e-01        0.999          48.6
  50      5.3506e-01       1.3900e+01       -3.1569e-01        0.999          58.5
  51      3.1211e-01       1.3817e+01       -1.8891e-01        0.999          73.4
  52      1.7783e-01       1.4043e+01       -1.1625e-01        1.000          97.9
  53      1.0000e-01       1.4042e+01       -6.3272e-02        0.999         133.8

