File.......:  600eis 736h - JAN,24.2015

System.....:  
Potential..:  0.000V
Current....:  11.251uA
Temperature:  -0.8+-0.1C
Time.......:  15:56:57 - 15:59:22
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.1555e+00        3.6509e-01        1.000           0.0
   2      1.5917e+05       5.1866e+00        2.2122e-01        1.000           1.0
   3      1.2668e+05       5.2262e+00        1.0361e-01        1.000           1.5
   4      1.0082e+05       5.2607e+00       -8.2280e-03        1.000           1.9
   5      8.0237e+04       5.3018e+00       -9.9775e-02        1.000           2.3
   6      6.3857e+04       5.3465e+00       -1.8306e-01        1.000           2.8
   7      5.0821e+04       5.3997e+00       -2.5714e-01        1.000           3.2
   8      4.0447e+04       5.4598e+00       -3.2485e-01        1.000           3.6
   9      3.2190e+04       5.5263e+00       -3.8893e-01        1.000           4.0
  10      2.5619e+04       5.5962e+00       -4.5184e-01        1.000           4.5
  11      2.0389e+04       5.6758e+00       -5.0716e-01        1.000           4.9
  12      1.6227e+04       5.7637e+00       -5.5949e-01        1.000           5.3
  13      1.2914e+04       5.8622e+00       -6.0871e-01        1.000           5.8
  14      1.0278e+04       5.9629e+00       -6.5530e-01        1.000           6.2
  15      8.1797e+03       6.0676e+00       -6.9983e-01        1.000           6.6
  16      6.5099e+03       6.1785e+00       -7.3906e-01        1.000           7.1
  17      5.1809e+03       6.2974e+00       -7.7691e-01        1.000           7.5
  18      4.1233e+03       6.4188e+00       -8.1259e-01        1.000           7.9
  19      3.2816e+03       6.5448e+00       -8.4580e-01        1.000           8.4
  20      2.6117e+03       6.6757e+00       -8.7992e-01        1.000           8.8
  21      2.0785e+03       6.8120e+00       -9.1379e-01        1.000           9.2
  22      1.6542e+03       6.9468e+00       -9.4607e-01        1.000           9.7
  23      1.3165e+03       7.0844e+00       -9.7972e-01        1.000          10.1
  24      1.0478e+03       7.2269e+00       -1.0140e+00        1.000          10.5
  25      8.3387e+02       7.3828e+00       -1.0502e+00        1.000          11.0
  26      6.6364e+02       7.5373e+00       -1.0912e+00        1.000          11.4
  27      5.2816e+02       7.6990e+00       -1.1297e+00        1.000          11.8
  28      4.2034e+02       7.8661e+00       -1.1747e+00        1.000          12.3
  29      3.3453e+02       8.0433e+00       -1.2192e+00        1.000          12.7
  30      2.6624e+02       8.2107e+00       -1.2650e+00        1.000          13.1
  31      2.1189e+02       8.3865e+00       -1.3165e+00        0.999          13.6
  32      1.6864e+02       8.5768e+00       -1.3693e+00        0.999          14.0
  33      1.3421e+02       8.7774e+00       -1.4251e+00        0.999          14.4
  34      1.0681e+02       8.9848e+00       -1.4883e+00        0.999          14.8
  35      8.5008e+01       9.2022e+00       -1.5486e+00        0.999          15.3
  36      6.7654e+01       9.4303e+00       -1.6165e+00        0.999          15.8
  37      5.3524e+01       9.6747e+00       -1.6843e+00        0.999          17.1
  38      4.1896e+01       9.9563e+00       -1.7579e+00        0.999          18.7
  39      3.2409e+01       1.0272e+01       -1.8404e+00        0.999          19.8
  40      2.4746e+01       1.0631e+01       -1.9206e+00        0.999          21.0
  41      1.8624e+01       1.1026e+01       -1.9905e+00        0.999          22.3
  42      1.3792e+01       1.1477e+01       -2.0473e+00        0.999          23.7
  43      1.0031e+01       1.1968e+01       -2.0612e+00        0.999          25.3
  44      7.1499e+00       1.2509e+01       -2.0115e+00        0.999          27.2
  45      4.9825e+00       1.3074e+01       -1.8688e+00        0.999          29.4
  46      3.3858e+00       1.3629e+01       -1.6279e+00        0.999          32.1
  47      2.2374e+00       1.4041e+01       -1.2925e+00        0.999          35.5
  48      1.4343e+00       1.4352e+01       -9.3525e-01        0.999          41.5
  49      8.9031e-01       1.4479e+01       -6.1942e-01        0.999          48.3
  50      5.3506e-01       1.4378e+01       -3.7783e-01        0.999          58.2
  51      3.1211e-01       1.4268e+01       -2.2488e-01        1.000          73.2
  52      1.7783e-01       1.4494e+01       -1.3774e-01        1.000          97.7
  53      1.0000e-01       1.4487e+01       -6.6598e-02        0.999         133.6

