File.......:  600eis 68h - DEC,27.2014

System.....:  
Potential..:  -0.001V
Current....:  -37.191uA
Temperature:  -0.8+-0.1C
Time.......:  15:27:49 - 15:30:14
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.5703e+00        3.8372e-01        0.999           0.0
   2      1.5917e+05       4.5877e+00        2.4219e-01        0.998           1.0
   3      1.2668e+05       4.6146e+00        1.2820e-01        0.998           1.5
   4      1.0082e+05       4.6480e+00       -3.4863e-03        1.000           2.1
   5      8.0237e+04       4.6902e+00       -9.4093e-02        0.999           2.8
   6      6.3857e+04       4.7266e+00       -1.6770e-01        1.000           3.2
   7      5.0821e+04       4.7751e+00       -2.2979e-01        1.000           3.6
   8      4.0447e+04       4.8276e+00       -2.9758e-01        1.000           4.1
   9      3.2190e+04       4.8980e+00       -3.5103e-01        0.999           4.5
  10      2.5619e+04       4.9597e+00       -4.1064e-01        1.000           4.9
  11      2.0389e+04       5.0329e+00       -4.5295e-01        1.000           5.3
  12      1.6227e+04       5.1252e+00       -5.0706e-01        1.000           5.8
  13      1.2914e+04       5.2073e+00       -5.4130e-01        1.000           6.2
  14      1.0278e+04       5.2947e+00       -5.7653e-01        1.000           6.6
  15      8.1797e+03       5.3923e+00       -6.1224e-01        1.000           7.1
  16      6.5099e+03       5.4895e+00       -6.4329e-01        1.000           7.5
  17      5.1809e+03       5.5920e+00       -6.7342e-01        0.999           7.9
  18      4.1233e+03       5.6985e+00       -6.9945e-01        1.000           8.3
  19      3.2816e+03       5.8078e+00       -7.2766e-01        1.000           8.8
  20      2.6117e+03       5.9142e+00       -7.5092e-01        1.000           9.2
  21      2.0785e+03       6.0263e+00       -7.7779e-01        1.000           9.6
  22      1.6542e+03       6.1371e+00       -7.9962e-01        1.000          10.1
  23      1.3165e+03       6.2576e+00       -8.2721e-01        1.000          10.5
  24      1.0478e+03       6.3767e+00       -8.5348e-01        1.000          10.9
  25      8.3387e+02       6.5049e+00       -8.8042e-01        1.000          11.3
  26      6.6364e+02       6.6336e+00       -9.0641e-01        1.000          11.7
  27      5.2816e+02       6.7659e+00       -9.3372e-01        0.999          12.2
  28      4.2034e+02       6.9078e+00       -9.5900e-01        1.000          12.9
  29      3.3453e+02       7.0501e+00       -9.8378e-01        0.999          13.5
  30      2.6624e+02       7.1962e+00       -1.0067e+00        0.999          14.0
  31      2.1189e+02       7.3465e+00       -1.0283e+00        0.999          14.4
  32      1.6864e+02       7.5064e+00       -1.0453e+00        0.999          14.8
  33      1.3421e+02       7.6697e+00       -1.0558e+00        0.999          15.2
  34      1.0681e+02       7.8379e+00       -1.0615e+00        0.999          15.7
  35      8.5008e+01       8.0080e+00       -1.0544e+00        0.999          16.1
  36      6.7654e+01       8.1800e+00       -1.0393e+00        0.999          16.6
  37      5.3524e+01       8.3407e+00       -1.0028e+00        0.999          17.9
  38      4.1896e+01       8.5089e+00       -9.5011e-01        0.999          19.4
  39      3.2409e+01       8.6736e+00       -8.8114e-01        0.999          20.6
  40      2.4746e+01       8.8254e+00       -7.9143e-01        0.999          21.8
  41      1.8624e+01       8.9609e+00       -6.8534e-01        0.999          23.0
  42      1.3792e+01       9.0688e+00       -5.7533e-01        0.999          24.5
  43      1.0031e+01       9.1659e+00       -4.6433e-01        0.999          26.1
  44      7.1499e+00       9.2256e+00       -3.5547e-01        0.999          27.9
  45      4.9825e+00       9.2700e+00       -2.6214e-01        0.999          30.1
  46      3.3858e+00       9.2820e+00       -1.8654e-01        0.999          32.8
  47      2.2374e+00       9.2851e+00       -1.2882e-01        0.999          36.2
  48      1.4343e+00       9.2798e+00       -8.2484e-02        0.999          41.6
  49      8.9031e-01       9.2686e+00       -5.2495e-02        0.999          48.4
  50      5.3506e-01       9.3299e+00       -3.3599e-02        0.999          58.4
  51      3.1211e-01       9.5606e+00       -2.1427e-02        0.999          73.3
  52      1.7783e-01       9.3946e+00       -9.2391e-03        0.999          97.8
  53      1.0000e-01       9.4024e+00       -1.6130e-02        1.000         133.7

