File.......:  600eis 712h - JAN,23.2015

System.....:  
Potential..:  0.000V
Current....:  17.455uA
Temperature:  -0.8+-0.0C
Time.......:  15:04:44 - 15:07:12
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.2350e+00        2.7137e-01        1.000           0.0
   2      1.5917e+05       5.2378e+00        1.4088e-01        1.000           2.7
   3      1.2668e+05       5.2762e+00        5.2739e-02        0.998           3.1
   4      1.0082e+05       5.3041e+00       -6.3291e-02        1.000           3.6
   5      8.0237e+04       5.3469e+00       -1.4109e-01        1.000           4.0
   6      6.3857e+04       5.4054e+00       -2.2628e-01        0.999           4.5
   7      5.0821e+04       5.4558e+00       -2.8814e-01        1.000           4.9
   8      4.0447e+04       5.5112e+00       -3.5000e-01        1.000           5.3
   9      3.2190e+04       5.5727e+00       -4.1263e-01        1.000           5.8
  10      2.5619e+04       5.6435e+00       -4.7380e-01        1.000           6.2
  11      2.0389e+04       5.7239e+00       -5.2977e-01        0.999           6.7
  12      1.6227e+04       5.8063e+00       -5.8101e-01        1.000           7.1
  13      1.2914e+04       5.9048e+00       -6.2534e-01        1.000           7.5
  14      1.0278e+04       6.0118e+00       -6.7122e-01        1.000           8.0
  15      8.1797e+03       6.1251e+00       -7.1184e-01        1.000           8.4
  16      6.5099e+03       6.2404e+00       -7.4639e-01        1.000           8.8
  17      5.1809e+03       6.3590e+00       -7.9010e-01        1.000           9.4
  18      4.1233e+03       6.4860e+00       -8.2214e-01        1.000           9.8
  19      3.2816e+03       6.6190e+00       -8.5623e-01        1.000          10.2
  20      2.6117e+03       6.7718e+00       -8.9105e-01        1.000          10.9
  21      2.0785e+03       6.9054e+00       -9.2591e-01        0.999          11.6
  22      1.6542e+03       7.0495e+00       -9.6413e-01        1.000          12.0
  23      1.3165e+03       7.1840e+00       -9.9494e-01        0.999          12.6
  24      1.0478e+03       7.3218e+00       -1.0249e+00        1.000          13.0
  25      8.3387e+02       7.4736e+00       -1.0615e+00        1.000          13.4
  26      6.6364e+02       7.6280e+00       -1.0993e+00        1.000          13.9
  27      5.2816e+02       7.7830e+00       -1.1419e+00        1.000          14.3
  28      4.2034e+02       7.9401e+00       -1.1848e+00        1.000          14.8
  29      3.3453e+02       8.1142e+00       -1.2257e+00        0.999          15.2
  30      2.6624e+02       8.2871e+00       -1.2746e+00        0.999          15.6
  31      2.1189e+02       8.4670e+00       -1.3270e+00        0.999          16.1
  32      1.6864e+02       8.6634e+00       -1.3772e+00        1.000          16.5
  33      1.3421e+02       8.8530e+00       -1.4302e+00        0.999          17.0
  34      1.0681e+02       9.0598e+00       -1.4904e+00        0.999          17.4
  35      8.5008e+01       9.2745e+00       -1.5497e+00        0.999          17.9
  36      6.7654e+01       9.4912e+00       -1.6131e+00        0.999          18.4
  37      5.3524e+01       9.7243e+00       -1.6705e+00        0.999          19.7
  38      4.1896e+01       9.9837e+00       -1.7343e+00        0.999          21.2
  39      3.2409e+01       1.0258e+01       -1.7996e+00        0.999          22.4
  40      2.4746e+01       1.0580e+01       -1.8591e+00        0.999          23.6
  41      1.8624e+01       1.0943e+01       -1.9062e+00        0.999          24.9
  42      1.3792e+01       1.1364e+01       -1.9409e+00        0.999          26.3
  43      1.0031e+01       1.1808e+01       -1.9250e+00        0.999          27.9
  44      7.1499e+00       1.2283e+01       -1.8449e+00        0.999          29.8
  45      4.9825e+00       1.2723e+01       -1.6676e+00        0.999          32.1
  46      3.3858e+00       1.3158e+01       -1.4143e+00        0.999          34.8
  47      2.2374e+00       1.3462e+01       -1.0987e+00        0.999          38.2
  48      1.4343e+00       1.3643e+01       -7.7412e-01        0.999          43.6
  49      8.9031e-01       1.3755e+01       -5.1117e-01        0.999          50.4
  50      5.3506e-01       1.3837e+01       -3.2359e-01        0.999          60.4
  51      3.1211e-01       1.4098e+01       -2.0375e-01        0.999          75.4
  52      1.7783e-01       1.4117e+01       -1.1555e-01        0.999          99.8
  53      1.0000e-01       1.3898e+01       -7.6580e-02        1.000         135.7

