File.......:  600eis 285h - JAN,05.2015

System.....:  
Potential..:  -0.001V
Current....:  -44.875uA
Temperature:  -0.9+-0.0C
Time.......:  18:33:19 - 18:35:45
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.5399e+00        2.9210e-01        1.000           0.0
   2      1.5917e+05       4.5542e+00        1.7106e-01        1.000           1.3
   3      1.2668e+05       4.5815e+00        8.1388e-02        0.999           1.7
   4      1.0082e+05       4.6063e+00       -2.4156e-02        1.000           2.2
   5      8.0237e+04       4.6399e+00       -1.0871e-01        1.000           2.6
   6      6.3857e+04       4.6790e+00       -1.7810e-01        1.000           3.0
   7      5.0821e+04       4.7216e+00       -2.4131e-01        1.000           3.5
   8      4.0447e+04       4.7720e+00       -2.9898e-01        1.000           3.9
   9      3.2190e+04       4.8257e+00       -3.5440e-01        1.000           4.4
  10      2.5619e+04       4.8858e+00       -4.0756e-01        1.000           4.8
  11      2.0389e+04       4.9547e+00       -4.5114e-01        1.000           5.2
  12      1.6227e+04       5.0295e+00       -4.9526e-01        1.000           5.7
  13      1.2914e+04       5.1056e+00       -5.3272e-01        1.000           6.1
  14      1.0278e+04       5.1903e+00       -5.6770e-01        1.000           6.5
  15      8.1797e+03       5.2773e+00       -6.0132e-01        1.000           7.0
  16      6.5099e+03       5.3694e+00       -6.2898e-01        1.000           7.4
  17      5.1809e+03       5.4629e+00       -6.5809e-01        1.000           7.8
  18      4.1233e+03       5.5588e+00       -6.8515e-01        1.000           8.3
  19      3.2816e+03       5.6576e+00       -7.1107e-01        1.000           8.7
  20      2.6117e+03       5.7594e+00       -7.3700e-01        1.000           9.1
  21      2.0785e+03       5.8628e+00       -7.6313e-01        1.000           9.6
  22      1.6542e+03       5.9725e+00       -7.8958e-01        1.000          10.0
  23      1.3165e+03       6.0863e+00       -8.1604e-01        0.999          10.4
  24      1.0478e+03       6.2040e+00       -8.4344e-01        1.000          10.9
  25      8.3387e+02       6.3241e+00       -8.7373e-01        0.999          11.3
  26      6.6364e+02       6.4468e+00       -9.0108e-01        0.999          11.7
  27      5.2816e+02       6.5750e+00       -9.3156e-01        0.999          12.2
  28      4.2034e+02       6.7156e+00       -9.6221e-01        0.999          12.8
  29      3.3453e+02       6.8552e+00       -9.9351e-01        0.999          13.5
  30      2.6624e+02       7.0032e+00       -1.0250e+00        0.999          14.0
  31      2.1189e+02       7.1579e+00       -1.0575e+00        0.999          14.4
  32      1.6864e+02       7.3175e+00       -1.0889e+00        0.999          14.8
  33      1.3421e+02       7.4844e+00       -1.1185e+00        0.999          15.2
  34      1.0681e+02       7.6585e+00       -1.1477e+00        0.999          15.7
  35      8.5008e+01       7.8394e+00       -1.1682e+00        0.999          16.1
  36      6.7654e+01       8.0306e+00       -1.1895e+00        0.999          16.6
  37      5.3524e+01       8.2200e+00       -1.1979e+00        0.999          17.9
  38      4.1896e+01       8.4365e+00       -1.1934e+00        0.999          19.5
  39      3.2409e+01       8.6680e+00       -1.1782e+00        0.999          20.6
  40      2.4746e+01       8.9109e+00       -1.1404e+00        0.999          22.3
  41      1.8624e+01       9.1520e+00       -1.0759e+00        0.999          23.6
  42      1.3792e+01       9.3776e+00       -9.8651e-01        0.999          25.0
  43      1.0031e+01       9.5821e+00       -8.6415e-01        0.999          26.6
  44      7.1499e+00       9.7581e+00       -7.1910e-01        0.999          29.0
  45      4.9825e+00       9.8889e+00       -5.6447e-01        0.999          31.2
  46      3.3858e+00       9.9765e+00       -4.2082e-01        0.999          33.9
  47      2.2374e+00       1.0037e+01       -2.9662e-01        0.999          37.3
  48      1.4343e+00       1.0161e+01       -1.9879e-01        1.000          42.8
  49      8.9031e-01       1.0239e+01       -1.3339e-01        1.000          49.8
  50      5.3506e-01       1.0371e+01       -8.2947e-02        0.999          59.7
  51      3.1211e-01       1.0308e+01       -4.8941e-02        0.999          74.7
  52      1.7783e-01       1.0148e+01       -2.4932e-02        1.000          99.2
  53      1.0000e-01       1.0530e+01       -1.3840e-02        0.999         135.0

