File.......:  600eis 403h - JUL,08.2014

System.....:  
Potential..:  0.000V
Current....:  -50.021uA
Temperature:  -1.1+-0.1C
Time.......:  21:01:17 - 21:03:40
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.7112e+00        3.3825e-01        1.000           0.0
   2      7.9606e+04       3.7224e+00        2.4073e-01        1.000           1.1
   3      6.3371e+04       3.7353e+00        1.6553e-01        1.000           1.5
   4      5.0448e+04       3.7493e+00        9.8717e-02        1.000           1.9
   5      4.0159e+04       3.7675e+00        4.5184e-02        1.000           2.4
   6      3.1969e+04       3.7881e+00       -1.5014e-03        1.000           2.8
   7      2.5450e+04       3.8014e+00       -4.4727e-02        1.000           3.3
   8      2.0259e+04       3.8269e+00       -7.8313e-02        1.000           3.7
   9      1.6128e+04       3.8462e+00       -1.1036e-01        1.000           4.1
  10      1.2839e+04       3.8751e+00       -1.4169e-01        1.000           4.6
  11      1.0220e+04       3.9053e+00       -1.7044e-01        1.000           5.0
  12      8.1360e+03       3.9355e+00       -1.9613e-01        1.000           5.5
  13      6.4768e+03       3.9688e+00       -2.2124e-01        1.000           5.9
  14      5.1559e+03       4.0085e+00       -2.4878e-01        1.000           6.3
  15      4.1044e+03       4.0502e+00       -2.6879e-01        1.000           6.8
  16      3.2674e+03       4.0945e+00       -2.9291e-01        1.000           7.2
  17      2.6010e+03       4.1444e+00       -3.1424e-01        1.000           7.6
  18      2.0706e+03       4.1962e+00       -3.3363e-01        1.000           8.1
  19      1.6483e+03       4.2526e+00       -3.5063e-01        1.000           8.5
  20      1.3122e+03       4.3123e+00       -3.6691e-01        1.000           8.9
  21      1.0446e+03       4.3753e+00       -3.8093e-01        1.000           9.4
  22      8.3153e+02       4.4377e+00       -3.9097e-01        1.000           9.8
  23      6.6195e+02       4.5047e+00       -3.9477e-01        1.000          10.3
  24      5.2695e+02       4.5735e+00       -3.9793e-01        1.000          10.7
  25      4.1949e+02       4.6398e+00       -3.9570e-01        1.000          11.1
  26      3.3394e+02       4.7070e+00       -3.8921e-01        1.000          11.6
  27      2.6584e+02       4.7740e+00       -3.7824e-01        0.999          12.0
  28      2.1162e+02       4.8375e+00       -3.6466e-01        1.000          12.5
  29      1.6846e+02       4.8952e+00       -3.4509e-01        1.000          12.9
  30      1.3411e+02       4.9508e+00       -3.2396e-01        0.999          13.3
  31      1.0676e+02       4.9992e+00       -3.0159e-01        0.999          13.8
  32      8.4986e+01       5.0470e+00       -2.7884e-01        0.999          14.2
  33      6.7654e+01       5.0879e+00       -2.5535e-01        0.999          14.7
  34      5.3524e+01       5.1252e+00       -2.3454e-01        1.000          16.0
  35      4.1896e+01       5.1585e+00       -2.0705e-01        0.999          17.6
  36      3.2409e+01       5.1909e+00       -1.8195e-01        0.999          18.7
  37      2.4746e+01       5.2202e+00       -1.5882e-01        1.000          19.9
  38      1.8624e+01       5.2476e+00       -1.3513e-01        1.000          21.2
  39      1.3792e+01       5.2697e+00       -1.1707e-01        1.000          22.7
  40      1.0031e+01       5.2869e+00       -9.6610e-02        1.000          24.3
  41      7.1499e+00       5.3021e+00       -7.8190e-02        1.000          26.1
  42      4.9825e+00       5.3112e+00       -5.8723e-02        1.000          28.3
  43      3.3858e+00       5.3164e+00       -4.8350e-02        1.000          31.0
  44      2.2374e+00       5.3131e+00       -3.6045e-02        1.000          34.4
  45      1.4343e+00       5.3016e+00       -2.6704e-02        1.000          39.9
  46      8.9031e-01       5.2732e+00       -1.8310e-02        1.000          46.7
  47      5.3506e-01       5.2548e+00       -1.3981e-02        1.000          56.6
  48      3.1211e-01       5.2503e+00       -1.0458e-02        1.000          71.6
  49      1.7783e-01       5.3276e+00       -5.0006e-03        1.000          96.1
  50      1.0000e-01       5.2502e+00       -6.1682e-04        1.000         132.0

