100000.0	667663.0	3.5047	0.31501	
100000.0	1259876.0	3.5047	0.31501	
100000.0	393088.0	3.5047	0.31501	
100000.0	2025995.0	3.5047	0.31501	
100000.0	1640555.0	3.5047	0.31501	
100000.0	467878.0	3.5047	0.31501	
100000.0	302010.0	3.5047	0.31501	
100000.0	950650.0	3.5047	0.31501	
100000.0	1187160.0	3.5047	0.31501	
100000.0	129855.0	3.5047	0.31501	
100000.0	1783568.0	3.5047	0.31501	
100000.0	1939166.0	3.5047	0.31501	
100000.0	862436.0	3.5047	0.31501	
100000.0	1882196.0	3.5047	0.31501	
100000.0	1078366.0	3.5047	0.31501	
100000.0	776416.0	3.5047	0.31501	
100000.0	816245.0	3.5047	0.31501	
100000.0	128191.0	3.5047	0.31501	
100000.0	349417.0	3.5047	0.31501	
100000.0	1463914.0	3.5047	0.31501	
100000.0	71202.0	3.5047	0.31501	
100000.0	1431802.0	3.5047	0.31501	
100000.0	1589853.0	3.5047	0.31501	
100000.0	987741.0	3.5047	0.31501	
100000.0	142527.0	3.5047	0.31501	
100000.0	434520.0	3.5047	0.31501	
100000.0	1678829.0	3.5047	0.31501	
100000.0	498986.0	3.5047	0.31501	
100000.0	2198649.0	3.5047	0.31501	
100000.0	154066.0	3.5047	0.31501	
100000.0	2111155.0	3.5047	0.31501	
100000.0	2069184.0	3.5047	0.31501	
100000.0	1102300.0	3.5047	0.31501	
100000.0	212242.0	3.5047	0.31501	
100000.0	1378599.0	3.5047	0.31501	
100000.0	412341.0	3.5047	0.31501	
100000.0	1035926.0	3.5047	0.31501	
100000.0	1798237.0	3.5047	0.31501	
100000.0	575225.0	3.5047	0.31501	
100000.0	1338842.0	3.5047	0.31501	
100000.0	729426.0	3.5047	0.31501	
100000.0	690527.0	3.5047	0.31501	
100000.0	0.0	3.5047	0.31501	
100000.0	1280406.0	3.5047	0.31501	
100000.0	247234.0	3.5047	0.31501	
100000.0	40384.0	3.5047	0.31501	
100000.0	1551639.0	3.5047	0.31501	
100000.0	2150121.0	3.5047	0.31501	
100000.0	172101.0	3.5047	0.31501	
100000.0	257607.0	3.5047	0.31501	
79606.0	667663.0	3.5139	0.22776	
79606.0	1259876.0	3.5139	0.22776	
79606.0	393088.0	3.5139	0.22776	
79606.0	2025995.0	3.5139	0.22776	
79606.0	1640555.0	3.5139	0.22776	
79606.0	467878.0	3.5139	0.22776	
79606.0	302010.0	3.5139	0.22776	
79606.0	950650.0	3.5139	0.22776	
79606.0	1187160.0	3.5139	0.22776	
79606.0	129855.0	3.5139	0.22776	
79606.0	1783568.0	3.5139	0.22776	
79606.0	1939166.0	3.5139	0.22776	
79606.0	862436.0	3.5139	0.22776	
79606.0	1882196.0	3.5139	0.22776	
79606.0	1078366.0	3.5139	0.22776	
79606.0	776416.0	3.5139	0.22776	
79606.0	816245.0	3.5139	0.22776	
79606.0	128191.0	3.5139	0.22776	
79606.0	349417.0	3.5139	0.22776	
79606.0	1463914.0	3.5139	0.22776	
79606.0	71202.0	3.5139	0.22776	
79606.0	1431802.0	3.5139	0.22776	
79606.0	1589853.0	3.5139	0.22776	
79606.0	987741.0	3.5139	0.22776	
79606.0	142527.0	3.5139	0.22776	
79606.0	434520.0	3.5139	0.22776	
79606.0	1678829.0	3.5139	0.22776	
79606.0	498986.0	3.5139	0.22776	
79606.0	2198649.0	3.5139	0.22776	
79606.0	154066.0	3.5139	0.22776	
79606.0	2111155.0	3.5139	0.22776	
79606.0	2069184.0	3.5139	0.22776	
79606.0	1102300.0	3.5139	0.22776	
79606.0	212242.0	3.5139	0.22776	
79606.0	1378599.0	3.5139	0.22776	
79606.0	412341.0	3.5139	0.22776	
79606.0	1035926.0	3.5139	0.22776	
79606.0	1798237.0	3.5139	0.22776	
79606.0	575225.0	3.5139	0.22776	
79606.0	1338842.0	3.5139	0.22776	
79606.0	729426.0	3.5139	0.22776	
79606.0	690527.0	3.5139	0.22776	
79606.0	0.0	3.5139	0.22776	
79606.0	1280406.0	3.5139	0.22776	
79606.0	247234.0	3.5139	0.22776	
79606.0	40384.0	3.5139	0.22776	
79606.0	1551639.0	3.5139	0.22776	
79606.0	2150121.0	3.5139	0.22776	
79606.0	172101.0	3.5139	0.22776	
79606.0	257607.0	3.5139	0.22776	
63371.0	667663.0	3.5253	0.15481	
63371.0	1259876.0	3.5253	0.15481	
63371.0	393088.0	3.5253	0.15481	
63371.0	2025995.0	3.5253	0.15481	
63371.0	1640555.0	3.5253	0.15481	
63371.0	467878.0	3.5253	0.15481	
63371.0	302010.0	3.5253	0.15481	
63371.0	950650.0	3.5253	0.15481	
63371.0	1187160.0	3.5253	0.15481	
63371.0	129855.0	3.5253	0.15481	
63371.0	1783568.0	3.5253	0.15481	
63371.0	1939166.0	3.5253	0.15481	
63371.0	862436.0	3.5253	0.15481	
63371.0	1882196.0	3.5253	0.15481	
63371.0	1078366.0	3.5253	0.15481	
63371.0	776416.0	3.5253	0.15481	
63371.0	816245.0	3.5253	0.15481	
63371.0	128191.0	3.5253	0.15481	
63371.0	349417.0	3.5253	0.15481	
63371.0	1463914.0	3.5253	0.15481	
63371.0	71202.0	3.5253	0.15481	
63371.0	1431802.0	3.5253	0.15481	
63371.0	1589853.0	3.5253	0.15481	
63371.0	987741.0	3.5253	0.15481	
63371.0	142527.0	3.5253	0.15481	
63371.0	434520.0	3.5253	0.15481	
63371.0	1678829.0	3.5253	0.15481	
63371.0	498986.0	3.5253	0.15481	
63371.0	2198649.0	3.5253	0.15481	
63371.0	154066.0	3.5253	0.15481	
63371.0	2111155.0	3.5253	0.15481	
63371.0	2069184.0	3.5253	0.15481	
63371.0	1102300.0	3.5253	0.15481	
63371.0	212242.0	3.5253	0.15481	
63371.0	1378599.0	3.5253	0.15481	
63371.0	412341.0	3.5253	0.15481	
63371.0	1035926.0	3.5253	0.15481	
63371.0	1798237.0	3.5253	0.15481	
63371.0	575225.0	3.5253	0.15481	
63371.0	1338842.0	3.5253	0.15481	
63371.0	729426.0	3.5253	0.15481	
63371.0	690527.0	3.5253	0.15481	
63371.0	0.0	3.5253	0.15481	
63371.0	1280406.0	3.5253	0.15481	
63371.0	247234.0	3.5253	0.15481	
63371.0	40384.0	3.5253	0.15481	
63371.0	1551639.0	3.5253	0.15481	
63371.0	2150121.0	3.5253	0.15481	
63371.0	172101.0	3.5253	0.15481	
63371.0	257607.0	3.5253	0.15481	
50448.0	667663.0	3.538	0.095242	
50448.0	1259876.0	3.538	0.095242	
50448.0	393088.0	3.538	0.095242	
50448.0	2025995.0	3.538	0.095242	
50448.0	1640555.0	3.538	0.095242	
50448.0	467878.0	3.538	0.095242	
50448.0	302010.0	3.538	0.095242	
50448.0	950650.0	3.538	0.095242	
50448.0	1187160.0	3.538	0.095242	
50448.0	129855.0	3.538	0.095242	
50448.0	1783568.0	3.538	0.095242	
50448.0	1939166.0	3.538	0.095242	
50448.0	862436.0	3.538	0.095242	
50448.0	1882196.0	3.538	0.095242	
50448.0	1078366.0	3.538	0.095242	
50448.0	776416.0	3.538	0.095242	
50448.0	816245.0	3.538	0.095242	
50448.0	128191.0	3.538	0.095242	
50448.0	349417.0	3.538	0.095242	
50448.0	1463914.0	3.538	0.095242	
50448.0	71202.0	3.538	0.095242	
50448.0	1431802.0	3.538	0.095242	
50448.0	1589853.0	3.538	0.095242	
50448.0	987741.0	3.538	0.095242	
50448.0	142527.0	3.538	0.095242	
50448.0	434520.0	3.538	0.095242	
50448.0	1678829.0	3.538	0.095242	
50448.0	498986.0	3.538	0.095242	
50448.0	2198649.0	3.538	0.095242	
50448.0	154066.0	3.538	0.095242	
50448.0	2111155.0	3.538	0.095242	
50448.0	2069184.0	3.538	0.095242	
50448.0	1102300.0	3.538	0.095242	
50448.0	212242.0	3.538	0.095242	
50448.0	1378599.0	3.538	0.095242	
50448.0	412341.0	3.538	0.095242	
50448.0	1035926.0	3.538	0.095242	
50448.0	1798237.0	3.538	0.095242	
50448.0	575225.0	3.538	0.095242	
50448.0	1338842.0	3.538	0.095242	
50448.0	729426.0	3.538	0.095242	
50448.0	690527.0	3.538	0.095242	
50448.0	0.0	3.538	0.095242	
50448.0	1280406.0	3.538	0.095242	
50448.0	247234.0	3.538	0.095242	
50448.0	40384.0	3.538	0.095242	
50448.0	1551639.0	3.538	0.095242	
50448.0	2150121.0	3.538	0.095242	
50448.0	172101.0	3.538	0.095242	
50448.0	257607.0	3.538	0.095242	
40159.0	667663.0	3.5518	0.046438	
40159.0	1259876.0	3.5518	0.046438	
40159.0	393088.0	3.5518	0.046438	
40159.0	2025995.0	3.5518	0.046438	
40159.0	1640555.0	3.5518	0.046438	
40159.0	467878.0	3.5518	0.046438	
40159.0	302010.0	3.5518	0.046438	
40159.0	950650.0	3.5518	0.046438	
40159.0	1187160.0	3.5518	0.046438	
40159.0	129855.0	3.5518	0.046438	
40159.0	1783568.0	3.5518	0.046438	
40159.0	1939166.0	3.5518	0.046438	
40159.0	862436.0	3.5518	0.046438	
40159.0	1882196.0	3.5518	0.046438	
40159.0	1078366.0	3.5518	0.046438	
40159.0	776416.0	3.5518	0.046438	
40159.0	816245.0	3.5518	0.046438	
40159.0	128191.0	3.5518	0.046438	
40159.0	349417.0	3.5518	0.046438	
40159.0	1463914.0	3.5518	0.046438	
40159.0	71202.0	3.5518	0.046438	
40159.0	1431802.0	3.5518	0.046438	
40159.0	1589853.0	3.5518	0.046438	
40159.0	987741.0	3.5518	0.046438	
40159.0	142527.0	3.5518	0.046438	
40159.0	434520.0	3.5518	0.046438	
40159.0	1678829.0	3.5518	0.046438	
40159.0	498986.0	3.5518	0.046438	
40159.0	2198649.0	3.5518	0.046438	
40159.0	154066.0	3.5518	0.046438	
40159.0	2111155.0	3.5518	0.046438	
40159.0	2069184.0	3.5518	0.046438	
40159.0	1102300.0	3.5518	0.046438	
40159.0	212242.0	3.5518	0.046438	
40159.0	1378599.0	3.5518	0.046438	
40159.0	412341.0	3.5518	0.046438	
40159.0	1035926.0	3.5518	0.046438	
40159.0	1798237.0	3.5518	0.046438	
40159.0	575225.0	3.5518	0.046438	
40159.0	1338842.0	3.5518	0.046438	
40159.0	729426.0	3.5518	0.046438	
40159.0	690527.0	3.5518	0.046438	
40159.0	0.0	3.5518	0.046438	
40159.0	1280406.0	3.5518	0.046438	
