File.......:  600eis 40h - JUN,23.2014

System.....:  
Potential..:  0.000V
Current....:  7.5473uA
Temperature:  -1.1+-0.0C
Time.......:  13:59:28 - 14:00:33
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   47
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.1359e+00        4.2900e-01        1.000           0.0
   2      7.9606e+04       3.1413e+00        3.2388e-01        1.000           1.1
   3      6.3371e+04       3.1483e+00        2.3512e-01        1.000           1.5
   4      5.0448e+04       3.1569e+00        1.6292e-01        1.000           1.9
   5      4.0159e+04       3.1666e+00        1.0250e-01        1.000           2.3
   6      3.1969e+04       3.1782e+00        5.2477e-02        1.000           2.8
   7      2.5450e+04       3.1909e+00        4.6871e-03        1.000           3.2
   8      2.0259e+04       3.2068e+00       -3.3009e-02        1.000           3.6
   9      1.6128e+04       3.2252e+00       -6.7622e-02        1.000           4.1
  10      1.2839e+04       3.2452e+00       -9.9241e-02        1.000           4.5
  11      1.0220e+04       3.2685e+00       -1.2842e-01        1.000           4.9
  12      8.1360e+03       3.2939e+00       -1.5644e-01        1.000           5.4
  13      6.4768e+03       3.3239e+00       -1.8076e-01        1.000           5.8
  14      5.1559e+03       3.3573e+00       -2.0493e-01        1.000           6.2
  15      4.1044e+03       3.3935e+00       -2.2793e-01        1.000           6.7
  16      3.2674e+03       3.4339e+00       -2.4766e-01        1.000           7.1
  17      2.6010e+03       3.4773e+00       -2.6605e-01        1.000           7.5
  18      2.0706e+03       3.5239e+00       -2.8154e-01        1.000           8.0
  19      1.6483e+03       3.5731e+00       -2.9426e-01        1.000           8.4
  20      1.3122e+03       3.6240e+00       -3.0368e-01        1.000           8.8
  21      1.0446e+03       3.6769e+00       -3.1048e-01        1.000           9.2
  22      8.3153e+02       3.7309e+00       -3.1294e-01        1.000           9.7
  23      6.6195e+02       3.7850e+00       -3.1153e-01        1.000          10.1
  24      5.2695e+02       3.8385e+00       -3.0617e-01        1.000          10.5
  25      4.1949e+02       3.8904e+00       -2.9842e-01        1.000          11.0
  26      3.3394e+02       3.9400e+00       -2.8505e-01        1.000          11.4
  27      2.6584e+02       3.9859e+00       -2.6899e-01        1.000          11.8
  28      2.1162e+02       4.0289e+00       -2.5122e-01        1.000          12.2
  29      1.6846e+02       4.0675e+00       -2.3094e-01        1.000          12.7
  30      1.3411e+02       4.1017e+00       -2.0994e-01        1.000          13.1
  31      1.0676e+02       4.1328e+00       -1.8949e-01        1.000          13.5
  32      8.4986e+01       4.1579e+00       -1.6900e-01        1.000          14.0
  33      6.7654e+01       4.1790e+00       -1.5005e-01        1.000          14.5
  34      5.3524e+01       4.2005e+00       -1.2977e-01        0.999          15.7
  35      4.1896e+01       4.2183e+00       -1.1167e-01        0.999          17.3
  36      3.2409e+01       4.2314e+00       -9.5149e-02        0.999          18.5
  37      2.4746e+01       4.2467e+00       -7.8188e-02        1.000          19.6
  38      1.8624e+01       4.2593e+00       -6.4291e-02        1.000          20.9
  39      1.3792e+01       4.2709e+00       -5.2591e-02        0.999          22.4
  40      1.0031e+01       4.2815e+00       -4.1399e-02        0.999          24.0
  41      7.1499e+00       4.2931e+00       -3.2973e-02        1.000          26.3
  42      4.9825e+00       4.3052e+00       -2.5050e-02        1.000          28.5
  43      3.3858e+00       4.3217e+00       -1.8978e-02        1.000          31.8
  44      2.2374e+00       4.3369e+00       -1.3661e-02        1.000          35.1
  45      1.4343e+00       4.3500e+00       -1.1027e-02        1.000          40.6
  46      8.9031e-01       4.3623e+00       -7.2428e-03        1.000          47.4
  47      5.3506e-01       4.3492e+00       -6.1561e-03        0.999          57.3

