File.......:  600eis 284h - JUL,03.2014

System.....:  
Potential..:  -0.001V
Current....:  -50.971uA
Temperature:  -1.4+-0.1C
Time.......:  22:08:56 - 22:10:32
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   28
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.5574e+00        6.2732e-01        1.000           0.0
   2      6.4710e+04       3.5762e+00        3.5810e-01        1.000           1.0
   3      4.1873e+04       3.6044e+00        1.7626e-01        1.000           1.5
   4      2.7096e+04       3.6349e+00        4.6448e-02        1.000           1.9
   5      1.7534e+04       3.6756e+00       -4.4343e-02        1.000           2.9
   6      1.1346e+04       3.7229e+00       -1.1421e-01        1.000           3.4
   7      7.3420e+03       3.7770e+00       -1.7184e-01        1.000           3.8
   8      4.7510e+03       3.8430e+00       -2.2595e-01        1.000           4.2
   9      3.0744e+03       3.9224e+00       -2.7301e-01        1.000           4.6
  10      1.9894e+03       4.0158e+00       -3.1289e-01        1.000           5.6
  11      1.2873e+03       4.1208e+00       -3.4260e-01        1.000           6.1
  12      8.3303e+02       4.2363e+00       -3.6209e-01        1.000           6.5
  13      5.3905e+02       4.3552e+00       -3.6380e-01        1.000           6.9
  14      3.4882e+02       4.4720e+00       -3.5119e-01        1.000           7.3
  15      2.2572e+02       4.5796e+00       -3.2367e-01        0.999           7.7
  16      1.4606e+02       4.6708e+00       -2.8868e-01        0.999           8.2
  17      9.4517e+01       4.7471e+00       -2.4499e-01        0.999           8.6
  18      5.9852e+01       4.8121e+00       -2.0613e-01        1.000           9.8
  19      3.7406e+01       4.8684e+00       -1.6599e-01        1.000          11.3
  20      2.3071e+01       4.9094e+00       -1.3059e-01        1.000          12.4
  21      1.4044e+01       4.9452e+00       -1.0210e-01        1.000          13.7
  22      8.4383e+00       4.9726e+00       -7.4191e-02        1.000          15.3
  23      5.0071e+00       4.9959e+00       -5.3006e-02        1.000          17.3
  24      2.9361e+00       5.0149e+00       -3.9543e-02        1.000          20.0
  25      1.7030e+00       5.0377e+00       -2.6912e-02        1.000          24.8
  26      9.7825e-01       5.0609e+00       -1.8668e-02        1.000          30.5
  27      5.5735e-01       5.0835e+00       -1.1860e-02        1.000          40.0
  28      3.1552e-01       5.0232e+00       -6.2492e-03        1.000          56.3

