File.......:  600eis 346h - JUL,06.2014

System.....:  
Potential..:  0.000V
Current....:  -1.3601uA
Temperature:  -0.9+-0.0C
Time.......:  12:20:38 - 12:23:02
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       3.5798e+00        2.2672e-01        1.000           0.0
  2       7.9606e+04       3.5924e+00        1.5681e-01        1.000           1.1
  3       6.3371e+04       3.6055e+00        9.4256e-02        1.000           1.5
  4       5.0448e+04       3.6182e+00        4.0520e-02        1.000           1.9
  5       4.0159e+04       3.6356e+00       -1.9180e-03        1.000           2.5
  6       3.1969e+04       3.6501e+00       -3.7836e-02        1.000           3.5
  7       2.5450e+04       3.6686e+00       -7.1747e-02        1.000           3.9
  8       2.0259e+04       3.6891e+00       -1.0080e-01        1.000           4.4
  9       1.6128e+04       3.7117e+00       -1.2734e-01        1.000           4.8
 10       1.2839e+04       3.7360e+00       -1.5142e-01        1.000           5.3
 11       1.0220e+04       3.7628e+00       -1.7569e-01        1.000           5.7
 12       8.1360e+03       3.7909e+00       -1.9981e-01        1.000           6.7
 13       6.4768e+03       3.8229e+00       -2.2239e-01        1.000           7.1
 14       5.1559e+03       3.8577e+00       -2.4439e-01        1.000           7.6
 15       4.1044e+03       3.8966e+00       -2.6532e-01        1.000           8.0
 16       3.2674e+03       3.9394e+00       -2.8755e-01        1.000           8.5
 17       2.6010e+03       3.9858e+00       -3.0775e-01        1.000           8.9
 18       2.0706e+03       4.0361e+00       -3.2671e-01        1.000           9.3
 19       1.6483e+03       4.0890e+00       -3.4381e-01        1.000           9.8
 20       1.3122e+03       4.1462e+00       -3.5919e-01        1.000          10.2
 21       1.0446e+03       4.2066e+00       -3.6990e-01        1.000          10.7
 22       8.3153e+02       4.2678e+00       -3.7955e-01        1.000          11.1
 23       6.6195e+02       4.3326e+00       -3.8348e-01        0.999          11.5
 24       5.2695e+02       4.3967e+00       -3.8351e-01        1.000          12.0
 25       4.1949e+02       4.4612e+00       -3.7958e-01        1.000          12.4
 26       3.3394e+02       4.5249e+00       -3.7154e-01        1.000          12.9
 27       2.6584e+02       4.5851e+00       -3.5803e-01        0.999          13.3
 28       2.1162e+02       4.6417e+00       -3.4073e-01        1.000          13.7
 29       1.6846e+02       4.6968e+00       -3.2104e-01        0.999          14.2
 30       1.3411e+02       4.7454e+00       -3.0093e-01        0.999          14.7
 31       1.0676e+02       4.7880e+00       -2.8019e-01        0.999          15.1
 32       8.4986e+01       4.8297e+00       -2.5619e-01        0.999          15.6
 33       6.7654e+01       4.8656e+00       -2.3536e-01        0.999          16.1
 34       5.3524e+01       4.8957e+00       -2.1342e-01        1.000          17.4
 35       4.1896e+01       4.9250e+00       -1.9012e-01        1.000          18.9
 36       3.2409e+01       4.9518e+00       -1.6751e-01        1.000          20.1
 37       2.4746e+01       4.9757e+00       -1.4694e-01        1.000          21.3
 38       1.8624e+01       5.0003e+00       -1.2585e-01        1.000          22.6
 39       1.3792e+01       5.0217e+00       -1.0914e-01        1.000          24.1
 40       1.0031e+01       5.0410e+00       -8.8651e-02        1.000          25.7
 41       7.1499e+00       5.0587e+00       -7.2956e-02        1.000          27.5
 42       4.9825e+00       5.0782e+00       -5.8537e-02        1.000          29.7
 43       3.3858e+00       5.0944e+00       -4.5014e-02        1.000          32.4
 44       2.2374e+00       5.1191e+00       -3.3775e-02        1.000          35.8
 45       1.4343e+00       5.1396e+00       -2.4149e-02        1.000          41.3
 46       8.9031e-01       5.1632e+00       -1.7715e-02        1.000          48.1
 47       5.3506e-01       5.1739e+00       -1.3604e-02        1.000          58.0
 48       3.1211e-01       5.1073e+00       -9.3242e-03        1.000          73.0
 49       1.7783e-01       5.0760e+00       -5.8190e-03        1.000          97.5
 50       1.0000e-01       5.1667e+00       -5.9391e-04        1.000         133.4

