File.......:  600eis 326h - JUL,05.2014

System.....:  
Potential..:  -0.001V
Current....:  -73.335uA
Temperature:  -1.5+-0.1C
Time.......:  16:08:33 - 16:11:06
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   42
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.5999e+00        4.1029e-01        1.000           0.0
   2      7.5437e+04       3.6156e+00        2.7355e-01        1.000           1.1
   3      5.6908e+04       3.6339e+00        1.7294e-01        0.999           1.5
   4      4.2930e+04       3.6547e+00        9.0562e-02        1.000           2.0
   5      3.2385e+04       3.6744e+00        2.3211e-02        1.000           2.4
   6      2.4431e+04       3.6993e+00       -3.4780e-02        1.000           2.9
   7      1.8430e+04       3.7257e+00       -8.0864e-02        1.000           3.3
   8      1.3903e+04       3.7598e+00       -1.1845e-01        1.000           3.7
   9      1.0488e+04       3.7918e+00       -1.5442e-01        1.000           4.2
  10      7.9119e+03       3.8281e+00       -1.8756e-01        1.000           4.7
  11      5.9686e+03       3.8712e+00       -2.1594e-01        1.000           5.1
  12      4.5025e+03       3.9167e+00       -2.4745e-01        1.000           5.6
  13      3.3966e+03       3.9705e+00       -2.7807e-01        1.000           6.0
  14      2.5623e+03       4.0284e+00       -3.0423e-01        1.000           6.5
  15      1.9329e+03       4.0920e+00       -3.2638e-01        1.000           6.9
  16      1.4582e+03       4.1609e+00       -3.4965e-01        1.000           7.3
  17      1.1000e+03       4.2353e+00       -3.6547e-01        1.000           7.8
  18      8.2981e+02       4.3132e+00       -3.7774e-01        1.000           8.2
  19      6.2599e+02       4.3946e+00       -3.8169e-01        1.000           8.7
  20      4.7223e+02       4.4738e+00       -3.8088e-01        1.000           9.1
  21      3.5624e+02       4.5550e+00       -3.7439e-01        1.000           9.6
  22      2.6874e+02       4.6309e+00       -3.5753e-01        1.000          10.0
  23      2.0273e+02       4.7008e+00       -3.3648e-01        1.000          10.5
  24      1.5293e+02       4.7681e+00       -3.1126e-01        0.999          10.9
  25      1.1537e+02       4.8241e+00       -2.8691e-01        1.000          11.4
  26      8.7031e+01       4.8759e+00       -2.5854e-01        0.999          11.9
  27      6.5649e+01       4.9193e+00       -2.3279e-01        0.999          12.4
  28      4.8890e+01       4.9597e+00       -2.0566e-01        1.000          13.7
  29      3.5902e+01       4.9933e+00       -1.7570e-01        1.000          15.3
  30      2.5963e+01       5.0226e+00       -1.5080e-01        1.000          16.6
  31      1.8462e+01       5.0499e+00       -1.2621e-01        0.999          18.0
  32      1.2888e+01       5.0706e+00       -1.0352e-01        1.000          19.5
  33      8.8167e+00       5.0864e+00       -8.1366e-02        1.000          21.3
  34      5.9005e+00       5.0960e+00       -6.2513e-02        1.000          23.5
  35      3.8562e+00       5.1009e+00       -4.9221e-02        1.000          26.2
  36      2.4573e+00       5.0935e+00       -3.5631e-02        1.000          29.8
  37      1.5252e+00       5.0768e+00       -2.6106e-02        1.000          35.5
  38      9.2196e-01       5.0528e+00       -1.6511e-02        1.000          43.0
  39      5.4349e-01       5.0530e+00       -1.4289e-02        1.000          66.3
  40      3.1344e-01       5.0981e+00       -5.9207e-03        1.000          81.2
  41      1.7783e-01       5.1208e+00        6.5183e-04        1.000         105.7
  42      1.0000e-01       5.0486e+00       -4.0918e-03        1.000         141.6

