File.......:  600eis 452h - JUL,10.2014

System.....:  
Potential..:  0.000V
Current....:  -11.501uA
Temperature:  -1.5+-0.1C
Time.......:  22:05:18 - 22:07:41
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.7677e+00        2.8677e-01        1.000           0.0
   2      7.9606e+04       3.7805e+00        2.0198e-01        1.000           1.3
   3      6.3371e+04       3.7941e+00        1.2982e-01        1.000           1.7
   4      5.0448e+04       3.8091e+00        6.7065e-02        1.000           2.2
   5      4.0159e+04       3.8242e+00        2.0661e-02        1.000           2.6
   6      3.1969e+04       3.8411e+00       -2.2351e-02        1.000           3.0
   7      2.5450e+04       3.8587e+00       -6.4381e-02        1.000           3.4
   8      2.0259e+04       3.8803e+00       -9.6544e-02        1.000           3.9
   9      1.6128e+04       3.9032e+00       -1.2637e-01        1.000           4.3
  10      1.2839e+04       3.9295e+00       -1.5292e-01        1.000           4.7
  11      1.0220e+04       3.9556e+00       -1.7896e-01        1.000           5.2
  12      8.1360e+03       3.9861e+00       -2.0526e-01        1.000           5.6
  13      6.4768e+03       4.0203e+00       -2.2797e-01        1.000           6.0
  14      5.1559e+03       4.0565e+00       -2.5267e-01        1.000           6.5
  15      4.1044e+03       4.0960e+00       -2.7679e-01        1.000           6.9
  16      3.2674e+03       4.1407e+00       -2.9952e-01        1.000           7.3
  17      2.6010e+03       4.1885e+00       -3.2173e-01        1.000           7.8
  18      2.0706e+03       4.2401e+00       -3.4264e-01        1.000           8.2
  19      1.6483e+03       4.2960e+00       -3.6042e-01        1.000           8.6
  20      1.3122e+03       4.3555e+00       -3.7830e-01        1.000           9.1
  21      1.0446e+03       4.4178e+00       -3.9240e-01        1.000           9.5
  22      8.3153e+02       4.4827e+00       -4.0390e-01        1.000           9.9
  23      6.6195e+02       4.5495e+00       -4.1159e-01        1.000          10.4
  24      5.2695e+02       4.6184e+00       -4.1514e-01        1.000          10.8
  25      4.1949e+02       4.6873e+00       -4.1694e-01        1.000          11.2
  26      3.3394e+02       4.7571e+00       -4.1110e-01        0.999          11.7
  27      2.6584e+02       4.8248e+00       -4.0121e-01        1.000          12.1
  28      2.1162e+02       4.8899e+00       -3.8801e-01        0.999          12.5
  29      1.6846e+02       4.9517e+00       -3.7037e-01        0.999          12.9
  30      1.3411e+02       5.0089e+00       -3.4928e-01        0.999          13.4
  31      1.0676e+02       5.0618e+00       -3.2599e-01        0.999          13.8
  32      8.4986e+01       5.1108e+00       -3.0168e-01        0.999          14.3
  33      6.7654e+01       5.1530e+00       -2.7661e-01        0.999          14.8
  34      5.3524e+01       5.1893e+00       -2.4956e-01        1.000          16.0
  35      4.1896e+01       5.2253e+00       -2.2399e-01        1.000          17.6
  36      3.2409e+01       5.2561e+00       -1.9579e-01        1.000          18.7
  37      2.4746e+01       5.2855e+00       -1.7092e-01        1.000          19.9
  38      1.8624e+01       5.3119e+00       -1.4565e-01        0.999          21.2
  39      1.3792e+01       5.3367e+00       -1.2411e-01        1.000          22.7
  40      1.0031e+01       5.3569e+00       -1.0101e-01        1.000          24.3
  41      7.1499e+00       5.3772e+00       -8.3238e-02        1.000          26.1
  42      4.9825e+00       5.3967e+00       -6.4707e-02        1.000          28.3
  43      3.3858e+00       5.4170e+00       -5.1953e-02        1.000          31.0
  44      2.2374e+00       5.4373e+00       -3.9549e-02        1.000          34.4
  45      1.4343e+00       5.4620e+00       -2.9672e-02        1.000          39.9
  46      8.9031e-01       5.4956e+00       -2.1890e-02        1.000          46.7
  47      5.3506e-01       5.5221e+00       -1.4810e-02        1.000          56.6
  48      3.1211e-01       5.4551e+00       -8.4222e-03        1.000          71.6
  49      1.7783e-01       5.3926e+00       -5.5087e-03        1.000          96.0
  50      1.0000e-01       5.4970e+00       -5.0917e-03        0.999         131.9

