File.......:  600eis 110h - JUN,26.2014

System.....:  
Potential..:  -0.001V
Current....:  -71.128uA
Temperature:  -1.1+-0.1C
Time.......:  11:34:11 - 11:36:34
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.3756e+00        1.5605e-01        1.000           0.0
   2      7.9606e+04       3.3830e+00        9.8135e-02        1.000           1.1
   3      6.3371e+04       3.3939e+00        5.3548e-02        1.000           1.5
   4      5.0448e+04       3.4040e+00        1.3073e-02        1.000           1.9
   5      4.0159e+04       3.4208e+00       -1.8667e-02        1.000           2.4
   6      3.1969e+04       3.4353e+00       -4.6637e-02        1.000           2.8
   7      2.5450e+04       3.4497e+00       -7.8536e-02        1.000           3.3
   8      2.0259e+04       3.4679e+00       -1.0202e-01        1.000           3.7
   9      1.6128e+04       3.4884e+00       -1.2681e-01        1.000           4.2
  10      1.2839e+04       3.5117e+00       -1.4865e-01        1.000           4.6
  11      1.0220e+04       3.5381e+00       -1.7229e-01        1.000           5.0
  12      8.1360e+03       3.5658e+00       -1.9475e-01        1.000           5.5
  13      6.4768e+03       3.5968e+00       -2.1515e-01        1.000           5.9
  14      5.1559e+03       3.6331e+00       -2.3716e-01        1.000           6.3
  15      4.1044e+03       3.6726e+00       -2.5633e-01        1.000           6.8
  16      3.2674e+03       3.7133e+00       -2.7769e-01        1.000           7.2
  17      2.6010e+03       3.7594e+00       -2.9555e-01        1.000           7.7
  18      2.0706e+03       3.8093e+00       -3.1160e-01        1.000           8.1
  19      1.6483e+03       3.8623e+00       -3.2572e-01        1.000           8.5
  20      1.3122e+03       3.9160e+00       -3.3512e-01        1.000           9.0
  21      1.0446e+03       3.9725e+00       -3.4358e-01        1.000           9.4
  22      8.3153e+02       4.0313e+00       -3.4782e-01        1.000           9.8
  23      6.6195e+02       4.0899e+00       -3.4536e-01        1.000          10.3
  24      5.2695e+02       4.1481e+00       -3.3994e-01        1.000          10.7
  25      4.1949e+02       4.2049e+00       -3.3154e-01        1.000          11.2
  26      3.3394e+02       4.2593e+00       -3.1676e-01        1.000          11.6
  27      2.6584e+02       4.3096e+00       -3.0051e-01        1.000          12.0
  28      2.1162e+02       4.3559e+00       -2.8141e-01        1.000          12.5
  29      1.6846e+02       4.3977e+00       -2.6052e-01        1.000          12.9
  30      1.3411e+02       4.4347e+00       -2.3849e-01        1.000          13.3
  31      1.0676e+02       4.4669e+00       -2.1658e-01        1.000          13.8
  32      8.4986e+01       4.4953e+00       -1.9363e-01        1.000          14.3
  33      6.7654e+01       4.5185e+00       -1.7448e-01        1.000          14.7
  34      5.3524e+01       4.5308e+00       -1.5565e-01        1.000          16.0
  35      4.1896e+01       4.5474e+00       -1.3365e-01        0.999          17.6
  36      3.2409e+01       4.5588e+00       -1.1472e-01        0.999          18.7
  37      2.4746e+01       4.5672e+00       -9.7784e-02        1.000          19.9
  38      1.8624e+01       4.5732e+00       -8.0963e-02        0.999          21.3
  39      1.3792e+01       4.5768e+00       -6.8567e-02        1.000          22.7
  40      1.0031e+01       4.5786e+00       -5.3836e-02        1.000          24.3
  41      7.1499e+00       4.5770e+00       -4.1757e-02        1.000          26.1
  42      4.9825e+00       4.5716e+00       -3.0939e-02        1.000          28.4
  43      3.3858e+00       4.5653e+00       -2.4147e-02        1.000          31.1
  44      2.2374e+00       4.5572e+00       -1.8598e-02        1.000          34.5
  45      1.4343e+00       4.5498e+00       -1.2678e-02        1.000          39.9
  46      8.9031e-01       4.5507e+00       -9.0940e-03        1.000          46.8
  47      5.3506e-01       4.5722e+00       -7.6750e-03        1.000          56.7
  
  50      1.0000e-01       4.5665e+00       -1.2861e-03        1.000         132.0

