File.......:  600eis 96h - JUN,25.2014

System.....:  
Potential..:  -0.001V
Current....:  -74.925uA
Temperature:  -1.1+-0.1C
Time.......:  23:27:13 - 23:28:43
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   48
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.2932e+00        1.8772e-01        1.000           0.0
   2      7.9606e+04       3.3019e+00        1.2658e-01        1.000           1.0
   3      6.3371e+04       3.3159e+00        8.0709e-02        1.000           1.4
   4      5.0448e+04       3.3296e+00        3.8013e-02        1.000           1.8
   5      4.0159e+04       3.3424e+00        1.9859e-03        1.000           2.3
   6      3.1969e+04       3.3563e+00       -3.0755e-02        1.000           2.7
   7      2.5450e+04       3.3728e+00       -6.1976e-02        1.000           3.2
   8      2.0259e+04       3.3902e+00       -8.6836e-02        1.000           3.6
   9      1.6128e+04       3.4120e+00       -1.1110e-01        1.000           4.3
  10      1.2839e+04       3.4356e+00       -1.3342e-01        1.000           5.3
  11      1.0220e+04       3.4595e+00       -1.5593e-01        1.000           5.8
  12      8.1360e+03       3.4857e+00       -1.7806e-01        1.000           6.2
  13      6.4768e+03       3.5159e+00       -1.9758e-01        1.000           6.6
  14      5.1559e+03       3.5488e+00       -2.1792e-01        1.000           7.1
  15      4.1044e+03       3.5845e+00       -2.3718e-01        1.000           7.5
  16      3.2674e+03       3.6240e+00       -2.5606e-01        1.000           8.0
  17      2.6010e+03       3.6659e+00       -2.7263e-01        1.000           8.4
  18      2.0706e+03       3.7113e+00       -2.8704e-01        1.000           9.5
  19      1.6483e+03       3.7590e+00       -2.9937e-01        1.000           9.9
  20      1.3122e+03       3.8092e+00       -3.0888e-01        1.000          10.3
  21      1.0446e+03       3.8616e+00       -3.1511e-01        1.000          10.8
  22      8.3153e+02       3.9148e+00       -3.1862e-01        1.000          11.2
  23      6.6195e+02       3.9681e+00       -3.1771e-01        1.000          11.7
  24      5.2695e+02       4.0225e+00       -3.1191e-01        1.000          12.1
  25      4.1949e+02       4.0737e+00       -3.0279e-01        1.000          12.6
  26      3.3394e+02       4.1233e+00       -2.8994e-01        1.000          13.0
  27      2.6584e+02       4.1688e+00       -2.7301e-01        1.000          13.5
  28      2.1162e+02       4.2099e+00       -2.5327e-01        1.000          13.9
  29      1.6846e+02       4.2468e+00       -2.3306e-01        1.000          14.3
  30      1.3411e+02       4.2797e+00       -2.1169e-01        1.000          14.8
  31      1.0676e+02       4.3079e+00       -1.9108e-01        1.000          15.3
  32      8.4986e+01       4.3315e+00       -1.7116e-01        1.000          15.7
  33      6.7654e+01       4.3519e+00       -1.5302e-01        1.000          16.2
  34      5.3524e+01       4.3615e+00       -1.3423e-01        0.999          17.5
  35      4.1896e+01       4.3758e+00       -1.1596e-01        0.999          19.1
  36      3.2409e+01       4.3861e+00       -9.8261e-02        0.999          20.2
  37      2.4746e+01       4.3949e+00       -8.3359e-02        1.000          21.4
  38      1.8624e+01       4.4031e+00       -6.8227e-02        0.999          22.7
  39      1.3792e+01       4.4085e+00       -5.6881e-02        0.999          24.2
  40      1.0031e+01       4.4157e+00       -4.6000e-02        0.999          25.8
  41      7.1499e+00       4.4179e+00       -3.5065e-02        1.000          27.6
  42      4.9825e+00       4.4236e+00       -2.6951e-02        1.000          29.9
  43      3.3858e+00       4.4276e+00       -2.2180e-02        0.999          32.5
  44      2.2374e+00       4.4338e+00       -1.6004e-02        1.000          36.0
  45      1.4343e+00       4.4454e+00       -1.2083e-02        1.000          41.4
  
