File.......:  600eis 184h - JUN,29.2014

System.....:  
Potential..:  -0.001V
Current....:  -50.979uA
Temperature:  -1.3+-0.0C
Time.......:  15:49:54 - 15:52:49
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       3.5047e+00        3.1501e-01        1.000           0.0
  2       7.9606e+04       3.5139e+00        2.2776e-01        1.000           1.4
  3       6.3371e+04       3.5253e+00        1.5481e-01        1.000           1.9
  4       5.0448e+04       3.5380e+00        9.5242e-02        1.000           2.3
  5       4.0159e+04       3.5518e+00        4.6438e-02        1.000           2.8
  6       3.1969e+04       3.5642e+00        2.7710e-03        1.000           3.2
  7       2.5450e+04       3.5793e+00       -3.7593e-02        1.000           3.7
  8       2.0259e+04       3.5958e+00       -6.8909e-02        1.000           4.1
  9       1.6128e+04       3.6156e+00       -9.6433e-02        1.000           4.6
 10       1.2839e+04       3.6371e+00       -1.2279e-01        1.000           5.0
 11       1.0220e+04       3.6608e+00       -1.4777e-01        1.000           5.5
 12       8.1360e+03       3.6854e+00       -1.7153e-01        1.000           5.9
 13       6.4768e+03       3.7137e+00       -1.9310e-01        1.000           6.4
 14       5.1559e+03       3.7443e+00       -2.1456e-01        1.000           6.8
 15       4.1044e+03       3.7789e+00       -2.3649e-01        1.000           7.2
 16       3.2674e+03       3.8167e+00       -2.5795e-01        1.000           7.7
 17       2.6010e+03       3.8579e+00       -2.7690e-01        1.000           8.1
 18       2.0706e+03       3.9027e+00       -2.9388e-01        1.000           8.6
 19       1.6483e+03       3.9504e+00       -3.0929e-01        1.000           9.0
 20       1.3122e+03       4.0014e+00       -3.2056e-01        1.000           9.5
 21       1.0446e+03       4.0542e+00       -3.2952e-01        1.000           9.9
 22       8.3153e+02       4.1087e+00       -3.3683e-01        1.000          10.3
 23       6.6195e+02       4.1643e+00       -3.3737e-01        1.000          10.8
 24       5.2695e+02       4.2200e+00       -3.3407e-01        1.000          11.2
 25       4.1949e+02       4.2750e+00       -3.2716e-01        1.000          11.7
 26       3.3394e+02       4.3268e+00       -3.1600e-01        1.000          12.1
 27       2.6584e+02       4.3760e+00       -3.0164e-01        1.000          12.6
 28       2.1162e+02       4.4204e+00       -2.8521e-01        1.000          13.0
 29       1.6846e+02       4.4637e+00       -2.6674e-01        1.000          13.4
 30       1.3411e+02       4.5002e+00       -2.4758e-01        1.000          13.9
 31       1.0676e+02       4.5338e+00       -2.2953e-01        1.000          14.3
 32       8.4986e+01       4.5631e+00       -2.0927e-01        1.000          14.8
 33       6.7654e+01       4.5895e+00       -1.9139e-01        1.000          15.3
 34       5.3524e+01       4.6046e+00       -1.7485e-01        1.000          16.6
 35       4.1896e+01       4.6240e+00       -1.5377e-01        1.000          18.2
 36       3.2409e+01       4.6399e+00       -1.3584e-01        1.000          19.3
 37       2.4746e+01       4.6541e+00       -1.1900e-01        1.000          20.5
 38       1.8624e+01       4.6690e+00       -1.0036e-01        1.000          21.8
 39       1.3792e+01       4.6799e+00       -8.7497e-02        1.000          23.3
 40       1.0031e+01       4.6896e+00       -7.0682e-02        1.000          24.9
 41       7.1499e+00       4.6959e+00       -5.5601e-02        1.000          26.7
 42       4.9825e+00       4.7030e+00       -4.4423e-02        1.000          29.0
 43       3.3858e+00       4.7086e+00       -3.5161e-02        1.000          31.7
 44       2.2374e+00       4.7175e+00       -2.4886e-02        1.000          35.1
 45       1.4343e+00       4.7269e+00       -1.9726e-02        1.000          40.5
 46       8.9031e-01       4.7481e+00       -1.2405e-02        1.000          47.3
 47       5.3506e-01       4.7939e+00       -9.9054e-03        1.000          57.3
 48       3.1211e-01       4.7362e+00       -7.3800e-03        1.000         102.3
 

