File.......:  600eis 24h - JUN,22.2014

System.....:  
Potential..:  0.000V
Current....:  -9.458uA
Temperature:  -0.7+-0.1C
Time.......:  09:36:08 - 09:38:10
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   49
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       4.2682e+00        2.1418e-01        1.000           0.0
  2       7.9606e+04       4.2781e+00        1.5020e-01        1.000           1.5
  3       6.3371e+04       4.2822e+00        9.4813e-02        1.000           1.9
  4       5.0448e+04       4.2998e+00        4.8902e-02        1.000           2.4
  5       4.0159e+04       4.3135e+00        8.4265e-03        1.000           2.9
  6       3.1969e+04       4.3295e+00       -2.5404e-02        1.000           3.5
  7       2.5450e+04       4.3469e+00       -6.0183e-02        1.000           4.6
  8       2.0259e+04       4.3654e+00       -8.9799e-02        1.000           5.0
  9       1.6128e+04       4.3853e+00       -1.1803e-01        1.000           5.5
 10       1.2839e+04       4.4083e+00       -1.4406e-01        1.000           5.9
 11       1.0220e+04       4.4339e+00       -1.7039e-01        1.000           6.3
 12       8.1360e+03       4.4614e+00       -1.9903e-01        1.000           6.8
 13       6.4768e+03       4.4954e+00       -2.2585e-01        1.000           7.2
 14       5.1559e+03       4.5314e+00       -2.5317e-01        1.000           7.7
 15       4.1044e+03       4.5717e+00       -2.8042e-01        1.000           8.1
 16       3.2674e+03       4.6176e+00       -3.0914e-01        1.000           8.5
 17       2.6010e+03       4.6670e+00       -3.3591e-01        1.000           9.0
 18       2.0706e+03       4.7234e+00       -3.6156e-01        1.000           9.4
 19       1.6483e+03       4.7821e+00       -3.8516e-01        1.000           9.8
 20       1.3122e+03       4.8461e+00       -4.0677e-01        1.000          10.3
 21       1.0446e+03       4.9126e+00       -4.2614e-01        1.000          10.7
 22       8.3153e+02       4.9846e+00       -4.4347e-01        1.000          11.2
 23       6.6195e+02       5.0597e+00       -4.5562e-01        1.000          11.6
 24       5.2695e+02       5.1349e+00       -4.6469e-01        1.000          12.0
 25       4.1949e+02       5.2133e+00       -4.6760e-01        1.000          12.6
 26       3.3394e+02       5.2926e+00       -4.6619e-01        1.000          13.0
 27       2.6584e+02       5.3715e+00       -4.6124e-01        1.000          13.4
 28       2.1162e+02       5.4479e+00       -4.4822e-01        1.000          13.9
 29       1.6846e+02       5.5252e+00       -4.2904e-01        1.000          14.3
 30       1.3411e+02       5.5970e+00       -4.0763e-01        1.000          14.7
 31       1.0676e+02       5.6631e+00       -3.7747e-01        1.000          15.2
 32       8.4986e+01       5.7205e+00       -3.4747e-01        1.000          15.6
 33       6.7654e+01       5.7713e+00       -3.1356e-01        1.000          16.1
 34       5.3524e+01       5.8050e+00       -2.7675e-01        0.999          17.4
 35       4.1896e+01       5.8399e+00       -2.3962e-01        1.000          19.0
 36       3.2409e+01       5.8656e+00       -2.0267e-01        0.999          20.1
 37       2.4746e+01       5.8836e+00       -1.6864e-01        1.000          21.3
 38       1.8624e+01       5.8957e+00       -1.3425e-01        1.000          22.6
 39       1.3792e+01       5.9041e+00       -1.1189e-01        0.999          24.1
 40       1.0031e+01       5.9037e+00       -8.3916e-02        0.999          25.7
 41       7.1499e+00       5.8959e+00       -6.2183e-02        1.000          27.5
 42       4.9825e+00       5.8842e+00       -4.5260e-02        1.000          29.8
 43       3.3858e+00       5.8671e+00       -3.3320e-02        1.000          32.5
 44       2.2374e+00       5.8445e+00       -2.6263e-02        0.999          35.9
 45       1.4343e+00       5.8178e+00       -1.6490e-02        0.999          41.4
 46       8.9031e-01       5.7999e+00       -9.6965e-03        1.000          48.4
 47       5.3506e-01       5.8158e+00       -8.8864e-03        1.000          58.4
 
