File.......:  600eis 214h - JUN,30.2014

System.....:  
Potential..:  0.000V
Current....:  46.158uA
Temperature:  -1.2+-0.0C
Time.......:  22:02:48 - 22:05:22
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   30
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.4724e+00        1.7725e-01        1.000           0.0
   2      6.4710e+04       3.4966e+00        7.2406e-02        0.999           1.0
   3      4.1873e+04       3.5237e+00       -3.8965e-03        0.999           1.5
   4      2.7096e+04       3.5539e+00       -6.2964e-02        1.000           1.9
   5      1.7534e+04       3.5909e+00       -1.1323e-01        1.000           2.3
   6      1.1346e+04       3.6357e+00       -1.5235e-01        1.000           2.7
   7      7.3420e+03       3.6881e+00       -1.9237e-01        1.000           3.2
   8      4.7510e+03       3.7492e+00       -2.3103e-01        1.000           3.6
   9      3.0744e+03       3.8250e+00       -2.7013e-01        1.000           4.0
  10      1.9894e+03       3.9129e+00       -3.0413e-01        1.000           4.4
  11      1.2873e+03       4.0131e+00       -3.3019e-01        1.000           4.9
  12      8.3303e+02       4.1218e+00       -3.4642e-01        1.000           5.3
  13      5.3905e+02       4.2358e+00       -3.4450e-01        1.000           5.7
  14      3.4882e+02       4.3444e+00       -3.3142e-01        1.000           6.2
  15      2.2572e+02       4.4417e+00       -3.0480e-01        1.000           6.6
  16      1.4606e+02       4.5393e+00       -2.6603e-01        1.000           7.0
  17      9.4517e+01       4.6018e+00       -2.2831e-01        1.000           7.4
  18      5.9852e+01       4.6634e+00       -1.9047e-01        1.000           8.6
  19      3.7406e+01       4.7142e+00       -1.5357e-01        1.000          10.2
  20      2.3071e+01       4.7527e+00       -1.2282e-01        1.000          11.3
  21      1.4044e+01       4.7852e+00       -9.4046e-02        1.000          12.6
  22      8.4383e+00       4.8105e+00       -6.7647e-02        1.000          14.1
  23      5.0071e+00       4.8307e+00       -4.6383e-02        1.000          16.1
  24      2.9361e+00       4.8462e+00       -3.4022e-02        1.000          18.8
  25      1.7030e+00       4.8571e+00       -2.3109e-02        1.000          23.6
  26      9.7825e-01       4.8554e+00       -1.4835e-02        1.000          29.4
  27      5.5735e-01       4.8369e+00       -1.0587e-02        1.000          38.9
  28      3.1552e-01       4.7722e+00       -5.1922e-03        1.000          55.2
  29      1.7783e-01       4.8032e+00       -2.9055e-03        1.000          84.0
  30      1.0000e-01       4.7804e+00       -1.6792e-04        1.000         132.8

