File.......:  600eis 84h - JUN,25.2014

System.....:  
Potential..:  0.000V
Current....:  -22.043uA
Temperature:  -0.9+-0.1C
Time.......:  10:17:02 - 10:18:36
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   48
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       3.2720e+00        2.2169e-01        1.000           0.0
  2       7.9606e+04       3.2803e+00        1.5571e-01        1.000           1.5
  3       6.3371e+04       3.2905e+00        9.9374e-02        1.000           1.9
  4       5.0448e+04       3.3024e+00        5.0926e-02        1.000           2.3
  5       4.0159e+04       3.3148e+00        1.1091e-02        1.000           2.9
  6       3.1969e+04       3.3300e+00       -2.2790e-02        1.000           3.9
  7       2.5450e+04       3.3451e+00       -5.6606e-02        1.000           4.3
  8       2.0259e+04       3.3638e+00       -8.5111e-02        1.000           4.8
  9       1.6128e+04       3.3848e+00       -1.1298e-01        1.000           5.2
 10       1.2839e+04       3.4101e+00       -1.3834e-01        1.000           6.3
 11       1.0220e+04       3.4349e+00       -1.6383e-01        1.000           6.8
 12       8.1360e+03       3.4646e+00       -1.8941e-01        1.000           7.2
 13       6.4768e+03       3.4975e+00       -2.1216e-01        1.000           7.7
 14       5.1559e+03       3.5339e+00       -2.3489e-01        1.000           8.1
 15       4.1044e+03       3.5741e+00       -2.5636e-01        1.000           8.6
 16       3.2674e+03       3.6179e+00       -2.7763e-01        1.000           9.0
 17       2.6010e+03       3.6658e+00       -2.9543e-01        1.000           9.4
 18       2.0706e+03       3.7169e+00       -3.1154e-01        1.000           9.9
 19       1.6483e+03       3.7704e+00       -3.2515e-01        1.000          10.3
 20       1.3122e+03       3.8275e+00       -3.3466e-01        1.000          10.8
 21       1.0446e+03       3.8859e+00       -3.4065e-01        1.000          11.3
 22       8.3153e+02       3.9441e+00       -3.4412e-01        1.000          11.7
 23       6.6195e+02       4.0038e+00       -3.4268e-01        1.000          12.1
 24       5.2695e+02       4.0628e+00       -3.3727e-01        1.000          12.6
 25       4.1949e+02       4.1206e+00       -3.2663e-01        1.000          13.0
 26       3.3394e+02       4.1750e+00       -3.1358e-01        1.000          13.5
 27       2.6584e+02       4.2277e+00       -2.9633e-01        1.000          14.0
 28       2.1162e+02       4.2751e+00       -2.7627e-01        1.000          14.4
 29       1.6846e+02       4.3176e+00       -2.5494e-01        1.000          14.9
 30       1.3411e+02       4.3572e+00       -2.3276e-01        1.000          15.3
 31       1.0676e+02       4.3897e+00       -2.0994e-01        1.000          15.8
 32       8.4986e+01       4.4213e+00       -1.8848e-01        1.000          16.2
 33       6.7654e+01       4.4461e+00       -1.6915e-01        1.000          16.7
 34       5.3524e+01       4.4690e+00       -1.5040e-01        0.999          18.0
 35       4.1896e+01       4.4905e+00       -1.2867e-01        0.999          19.6
 36       3.2409e+01       4.5085e+00       -1.0955e-01        0.999          20.8
 37       2.4746e+01       4.5225e+00       -9.2185e-02        0.999          22.0
 38       1.8624e+01       4.5356e+00       -7.6046e-02        0.999          23.3
 39       1.3792e+01       4.5457e+00       -6.4118e-02        1.000          24.7
 40       1.0031e+01       4.5539e+00       -4.8110e-02        0.999          26.3
 41       7.1499e+00       4.5588e+00       -3.8431e-02        1.000          28.2
 42       4.9825e+00       4.5612e+00       -2.9012e-02        1.000          30.4
 43       3.3858e+00       4.5605e+00       -2.2037e-02        1.000          33.1
 44       2.2374e+00       4.5499e+00       -1.8129e-02        1.000          36.5
 45       1.4343e+00       4.5314e+00       -1.1838e-02        1.000          41.9
 46       8.9031e-01       4.5028e+00       -7.0461e-03        1.000          48.8
 

