File.......:  600eis 72h - JUN,24.2014

System.....:  
Potential..:  0.000V
Current....:  -7.2934uA
Temperature:  -1.1+-0.0C
Time.......:  21:57:43 - 21:58:33
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   38
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.2045e+00        2.5185e-01        1.000           0.0
   2      7.5437e+04       3.2074e+00        1.6534e-01        1.000           1.1
   3      5.6908e+04       3.2218e+00        9.3702e-02        1.000           1.6
   4      4.2930e+04       3.2366e+00        3.6581e-02        1.000           2.0
   5      3.2385e+04       3.2523e+00       -9.9014e-03        1.000           2.5
   6      2.4431e+04       3.2696e+00       -5.4494e-02        1.000           3.0
   7      1.8430e+04       3.2917e+00       -9.0941e-02        1.000           3.4
   8      1.3903e+04       3.3180e+00       -1.2369e-01        1.000           3.9
   9      1.0488e+04       3.3480e+00       -1.5580e-01        1.000           4.3
  10      7.9119e+03       3.3827e+00       -1.8704e-01        1.000           4.8
  11      5.9686e+03       3.4237e+00       -2.1424e-01        1.000           5.2
  12      4.5025e+03       3.4704e+00       -2.4133e-01        1.000           6.2
  13      3.3966e+03       3.5225e+00       -2.6569e-01        1.000           6.7
  14      2.5623e+03       3.5798e+00       -2.8651e-01        1.000           7.1
  15      1.9329e+03       3.6410e+00       -3.0335e-01        1.000           7.6
  16      1.4582e+03       3.7073e+00       -3.1518e-01        1.000           8.2
  17      1.1000e+03       3.7769e+00       -3.2119e-01        1.000           9.2
  18      8.2981e+02       3.8457e+00       -3.2157e-01        1.000           9.7
  19      6.2599e+02       3.9141e+00       -3.1578e-01        1.000          10.1
  20      4.7223e+02       3.9803e+00       -3.0376e-01        1.000          10.6
  21      3.5624e+02       4.0415e+00       -2.8631e-01        1.000          11.0
  22      2.6874e+02       4.0976e+00       -2.6464e-01        1.000          11.5
  23      2.0273e+02       4.1470e+00       -2.4284e-01        1.000          11.9
  24      1.5293e+02       4.1866e+00       -2.1511e-01        1.000          12.5
  25      1.1537e+02       4.2286e+00       -1.9069e-01        1.000          12.9
  26      8.7031e+01       4.2611e+00       -1.6735e-01        1.000          13.4
  27      6.5649e+01       4.2881e+00       -1.4595e-01        1.000          13.9
  28      4.8890e+01       4.3098e+00       -1.2197e-01        0.999          15.3
  29      3.5902e+01       4.3336e+00       -1.0113e-01        1.000          16.9
  30      2.5963e+01       4.3508e+00       -8.2250e-02        1.000          18.2
  31      1.8462e+01       4.3660e+00       -6.4771e-02        1.000          19.5
  32      1.2888e+01       4.3803e+00       -5.2581e-02        1.000          21.1
  33      8.8167e+00       4.3948e+00       -3.8956e-02        1.000          22.9
  34      5.9005e+00       4.4066e+00       -2.8765e-02        1.000          25.1
  35      3.8562e+00       4.4194e+00       -2.2142e-02        1.000          27.9
  36      2.4573e+00       4.4317e+00       -1.6233e-02        1.000          31.4
  37      1.5252e+00       4.4424e+00       -1.1011e-02        1.000          37.1
  38      9.2196e-01       4.4360e+00       -8.7374e-03        0.999          44.7

