File.......:  600eis 394h - JUL,08.2014

System.....:  
Potential..:  0.000V
Current....:  6.1696uA
Temperature:  -1.0+-0.1C
Time.......:  12:06:04 - 12:08:28
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       3.7008e+00        2.0059e-01        1.000           0.0
  2       7.9606e+04       3.7170e+00        1.2980e-01        1.000           1.4
  3       6.3371e+04       3.7306e+00        7.1996e-02        1.000           1.9
  4       5.0448e+04       3.7469e+00        2.5953e-02        1.000           2.3
  5       4.0159e+04       3.7616e+00       -1.6593e-02        1.000           2.8
  6       3.1969e+04       3.7831e+00       -5.3844e-02        1.000           3.2
  7       2.5450e+04       3.8015e+00       -8.4800e-02        1.000           3.6
  8       2.0259e+04       3.8217e+00       -1.1491e-01        1.000           4.1
  9       1.6128e+04       3.8469e+00       -1.3813e-01        1.000           4.5
 10       1.2839e+04       3.8712e+00       -1.6071e-01        1.000           5.0
 11       1.0220e+04       3.8986e+00       -1.8678e-01        1.000           5.4
 12       8.1360e+03       3.9304e+00       -2.0943e-01        1.000           5.8
 13       6.4768e+03       3.9615e+00       -2.3322e-01        1.000           6.3
 14       5.1559e+03       3.9967e+00       -2.5478e-01        1.000           6.7
 15       4.1044e+03       4.0379e+00       -2.7762e-01        1.000           7.1
 16       3.2674e+03       4.0826e+00       -3.0028e-01        1.000           7.6
 17       2.6010e+03       4.1286e+00       -3.2076e-01        1.000           8.0
 18       2.0706e+03       4.1799e+00       -3.4149e-01        1.000           8.5
 19       1.6483e+03       4.2325e+00       -3.6136e-01        1.000           8.9
 20       1.3122e+03       4.2913e+00       -3.7736e-01        1.000           9.3
 21       1.0446e+03       4.3531e+00       -3.8888e-01        1.000           9.8
 22       8.3153e+02       4.4174e+00       -4.0104e-01        1.000          10.2
 23       6.6195e+02       4.4818e+00       -4.0653e-01        1.000          10.6
 24       5.2695e+02       4.5490e+00       -4.1000e-01        1.000          11.1
 25       4.1949e+02       4.6167e+00       -4.0928e-01        1.000          11.5
 26       3.3394e+02       4.6829e+00       -4.0223e-01        1.000          12.0
 27       2.6584e+02       4.7484e+00       -3.9080e-01        1.000          12.4
 28       2.1162e+02       4.8113e+00       -3.7516e-01        1.000          12.8
 29       1.6846e+02       4.8690e+00       -3.5602e-01        1.000          13.3
 30       1.3411e+02       4.9217e+00       -3.3432e-01        1.000          13.7
 31       1.0676e+02       4.9672e+00       -3.1246e-01        1.000          14.1
 32       8.4986e+01       5.0127e+00       -2.8563e-01        1.000          14.6
 33       6.7654e+01       5.0522e+00       -2.6170e-01        1.000          15.1
 34       5.3524e+01       5.0728e+00       -2.3662e-01        1.000          16.4
 35       4.1896e+01       5.0985e+00       -2.1002e-01        1.000          18.0
 36       3.2409e+01       5.1214e+00       -1.8470e-01        1.000          19.1
 37       2.4746e+01       5.1389e+00       -1.5989e-01        1.000          20.3
 38       1.8624e+01       5.1541e+00       -1.3575e-01        0.999          21.6
 39       1.3792e+01       5.1652e+00       -1.1575e-01        1.000          23.1
 40       1.0031e+01       5.1745e+00       -9.4049e-02        1.000          24.7
 41       7.1499e+00       5.1795e+00       -7.5849e-02        1.000          26.5
 42       4.9825e+00       5.1826e+00       -5.9434e-02        1.000          28.8
 43       3.3858e+00       5.1839e+00       -4.6172e-02        1.000          31.5
 44       2.2374e+00       5.1824e+00       -3.3310e-02        1.000          34.9
 45       1.4343e+00       5.1844e+00       -2.5357e-02        1.000          40.3
 46       8.9031e-01       5.1986e+00       -1.7638e-02        1.000          47.1
 47       5.3506e-01       5.2360e+00       -1.3396e-02        1.000          57.1
 48       3.1211e-01       5.2870e+00       -1.0336e-02        1.000          72.0
 49       1.7783e-01       5.2742e+00       -4.4986e-03        1.000          96.5
 50       1.0000e-01       5.2202e+00       -3.1512e-03        1.000         132.4

