File.......:  600eis 500h - JUL,13.2014

System.....:  
Potential..:  0.000V
Current....:  1.0087uA
Temperature:  -0.9+-0.1C
Time.......:  17:12:38 - 17:15:02
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       3.6895e+00        2.7433e-01        1.000           0.0
  2       7.9606e+04       3.7025e+00        1.9240e-01        1.000           1.4
  3       6.3371e+04       3.7134e+00        1.2432e-01        1.000           1.9
  4       5.0448e+04       3.7257e+00        6.7747e-02        1.000           2.3
  5       4.0159e+04       3.7427e+00        2.0988e-02        1.000           2.8
  6       3.1969e+04       3.7630e+00       -1.5818e-02        1.000           3.2
  7       2.5450e+04       3.7748e+00       -5.5567e-02        1.000           3.7
  8       2.0259e+04       3.7953e+00       -8.4338e-02        1.000           4.1
  9       1.6128e+04       3.8156e+00       -1.1596e-01        1.000           4.5
 10       1.2839e+04       3.8386e+00       -1.3893e-01        1.000           5.0
 11       1.0220e+04       3.8623e+00       -1.6425e-01        1.000           5.4
 12       8.1360e+03       3.8890e+00       -1.8976e-01        1.000           5.9
 13       6.4768e+03       3.9219e+00       -2.1211e-01        1.000           6.3
 14       5.1559e+03       3.9544e+00       -2.3584e-01        1.000           6.7
 15       4.1044e+03       3.9909e+00       -2.5854e-01        1.000           7.2
 16       3.2674e+03       4.0322e+00       -2.8197e-01        1.000           7.6
 17       2.6010e+03       4.0759e+00       -3.0260e-01        1.000           8.0
 18       2.0706e+03       4.1238e+00       -3.2364e-01        1.000           8.5
 19       1.6483e+03       4.1726e+00       -3.4304e-01        0.999           8.9
 20       1.3122e+03       4.2290e+00       -3.5797e-01        1.000           9.4
 21       1.0446e+03       4.2866e+00       -3.7162e-01        1.000           9.8
 22       8.3153e+02       4.3484e+00       -3.8401e-01        1.000          10.2
 23       6.6195e+02       4.4095e+00       -3.9174e-01        1.000          10.7
 24       5.2695e+02       4.4745e+00       -3.9621e-01        0.999          11.1
 25       4.1949e+02       4.5387e+00       -3.9601e-01        1.000          11.6
 26       3.3394e+02       4.6035e+00       -3.9223e-01        1.000          12.0
 27       2.6584e+02       4.6657e+00       -3.8222e-01        0.999          12.4
 28       2.1162e+02       4.7260e+00       -3.6927e-01        0.999          12.9
 29       1.6846e+02       4.7851e+00       -3.5223e-01        0.999          13.3
 30       1.3411e+02       4.8384e+00       -3.3286e-01        0.999          13.7
 31       1.0676e+02       4.8853e+00       -3.0948e-01        0.999          14.2
 32       8.4986e+01       4.9311e+00       -2.8474e-01        0.999          14.6
 33       6.7654e+01       4.9678e+00       -2.6234e-01        0.999          15.2
 34       5.3524e+01       4.9913e+00       -2.3562e-01        0.999          16.4
 35       4.1896e+01       5.0178e+00       -2.0945e-01        1.000          18.0
 36       3.2409e+01       5.0420e+00       -1.8488e-01        1.000          19.1
 37       2.4746e+01       5.0611e+00       -1.5967e-01        0.999          20.3
 38       1.8624e+01       5.0780e+00       -1.3583e-01        1.000          21.7
 39       1.3792e+01       5.0928e+00       -1.1892e-01        1.000          23.1
 40       1.0031e+01       5.1048e+00       -9.7233e-02        1.000          24.7
 41       7.1499e+00       5.1128e+00       -7.8809e-02        1.000          26.6
 42       4.9825e+00       5.1213e+00       -5.9854e-02        1.000          28.8
 43       3.3858e+00       5.1263e+00       -4.8039e-02        1.000          31.5
 44       2.2374e+00       5.1331e+00       -3.7831e-02        1.000          34.9
 45       1.4343e+00       5.1419e+00       -2.6829e-02        1.000          40.3
 46       8.9031e-01       5.1636e+00       -1.9046e-02        1.000          47.2
 
