File.......:  500-eis-50%-ocv - MAY,04.2015

System.....:  
Potential..:  0.966V
Current....:  -270.13uA
Temperature:  -0.9+-0.0C
Time.......:  10:51:25 - 10:53:50
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.9487e-01        4.1092e-01        0.999           0.0
   2      1.5917e+05       4.9787e-01        3.1009e-01        0.999           1.0
   3      1.2668e+05       5.0294e-01        2.3206e-01        1.000           1.5
   4      1.0082e+05       5.1051e-01        1.6796e-01        1.000           1.9
   5      8.0237e+04       5.1858e-01        1.1799e-01        1.000           2.3
   6      6.3857e+04       5.2767e-01        7.8124e-02        1.000           2.7
   7      5.0821e+04       5.3735e-01        4.6520e-02        1.000           3.2
   8      4.0447e+04       5.4736e-01        2.0631e-02        1.000           3.6
   9      3.2190e+04       5.5801e-01       -3.6630e-04        1.000           4.0
  10      2.5619e+04       5.6916e-01       -1.8359e-02        1.000           4.5
  11      2.0389e+04       5.8102e-01       -3.1891e-02        0.999           4.9
  12      1.6227e+04       5.9363e-01       -4.2877e-02        1.000           5.3
  13      1.2914e+04       6.0564e-01       -5.1122e-02        1.000           5.7
  14      1.0278e+04       6.1847e-01       -5.7622e-02        1.000           6.2
  15      8.1797e+03       6.3105e-01       -6.2482e-02        0.999           6.6
  16      6.5099e+03       6.4402e-01       -6.5690e-02        0.999           7.0
  17      5.1809e+03       6.5638e-01       -6.7646e-02        1.000           7.5
  18      4.1233e+03       6.6859e-01       -6.8499e-02        0.999           7.9
  19      3.2816e+03       6.7769e-01       -6.8125e-02        1.000           8.6
  20      2.6117e+03       6.8866e-01       -6.7685e-02        0.999           9.2
  21      2.0785e+03       6.9894e-01       -6.6949e-02        1.000           9.7
  22      1.6542e+03       7.0860e-01       -6.6048e-02        0.999          10.1
  23      1.3165e+03       7.1759e-01       -6.5487e-02        1.000          10.5
  24      1.0478e+03       7.2609e-01       -6.5183e-02        0.999          10.9
  25      8.3387e+02       7.3414e-01       -6.5575e-02        1.000          11.4
  26      6.6364e+02       7.4191e-01       -6.6523e-02        1.000          11.8
  27      5.2816e+02       7.5033e-01       -6.8224e-02        0.999          12.2
  28      4.2034e+02       7.5831e-01       -7.1004e-02        0.999          12.6
  29      3.3453e+02       7.6726e-01       -7.4461e-02        1.000          13.1
  30      2.6624e+02       7.7659e-01       -7.8912e-02        0.999          13.5
  31      2.1189e+02       7.8611e-01       -8.4561e-02        0.999          13.9
  32      1.6864e+02       7.9660e-01       -9.0644e-02        0.999          14.3
  33      1.3421e+02       8.0776e-01       -9.7765e-02        0.999          14.7
  34      1.0681e+02       8.2037e-01       -1.0606e-01        0.999          15.2
  35      8.5008e+01       8.3415e-01       -1.1533e-01        0.999          15.6
  36      6.7654e+01       8.4909e-01       -1.2571e-01        0.999          16.1
  37      5.3524e+01       8.6564e-01       -1.3702e-01        0.999          17.4
  38      4.1896e+01       8.8626e-01       -1.4997e-01        0.999          19.0
  39      3.2409e+01       9.0927e-01       -1.6466e-01        0.999          20.1
  40      2.4746e+01       9.3615e-01       -1.8096e-01        0.999          21.3
  41      1.8624e+01       9.6903e-01       -1.9967e-01        0.999          22.6
  42      1.3792e+01       1.0072e+00       -2.2100e-01        0.999          24.0
  43      1.0031e+01       1.0531e+00       -2.4236e-01        0.999          25.6
  44      7.1499e+00       1.1089e+00       -2.6774e-01        0.999          27.4
  45      4.9825e+00       1.1721e+00       -2.9290e-01        0.999          29.6
  46      3.3858e+00       1.2522e+00       -3.1851e-01        0.998          32.3
  47      2.2374e+00       1.3415e+00       -3.4594e-01        0.998          35.7
  48      1.4343e+00       1.4569e+00       -3.6542e-01        0.999          41.2
  49      8.9031e-01       1.5791e+00       -3.7364e-01        0.998          48.0
  50      5.3506e-01       1.7200e+00       -3.7143e-01        0.998          57.9
  51      3.1211e-01       1.8652e+00       -3.4235e-01        0.999          72.9
  52      1.7783e-01       1.9958e+00       -3.1248e-01        0.999          97.3
  53      1.0000e-01       2.1060e+00       -2.6878e-01        1.000         133.3

