File.......:  500-eis-50%-co-5-400ma - MAY,11.2015

System.....:  
Potential..:  1.388V
Current....:  398.26mA
Temperature:  -0.9+-0.1C
Time.......:  22:31:13 - 22:34:18
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       6.7504e-01        3.7174e-01        0.996           0.0
   2      1.5917e+05       6.7480e-01        2.5658e-01        0.997           2.6
   3      1.2668e+05       6.9544e-01        1.7529e-01        0.999           3.8
   4      1.0082e+05       7.1220e-01        1.0536e-01        0.999           5.1
   5      8.0237e+04       7.2963e-01        6.1463e-02        0.997           6.1
   6      6.3857e+04       7.4158e-01        2.3586e-02        0.998           7.2
   7      5.0821e+04       7.6262e-01       -2.2623e-02        0.999           8.5
   8      4.0447e+04       7.8205e-01       -5.3522e-02        1.000           9.7
   9      3.2190e+04       8.0224e-01       -7.9848e-02        0.999          10.8
  10      2.5619e+04       8.2302e-01       -9.7038e-02        0.998          11.9
  11      2.0389e+04       8.4595e-01       -1.1538e-01        1.000          13.0
  12      1.6227e+04       8.6940e-01       -1.3167e-01        0.999          14.0
  13      1.2914e+04       8.9343e-01       -1.4585e-01        1.000          15.1
  14      1.0278e+04       9.1925e-01       -1.5917e-01        1.000          16.2
  15      8.1797e+03       9.4645e-01       -1.7073e-01        1.000          17.3
  16      6.5099e+03       9.7507e-01       -1.8196e-01        1.000          18.4
  17      5.1809e+03       1.0051e+00       -1.9195e-01        1.000          19.6
  18      4.1233e+03       1.0371e+00       -2.0057e-01        1.000          20.9
  19      3.2816e+03       1.0705e+00       -2.0743e-01        1.000          22.0
  20      2.6117e+03       1.1061e+00       -2.1273e-01        1.000          23.0
  21      2.0785e+03       1.1423e+00       -2.1504e-01        0.999          24.1
  22      1.6542e+03       1.1798e+00       -2.1629e-01        1.000          25.2
  23      1.3165e+03       1.2164e+00       -2.1404e-01        0.999          26.3
  24      1.0478e+03       1.2506e+00       -2.0746e-01        1.000          27.4
  25      8.3387e+02       1.2854e+00       -2.0032e-01        1.000          28.4
  26      6.6364e+02       1.3185e+00       -1.9167e-01        0.999          29.5
  27      5.2816e+02       1.3463e+00       -1.7834e-01        1.000          30.6
  28      4.2034e+02       1.3713e+00       -1.6639e-01        1.000          32.4
  29      3.3453e+02       1.3966e+00       -1.5328e-01        1.000          34.5
  30      2.6624e+02       1.4154e+00       -1.4172e-01        1.000          36.1
  31      2.1189e+02       1.4327e+00       -1.3126e-01        1.000          37.7
  32      1.6864e+02       1.4482e+00       -1.1838e-01        1.000          39.3
  33      1.3421e+02       1.4620e+00       -1.0944e-01        1.000          40.9
  34      1.0681e+02       1.4797e+00       -1.0268e-01        1.000          42.5
  35      8.5008e+01       1.4894e+00       -9.5270e-02        1.000          44.1
  36      6.7654e+01       1.5006e+00       -8.9620e-02        1.000          45.8
  37      5.3524e+01       1.5130e+00       -8.3572e-02        1.000          47.5
  38      4.1896e+01       1.5256e+00       -7.9333e-02        1.000          49.2
  39      3.2409e+01       1.5378e+00       -7.7030e-02        0.999          51.0
  40      2.4746e+01       1.5523e+00       -7.1032e-02        1.000          52.8
  41      1.8624e+01       1.5598e+00       -5.9528e-02        0.999          54.8
  42      1.3792e+01       1.5803e+00       -5.5994e-02        1.000          56.9
  43      1.0031e+01       1.5766e+00       -3.8580e-02        1.000          59.1
  44      7.1499e+00       1.5761e+00       -2.5734e-02        0.999          61.6
  45      4.9825e+00       1.5928e+00       -1.6402e-02        1.000          64.4
  46      3.3858e+00       1.5954e+00       -4.3710e-03        0.998          67.8
  47      2.2374e+00       1.5876e+00       -8.1431e-04        0.998          71.8
  48      1.4343e+00       1.5828e+00       -6.4918e-03        1.000          78.2
  49      8.9031e-01       1.5969e+00        1.8662e-02        0.997          85.7
  50      5.3506e-01       1.5842e+00        1.4136e-02        0.999          96.3
  51      3.1211e-01       1.5700e+00        9.7676e-02        0.996         111.9
  52      1.7783e-01       1.5652e+00        4.3942e-02        0.993         137.0
  53      1.0000e-01       1.5307e+00        6.7779e-02        0.992         173.5

