File.......:  500-eis-50%-ocv-5 - MAY,07.2015

System.....:  
Potential..:  1.171V
Current....:  209.57mA
Temperature:  -1.0+-0.1C
Time.......:  09:49:14 - 09:52:10
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.4467e-01        4.0312e-01        1.000           0.0
   2      1.5917e+05       5.5308e-01        3.0093e-01        1.000           1.5
   3      1.2668e+05       5.6671e-01        2.2294e-01        0.999           2.5
   4      1.0082e+05       5.7658e-01        1.5562e-01        1.000           3.4
   5      8.0237e+04       5.8822e-01        1.0374e-01        1.000           4.3
   6      6.3857e+04       6.0002e-01        6.1310e-02        1.000           5.2
   7      5.0821e+04       6.1322e-01        2.7204e-02        1.000           6.2
   8      4.0447e+04       6.2631e-01        3.2796e-03        0.999           7.1
   9      3.2190e+04       6.3901e-01       -2.0903e-02        1.000           8.0
  10      2.5619e+04       6.5272e-01       -4.0338e-02        1.000           8.9
  11      2.0389e+04       6.6921e-01       -5.7435e-02        1.000           9.8
  12      1.6227e+04       6.8507e-01       -7.0696e-02        1.000          10.8
  13      1.2914e+04       7.0196e-01       -8.2274e-02        1.000          11.7
  14      1.0278e+04       7.2021e-01       -9.2146e-02        1.000          12.6
  15      8.1797e+03       7.3862e-01       -9.9454e-02        1.000          13.6
  16      6.5099e+03       7.5797e-01       -1.0514e-01        1.000          14.5
  17      5.1809e+03       7.7704e-01       -1.0893e-01        1.000          15.4
  18      4.1233e+03       7.9740e-01       -1.1156e-01        1.000          16.3
  19      3.2816e+03       8.1615e-01       -1.1180e-01        1.000          17.3
  20      2.6117e+03       8.3561e-01       -1.1140e-01        1.000          18.2
  21      2.0785e+03       8.5452e-01       -1.0982e-01        1.000          19.1
  22      1.6542e+03       8.6985e-01       -1.0603e-01        1.000          20.0
  23      1.3165e+03       8.8694e-01       -1.0307e-01        1.000          21.0
  24      1.0478e+03       9.0098e-01       -9.8814e-02        1.000          21.9
  25      8.3387e+02       9.1385e-01       -9.5033e-02        1.000          22.8
  26      6.6364e+02       9.2779e-01       -9.2704e-02        1.000          23.8
  27      5.2816e+02       9.4117e-01       -9.0396e-02        1.000          24.7
  28      4.2034e+02       9.5090e-01       -8.8307e-02        1.000          26.4
  29      3.3453e+02       9.6198e-01       -8.7188e-02        1.000          28.3
  30      2.6624e+02       9.6253e-01       -8.5546e-02        1.000          30.1
  31      2.1189e+02       9.7401e-01       -8.3273e-02        1.000          31.9
  32      1.6864e+02       9.8455e-01       -8.6735e-02        1.000          33.4
  33      1.3421e+02       1.0039e+00       -8.9549e-02        1.000          34.8
  34      1.0681e+02       1.0194e+00       -9.2195e-02        1.000          36.3
  35      8.5008e+01       1.0303e+00       -9.4229e-02        1.000          37.8
  36      6.7654e+01       1.0430e+00       -9.8973e-02        1.000          39.3
  37      5.3524e+01       1.0591e+00       -1.0242e-01        1.000          40.8
  38      4.1896e+01       1.0766e+00       -1.0772e-01        1.000          42.4
  39      3.2409e+01       1.0967e+00       -1.1054e-01        1.000          44.0
  40      2.4746e+01       1.1108e+00       -1.1608e-01        0.999          45.7
  41      1.8624e+01       1.1414e+00       -1.1381e-01        1.000          47.5
  42      1.3792e+01       1.1646e+00       -1.1414e-01        1.000          49.4
  43      1.0031e+01       1.1882e+00       -1.1122e-01        0.999          51.5
  44      7.1499e+00       1.2114e+00       -1.1585e-01        1.000          53.9
  45      4.9825e+00       1.2440e+00       -1.0441e-01        0.999          56.6
  46      3.3858e+00       1.2682e+00       -1.0231e-01        0.998          59.8
  47      2.2374e+00       1.2797e+00       -7.3502e-02        0.997          63.7
  48      1.4343e+00       1.2842e+00       -9.4787e-02        0.996          69.8
  49      8.9031e-01       1.3263e+00       -4.9327e-02        1.000          77.2
  50      5.3506e-01       1.3663e+00       -7.1573e-02        0.997          87.6
  51      3.1211e-01       1.3317e+00       -9.3117e-02        0.984         103.1
  52      1.7783e-01       1.3188e+00       -1.1756e-01        0.986         128.0
  53      1.0000e-01       1.2628e+00        4.7010e-02        0.985         164.4

