File.......:  500-eis-3%-ocv-6 - MAY,08.2015

System.....:  
Potential..:  1.042V
Current....:  -994.56uA
Temperature:  -1.0+-0.1C
Time.......:  09:42:01 - 09:44:26
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       6.1495e-01        3.8592e-01        0.999           0.0
   2      1.5917e+05       6.2878e-01        2.8523e-01        0.999           1.2
   3      1.2668e+05       6.4207e-01        2.0475e-01        0.999           1.6
   4      1.0082e+05       6.5660e-01        1.3955e-01        1.000           2.0
   5      8.0237e+04       6.7141e-01        8.7898e-02        1.000           2.5
   6      6.3857e+04       6.8619e-01        4.6490e-02        1.000           2.9
   7      5.0821e+04       7.0109e-01        1.1999e-02        1.000           3.3
   8      4.0447e+04       7.1661e-01       -1.6141e-02        1.000           3.7
   9      3.2190e+04       7.3263e-01       -3.9449e-02        1.000           4.2
  10      2.5619e+04       7.4943e-01       -5.9621e-02        1.000           4.6
  11      2.0389e+04       7.6722e-01       -7.5658e-02        1.000           5.0
  12      1.6227e+04       7.8538e-01       -8.9233e-02        1.000           5.5
  13      1.2914e+04       8.0514e-01       -1.0127e-01        1.000           5.9
  14      1.0278e+04       8.2560e-01       -1.1217e-01        1.000           6.3
  15      8.1797e+03       8.4702e-01       -1.2069e-01        1.000           6.7
  16      6.5099e+03       8.6928e-01       -1.2592e-01        1.000           7.2
  17      5.1809e+03       8.9173e-01       -1.2936e-01        1.000           7.6
  18      4.1233e+03       9.1440e-01       -1.3195e-01        0.999           8.0
  19      3.2816e+03       9.3751e-01       -1.3337e-01        0.999           8.4
  20      2.6117e+03       9.6155e-01       -1.3458e-01        0.999           8.9
  21      2.0785e+03       9.8324e-01       -1.3230e-01        1.000           9.3
  22      1.6542e+03       1.0020e+00       -1.2741e-01        0.999           9.7
  23      1.3165e+03       1.0195e+00       -1.2298e-01        0.999          10.1
  24      1.0478e+03       1.0375e+00       -1.1947e-01        1.000          10.6
  25      8.3387e+02       1.0542e+00       -1.1726e-01        1.000          11.0
  26      6.6364e+02       1.0728e+00       -1.1577e-01        0.999          11.4
  27      5.2816e+02       1.0856e+00       -1.1368e-01        0.999          11.9
  28      4.2034e+02       1.0958e+00       -1.1340e-01        1.000          12.3
  29      3.3453e+02       1.1078e+00       -1.1482e-01        0.999          12.7
  30      2.6624e+02       1.1222e+00       -1.1828e-01        0.999          13.1
  31      2.1189e+02       1.1388e+00       -1.2339e-01        0.999          13.6
  32      1.6864e+02       1.1563e+00       -1.2941e-01        0.999          14.0
  33      1.3421e+02       1.1702e+00       -1.3740e-01        0.999          14.4
  34      1.0681e+02       1.1846e+00       -1.4714e-01        0.999          14.9
  35      8.5008e+01       1.2024e+00       -1.5803e-01        0.999          15.3
  36      6.7654e+01       1.2259e+00       -1.7013e-01        0.999          15.8
  37      5.3524e+01       1.2531e+00       -1.8265e-01        0.999          17.1
  38      4.1896e+01       1.2782e+00       -1.9752e-01        0.999          18.6
  39      3.2409e+01       1.3093e+00       -2.1340e-01        0.999          19.8
  40      2.4746e+01       1.3499e+00       -2.2893e-01        0.999          21.0
  41      1.8624e+01       1.3949e+00       -2.4401e-01        0.998          22.3
  42      1.3792e+01       1.4365e+00       -2.6725e-01        0.999          23.7
  43      1.0031e+01       1.4915e+00       -2.9630e-01        0.998          25.3
  44      7.1499e+00       1.5728e+00       -3.2723e-01        0.999          27.1
  45      4.9825e+00       1.6246e+00       -3.3769e-01        0.997          29.3
  46      3.3858e+00       1.7189e+00       -3.7957e-01        0.999          32.0
  47      2.2374e+00       1.8042e+00       -3.9473e-01        0.998          35.4
  48      1.4343e+00       1.9756e+00       -4.0877e-01        0.995          40.9
  49      8.9031e-01       2.0726e+00       -4.5675e-01        0.998          47.7
  50      5.3506e-01       2.2197e+00       -4.9133e-01        0.991          57.6
  51      3.1211e-01       2.5818e+00       -3.7106e-01        0.988          72.6
  52      1.7783e-01       2.5344e+00       -3.2338e-01        0.968          97.0
  53      1.0000e-01       2.6944e+00       -3.3343e-01        0.992         132.9

